,Compiler,torchbench,huggingface,timm_models
eager,eager,1.00x,1.01x,1.00x
aot_eager,aot_eager,1.00x,1.00x,1.00x
aot_cudagraphs,aot_cudagraphs,1.19x,1.35x,1.06x
aot_nvfuser,aot_nvfuser,1.05x,0.0x,1.00x
inductor,inductor,1.74x,2.21x,1.25x
