dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,37.304862,33.386662,29.938245,18.674258,4.717538,24.902022,8.663763,5.085424,0.556748,95.091729,16.022719
cuda,beit_base_patch16_224,64,21.128197,18.464309,14.339876,9.073026,1.571912,13.177051,3.300485,1.697906,0.230690,2.886726,7.770571
cuda,botnet26t_256,128,24.529124,21.965410,18.565164,14.152294,2.343088,19.486411,6.118925,2.407888,0.125809,48.935458,9.470911
cuda,cait_m36_384,4,48.433026,39.990360,36.724473,18.415764,5.392712,30.602708,12.458329,7.007329,1.902829,20.366259,25.703840
cuda,coat_lite_mini,128,25.170066,22.359627,17.828747,12.938087,2.128482,23.980139,6.740881,2.627280,0.206751,38.966200,15.609087
cuda,convit_base,64,22.975369,20.271452,15.836741,10.128387,2.437542,16.476403,4.135075,2.068036,0.248262,8.332457,11.108008
cuda,convmixer_768_32,32,19.772978,18.272655,14.872392,7.099325,2.930997,9.242695,2.556541,1.734107,0.257352,8.699351,2.210439
cuda,convnext_base,64,24.082350,19.464705,16.151900,9.294254,3.358553,16.833199,4.736222,2.365087,0.444755,7.326892,14.006035
cuda,crossvit_9_240,128,27.822765,23.854308,20.483074,12.301513,2.685325,22.570626,6.070050,2.954749,0.374508,33.700624,16.481460
cuda,cspdarknet53,64,28.932806,24.066401,20.726563,12.051522,3.258667,16.303450,4.522635,2.383104,0.318033,51.961881,11.052653
cuda,deit_base_distilled_patch16_224,64,19.840728,17.473789,13.035041,8.702911,1.321413,14.270633,2.736685,1.484721,0.202377,3.617190,9.104987
cuda,dla102,128,37.260621,32.854279,28.855812,15.938367,5.419822,19.506913,6.836629,3.484007,0.515565,37.370225,14.136962
cuda,dm_nfnet_f0,128,25.199847,20.494688,17.014264,9.073605,3.685634,15.313010,4.621210,2.100247,0.252093,28.813551,13.787995
cuda,dpn107,32,46.210778,38.822367,35.082659,18.982650,5.680229,24.167302,7.333197,4.018780,0.529627,27.756294,17.600960
cuda,eca_botnext26ts_256,128,27.030706,24.561375,20.080976,15.100333,2.883758,19.700516,5.962553,2.438172,0.147708,60.475198,10.188665
cuda,ese_vovnet19b_dw,128,17.811278,16.004112,11.705689,8.656378,1.375478,13.184482,3.281913,1.446793,0.102973,48.565662,7.213511
cuda,fbnetc_100,128,28.591383,25.018773,20.551310,13.264438,3.172924,17.720261,4.382383,2.505768,0.268993,94.818795,10.703219
cuda,fbnetv3_b,128,42.115242,35.598044,31.227203,18.103479,6.149256,23.383830,7.180328,3.725400,0.607451,100.252052,16.723354
cuda,gernet_l,128,24.187068,20.423760,16.271926,9.690073,2.450643,12.940692,3.139811,1.696168,0.209323,44.306778,8.423639
cuda,ghostnet_100,128,39.332169,33.548370,29.259873,17.961771,4.584809,26.571533,7.177144,3.783797,0.444951,170.552732,17.493767
cuda,gluon_inception_v3,128,37.096495,32.559063,29.376199,18.010176,4.978373,24.472862,8.970742,4.721467,0.547955,102.922662,15.971799
cuda,gluon_xception65,32,40.921354,35.224134,31.390917,16.000152,5.271046,18.719794,6.742055,3.518196,0.659558,31.031636,14.071097
cuda,gmixer_24_224,128,25.374515,21.597847,17.323978,10.102170,2.386113,16.517153,4.861147,2.482155,0.366093,6.137759,11.840495
cuda,gmlp_s16_224,128,26.341217,22.806750,18.358165,11.056369,2.815566,19.691013,5.355049,2.619567,0.369644,12.202786,14.628949
cuda,hrnet_w18,128,102.038054,93.234798,88.982749,45.958288,16.324946,53.387024,25.328886,10.997966,4.967554,85.924620,40.906221
cuda,inception_v3,128,37.742616,33.880155,29.507664,18.325625,4.686299,24.845569,8.832120,5.042261,0.556808,94.925029,16.162887
cuda,jx_nest_base,32,35.455702,30.376484,27.025817,16.955673,3.484102,26.914201,9.008799,3.732382,0.542955,18.575595,17.537853
cuda,lcnet_050,128,18.294809,16.377987,12.907519,9.133109,1.786458,12.717578,2.730089,1.378103,0.114295,69.019352,7.167056
cuda,mixer_b16_224,128,15.833531,14.113088,10.740009,7.335027,1.376701,11.414317,1.996033,1.045659,0.134828,5.207835,6.957414
cuda,mixnet_l,128,36.183308,29.570021,26.211810,15.770672,4.138333,22.069615,5.909770,3.380737,0.472955,86.938795,14.767691
cuda,mnasnet_100,128,23.868472,21.031353,17.593134,11.820643,2.361483,15.789014,3.871627,1.875157,0.195486,85.700675,8.999676
cuda,mobilenetv2_100,128,24.884898,21.750954,18.352427,12.021689,2.703294,15.935524,3.764496,1.873253,0.210214,93.838987,9.219148
cuda,mobilenetv3_large_100,128,25.429329,22.482733,19.034991,12.734163,2.949174,18.361375,4.187827,2.139658,0.229354,107.227608,11.258102
cuda,mobilevit_s,64,38.908533,35.143583,31.776595,24.317405,3.856849,36.417209,12.805272,6.121119,0.336132,127.121990,19.291891
cuda,nfnet_l0,128,24.226924,20.107266,16.647959,8.845328,2.825025,15.177405,4.611404,2.019950,0.249678,36.552908,12.688781
cuda,pit_b_224,64,20.245872,17.644801,14.202862,9.402613,1.616375,15.031563,3.741539,1.766637,0.211347,11.810233,9.286876
cuda,pnasnet5large,16,71.067663,63.284382,59.855512,32.075385,11.379734,40.660850,18.565168,8.807679,1.784401,48.091707,30.659888
