dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,18.210351,16.270056,13.023580,7.709238,1.766295,13.003465,3.104330,1.406966,0.144514,0.002630,5.221962,9.165879
cuda,AlbertForQuestionAnswering,4,18.300841,16.385628,13.094388,7.785095,1.749709,13.087801,3.090629,1.388556,0.140859,0.002563,2.572177,9.127463
cuda,BartForCausalLM,4,21.096302,17.948869,14.523323,8.496495,1.992523,12.883117,2.766276,1.523818,0.247983,0.002841,1.523237,8.712029
cuda,BartForConditionalGeneration,2,43.213325,35.611843,32.168308,16.946906,4.698690,21.775400,7.788444,3.833258,1.037589,0.003785,0.430741,15.406854
cuda,BertForMaskedLM,16,22.631346,18.889695,15.657534,9.122478,1.958055,13.585293,3.220389,1.611011,0.265980,0.002601,2.588808,8.963959
cuda,BertForQuestionAnswering,16,23.004571,19.304847,15.736551,9.273027,1.920398,13.516312,3.139205,1.592997,0.262969,0.002645,2.140642,8.885037
cuda,BlenderbotForCausalLM,4,31.955806,25.513921,22.730869,11.240912,3.559262,17.040518,5.895157,3.097455,0.675818,0.003752,6.914662,14.191818
cuda,BlenderbotSmallForCausalLM,64,14.115125,12.005339,8.891914,5.040372,1.227721,8.270484,1.800320,1.055524,0.150210,0.002887,2.644596,6.198531
cuda,BlenderbotSmallForConditionalGeneration,64,30.546760,25.586525,21.661640,11.757754,2.823785,16.802263,5.074703,2.560102,0.551852,0.003059,2.237695,11.709891
cuda,CamemBert,16,21.213979,17.701591,14.799460,8.541086,1.900697,12.095954,3.351901,1.571312,0.261326,0.002487,1.257548,7.903473
cuda,DistilBertForMaskedLM,128,15.779146,14.219701,11.086303,8.022016,1.005158,11.904646,1.754527,0.864530,0.109667,0.003263,7.845852,6.137145
