dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,BERT_pytorch,16,3.387894,0.000220
cuda,Background_Matting,4,2.080962,0.000107
cuda,LearningToPaint,96,0.933149,0.000065
cuda,Super_SloMo,6,2.143476,0.000154
cuda,alexnet,128,0.310262,0.000046
cuda,attention_is_all_you_need_pytorch,256,3.149888,0.000254
cuda,dcgan,32,0.290475,0.000046
cuda,demucs,4,0.851493,0.000163
cuda,densenet121,4,5.072126,0.000174
cuda,dlrm,1024,0.323269,0.000059
cuda,drq,1,0.474896,0.000087
cuda,fastNLP_Bert,6,3.500054,0.000331
cuda,functorch_dp_cifar10,64,0.748741,0.000089
cuda,hf_Albert,8,1.984094,0.000173
cuda,hf_Bart,4,3.980991,0.000235
cuda,hf_Bert,4,3.549138,0.000173
cuda,hf_Bert_large,4,7.381959,0.000289
cuda,hf_BigBird,2,10.531786,0.002833
cuda,hf_DistilBert,8,1.602408,0.000128
cuda,hf_GPT2,4,3.425891,0.000299
cuda,hf_GPT2_large,4,11.025334,0.000712
cuda,hf_Longformer,2,7.484550,0.000689
cuda,hf_Reformer,4,3.524565,0.001431
cuda,hf_T5,8,4.275289,0.000280
cuda,hf_T5_large,2,21.613930,0.001115
cuda,lennard_jones,1000,0.252061,0.000040
cuda,mnasnet1_0,32,1.923265,0.000091
cuda,mobilenet_v2,96,2.002718,0.000127
cuda,mobilenet_v2_quantized_qat,96,2.819251,0.000120
cuda,mobilenet_v3_large,32,2.143027,0.000104
cuda,moco,32,30.692189,0.713243
cuda,nvidia_deeprecommender,256,0.324108,0.000047
cuda,phlippe_densenet,128,2.069221,0.000122
cuda,phlippe_resnet,128,0.882702,0.000073
cuda,pytorch_CycleGAN_and_pix2pix,1,0.819396,0.000106
cuda,pytorch_stargan,16,0.811639,0.000071
cuda,pytorch_struct,200,0.461244,0.000054
cuda,pytorch_unet,1,1.074731,0.000066
cuda,resnet152,32,6.051260,0.000197
cuda,resnet18,16,0.887205,0.000084
cuda,resnet50,32,2.032380,0.000094
cuda,resnet50_quantized_qat,32,2.555221,0.000104
cuda,resnext50_32x4d,8,2.032185,0.000104
cuda,shufflenet_v2_x1_0,128,2.204466,0.000124
cuda,soft_actor_critic,256,0.309156,0.000073
cuda,speech_transformer,32,3.814799,0.000520
cuda,squeezenet1_1,32,0.634109,0.000067
cuda,timm_efficientnet,32,3.604275,0.000381
cuda,timm_nfnet,128,4.618253,0.000286
cuda,timm_regnet,32,4.887257,0.000461
cuda,timm_resnest,32,1.241483,0.000117
cuda,timm_vision_transformer,32,1.991446,0.000151
cuda,timm_vovnet,32,2.665340,0.000295
cuda,tts_angular,64,0.277533,0.000038
cuda,vgg16,64,0.444385,0.000052
cuda,yolov3,16,3.526332,0.000134
