dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,adv_inception_v3,128,11.726135,7.947078,7.931551
cuda,beit_base_patch16_224,64,7.582246,4.925101,4.910599
cuda,botnet26t_256,128,5.484773,3.397293,3.383242
cuda,cait_m36_384,4,27.754493,18.988357,18.969961
cuda,coat_lite_mini,128,7.440580,5.053545,5.039731
cuda,convit_base,64,8.242865,5.791617,5.777233
cuda,convmixer_768_32,32,7.546323,5.991567,5.976148
cuda,convnext_base,64,10.570055,6.323628,6.308268
cuda,crossvit_9_240,128,12.275877,8.491230,8.475770
cuda,cspdarknet53,64,9.817977,5.851140,5.836489
cuda,deit_base_distilled_patch16_224,64,6.715434,4.494070,4.479677
cuda,dla102,128,13.103563,8.934896,8.804340
cuda,dm_nfnet_f0,128,9.947907,6.061447,6.046830
cuda,dpn107,32,17.726158,11.081252,11.066102
cuda,eca_botnext26ts_256,128,6.257366,4.059319,4.045026
cuda,ese_vovnet19b_dw,128,4.119013,2.446908,2.433080
cuda,fbnetc_100,128,8.584749,5.133947,5.119002
cuda,fbnetv3_b,128,15.588756,9.853472,9.838255
cuda,gernet_l,128,8.080783,4.694029,4.679573
cuda,ghostnet_100,128,13.641290,8.212838,8.197291
cuda,gluon_inception_v3,128,11.611326,7.972180,7.955963
cuda,gluon_xception65,32,15.447212,10.596453,10.579311
cuda,gmixer_24_224,128,11.957941,8.147018,8.131269
cuda,gmlp_s16_224,128,10.885120,7.209310,7.193726
cuda,hrnet_w18,128,37.697502,30.009957,29.984023
cuda,inception_v3,128,11.704270,7.922592,7.907173
cuda,jx_nest_base,32,12.992765,8.871763,8.740315
cuda,lcnet_050,128,4.684299,3.054871,3.040923
cuda,mixer_b16_224,128,5.454501,3.631069,3.616807
cuda,mixnet_l,128,14.326318,8.599257,8.584062
cuda,mnasnet_100,128,7.002122,4.174056,4.159575
cuda,mobilenetv2_100,128,7.290372,4.428550,4.413996
cuda,mobilenetv3_large_100,128,7.731472,4.808277,4.794242
cuda,mobilevit_s,64,10.229313,6.662123,6.647518
cuda,nfnet_l0,128,9.629154,6.210710,6.196179
cuda,pit_b_224,64,7.454587,5.016833,5.001841
cuda,pnasnet5large,16,26.800745,20.519959,20.367115
cuda,poolformer_m36,64,11.216654,6.455801,6.440721
cuda,regnety_002,128,7.601402,4.490183,4.475579
cuda,repvgg_a2,128,7.947626,4.507091,4.493074
cuda,res2net101_26w_4s,64,23.012700,16.475495,16.457568
cuda,res2net50_14w_8s,128,21.259049,15.416239,15.399311
cuda,res2next50,128,11.328853,8.085941,8.070410
cuda,resmlp_12_224,128,4.563572,2.856428,2.842078
cuda,resnest101e,64,22.275057,15.072685,15.054295
cuda,rexnet_100,128,9.996920,6.261642,6.246539
cuda,sebotnet33ts_256,64,8.276491,5.412781,5.398614
cuda,selecsls42b,128,5.100089,3.520278,3.505981
cuda,spnasnet_100,128,8.541685,5.112558,5.097413
cuda,swin_base_patch4_window7_224,64,17.670944,11.830957,11.814475
cuda,swsl_resnext101_32x16d,32,12.844477,8.790805,8.773957
cuda,tf_efficientnet_b0,128,9.390657,6.068386,6.053387
cuda,tf_mixnet_l,128,14.613646,8.752328,8.737447
cuda,tinynet_a,128,10.855986,7.057602,7.042366
cuda,tnt_s_patch16_224,128,14.944011,10.565420,10.550009
cuda,twins_pcpvt_base,64,21.169359,14.253662,14.236984
cuda,visformer_small,128,5.617258,3.816896,3.802068
cuda,vit_base_patch16_224,64,6.486617,4.427667,4.413005
cuda,volo_d1_224,64,10.793728,7.411858,7.396908
cuda,xcit_large_24_p8_224,5,24.796574,16.908992,16.891495
