dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,AlbertForMaskedLM,4,2.196892,0.000219
cuda,AlbertForQuestionAnswering,4,2.163556,0.000225
cuda,AllenaiLongformerBase,4,9.325840,0.004063
cuda,BartForCausalLM,4,3.632170,0.000469
cuda,BartForConditionalGeneration,2,7.568795,0.000349
cuda,BertForMaskedLM,16,4.189218,0.000183
cuda,BertForQuestionAnswering,16,4.200523,0.000183
cuda,BlenderbotForCausalLM,4,6.632133,0.000840
cuda,BlenderbotSmallForCausalLM,64,2.710954,0.000345
cuda,BlenderbotSmallForConditionalGeneration,64,5.130012,0.000251
cuda,CamemBert,16,4.428550,0.000191
cuda,DebertaForMaskedLM,4,5.647560,0.002292
cuda,DebertaForQuestionAnswering,8,5.329050,0.002234
cuda,DebertaV2ForMaskedLM,1,11.257131,0.003946
cuda,DebertaV2ForQuestionAnswering,2,11.349926,0.004112
cuda,DistilBertForMaskedLM,128,1.734494,0.000089
cuda,DistilBertForQuestionAnswering,256,1.697800,0.000090
cuda,DistillGPT2,16,1.785175,0.000174
cuda,ElectraForCausalLM,32,4.214168,0.000217
cuda,ElectraForQuestionAnswering,64,4.238693,0.000191
cuda,GPT2ForSequenceClassification,4,3.105201,0.000221
cuda,LayoutLMForMaskedLM,16,4.065274,0.000237
cuda,LayoutLMForSequenceClassification,16,4.050120,0.000249
cuda,M2M100ForConditionalGeneration,16,7.636907,0.000771
cuda,MBartForCausalLM,4,3.642411,0.000477
cuda,MBartForConditionalGeneration,2,7.551752,0.000353
cuda,MT5ForConditionalGeneration,16,5.838013,0.000496
cuda,MegatronBertForCausalLM,4,8.452956,0.000285
cuda,MegatronBertForQuestionAnswering,8,8.242931,0.000274
cuda,MobileBertForMaskedLM,64,15.456191,0.000573
cuda,MobileBertForQuestionAnswering,128,15.364475,0.000578
cuda,OPTForCausalLM,2,3.448864,0.000488
cuda,PLBartForCausalLM,8,2.192792,0.000255
cuda,PLBartForConditionalGeneration,4,5.659875,0.000425
cuda,PegasusForCausalLM,32,3.550880,0.000508
cuda,PegasusForConditionalGeneration,32,4.792112,0.000504
cuda,RobertaForCausalLM,16,4.302315,0.000215
cuda,RobertaForQuestionAnswering,16,4.251996,0.000210
cuda,Speech2Text2ForCausalLM,256,2.094226,0.000324
cuda,T5ForConditionalGeneration,4,4.367969,0.000430
cuda,T5Small,4,4.379718,0.000453
cuda,TrOCRForCausalLM,32,3.764377,0.000497
cuda,XGLMForCausalLM,8,6.320143,0.000959
cuda,XLNetLMHeadModel,8,7.927411,0.000921
cuda,YituTechConvBert,16,6.038297,0.000293
