dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,39.140455,35.086799,31.713930,18.065654,5.249593,28.069905,9.338737,5.075509,0.602472,106.218923,15.629622
cuda,beit_base_patch16_224,64,21.920164,19.062670,15.699392,9.171268,2.135246,14.665389,3.470353,2.062859,0.291685,3.220930,7.789148
cuda,botnet26t_256,128,25.455986,23.374484,20.061187,14.788577,2.668728,22.766124,6.131947,2.533431,0.148607,55.452723,10.789229
cuda,cait_m36_384,4,57.196585,47.585748,44.825178,18.767733,6.805040,35.738071,15.620572,7.871532,2.458264,22.176706,24.390686
cuda,coat_lite_mini,128,25.383881,22.987058,20.109284,13.271673,2.411873,26.198388,8.195004,3.258496,0.248778,41.134015,15.498990
cuda,convit_base,64,22.579253,20.108519,17.185471,9.598577,2.175921,18.868626,5.443568,2.535462,0.317060,9.724088,11.629411
cuda,convmixer_768_32,32,21.619428,20.027679,17.070866,7.284581,2.922274,12.373298,3.616403,2.105017,0.331165,8.511729,2.961298
cuda,convnext_base,64,26.291039,22.172373,19.416568,10.673955,3.718990,21.601294,5.811772,3.447125,0.564092,30.924696,14.886845
cuda,crossvit_9_240,128,29.762613,26.075488,23.210618,12.071455,3.334465,26.317306,7.484552,3.633262,0.498932,34.228522,18.063076
cuda,cspdarknet53,64,29.164291,25.165509,22.355928,11.863239,4.318486,17.727315,4.764587,2.690192,0.347188,56.983589,10.469805
cuda,deit_base_distilled_patch16_224,64,22.178924,20.081381,16.090025,9.652065,1.646417,22.293369,4.202763,1.942383,0.258233,3.724803,14.436372
cuda,dla102,128,36.808586,32.746460,29.869241,14.726405,5.388095,22.023160,7.425861,3.857287,0.615866,42.620704,13.360143
cuda,dm_nfnet_f0,128,25.352382,21.486137,18.593059,8.892468,3.785660,17.096776,5.211338,2.313215,0.296256,27.296059,12.234092
cuda,dpn107,32,44.343793,37.881581,34.920760,17.044205,5.509848,26.434589,7.980800,4.404405,0.594281,30.258781,15.677135
cuda,eca_botnext26ts_256,128,26.051093,23.807976,20.947779,14.790756,2.976485,22.226851,6.509182,2.574736,0.168323,58.052648,10.583131
cuda,ese_vovnet19b_dw,128,17.072524,15.398268,12.539555,8.759481,1.738660,14.321047,3.478186,1.614804,0.125454,51.206765,7.568119
cuda,fbnetc_100,128,27.600459,24.233135,21.360798,12.550670,3.132339,18.844065,4.672021,2.542789,0.319727,96.719222,10.164935
cuda,fbnetv3_b,128,45.102055,38.914197,36.054650,18.023652,6.008769,27.597363,8.855860,4.711510,0.697957,106.917581,16.487361
cuda,gernet_l,128,23.983624,20.128499,17.253908,9.209256,2.850312,14.125512,3.314667,1.917113,0.250890,44.332022,7.982768
cuda,ghostnet_100,128,39.255479,33.927896,31.106441,17.709138,4.881191,29.409471,8.417640,4.293056,0.513336,180.495371,16.943063
cuda,gluon_inception_v3,128,37.725052,34.039790,31.143798,17.479265,5.431118,26.945247,9.673643,5.103219,0.617804,101.111003,15.270772
cuda,gluon_xception65,32,41.419639,35.849205,33.085162,14.774212,5.726736,21.025546,7.537182,3.727432,0.782004,34.283177,12.779566
cuda,gmixer_24_224,128,28.176097,24.565808,21.253307,11.014134,2.732100,19.523272,5.887214,3.044644,0.457502,6.793608,11.480194
cuda,gmlp_s16_224,128,28.700597,24.742782,21.421499,11.524514,3.123164,21.734182,6.199215,3.186909,0.494253,12.963770,13.581065
cuda,hrnet_w18,128,105.453188,97.768269,94.364680,42.546327,18.904697,59.410433,27.374412,12.303886,5.202177,94.069150,37.095582
cuda,inception_v3,128,38.762630,35.088525,31.737750,18.177974,5.325691,28.530450,9.574248,5.043990,0.608268,105.967824,16.057261
cuda,jx_nest_base,32,35.600775,30.991539,27.609942,15.803211,4.531335,29.656724,10.741275,4.240344,0.661788,23.797293,18.710706
cuda,lcnet_050,128,19.322146,17.688587,14.489007,9.332644,2.004241,14.784679,3.251166,1.525818,0.133643,74.074235,7.585109
cuda,mixer_b16_224,128,17.885456,15.862900,12.677571,7.528528,1.639701,13.226475,2.254559,1.316468,0.168585,5.951069,7.456759
cuda,mixnet_l,128,38.349759,32.440803,29.152307,16.505055,4.061611,26.786442,6.941763,3.985149,0.553210,104.288516,15.274919
cuda,mnasnet_100,128,25.165789,22.464159,19.145175,12.069021,2.511514,18.688029,4.280121,2.079066,0.228556,92.690320,9.339589
cuda,mobilenetv2_100,128,26.233516,23.508090,20.206984,12.694440,2.838540,19.061128,4.242342,2.308034,0.246546,97.534372,9.419137
cuda,mobilenetv3_large_100,128,27.501893,24.682854,21.326831,13.399615,2.954477,21.596292,4.998297,2.665421,0.266155,123.402049,11.361497
cuda,mobilevit_s,64,36.839816,33.218333,29.945890,20.288699,4.399884,37.127559,14.055355,6.167676,0.403956,105.812316,21.715900
cuda,nfnet_l0,128,25.082246,21.638029,18.307385,9.306496,3.085083,18.017699,5.064382,2.256414,0.285697,41.665027,12.018067
cuda,pit_b_224,64,22.998450,20.644511,17.265370,10.672856,2.083194,18.448539,4.231905,2.151054,0.282616,11.912560,10.258711
cuda,pnasnet5large,16,73.833205,67.555304,64.051259,30.623968,11.117543,47.265767,21.601108,10.060382,2.019455,49.829119,29.465248
cuda,poolformer_m36,64,39.290296,34.038594,30.791988,17.929084,6.124090,32.104627,14.129674,6.277398,0.623440,34.492049,20.659927
cuda,regnety_002,128,24.136809,21.044483,17.809914,10.587048,2.755249,17.085330,3.863960,2.066540,0.252631,76.775120,9.442131
cuda,repvgg_a2,128,24.440086,21.091696,17.808363,9.822664,2.929409,15.044297,3.654559,1.930339,0.228130,28.678180,8.363583
cuda,res2net101_26w_4s,64,61.248343,54.555137,51.253557,24.029356,9.375180,35.284852,14.052497,7.124397,1.554030,59.987493,21.328461
cuda,res2net50_14w_8s,128,54.891685,49.188656,45.936877,21.286838,8.258258,34.090835,12.878618,7.443451,1.279742,38.955571,21.678957
cuda,res2next50,128,33.927531,30.677932,27.290603,14.377652,4.438860,22.692957,7.386659,3.850216,0.505039,39.589824,13.092743
cuda,resmlp_12_224,128,16.195610,14.502748,11.350768,7.718642,1.023814,27.013093,2.392840,1.406214,0.153805,7.774460,20.406630
cuda,resnest101e,64,55.113186,48.134311,44.858411,20.597875,7.292603,32.964350,12.453113,6.093039,1.200658,83.724381,20.896444
cuda,rexnet_100,128,35.805234,32.040293,28.741976,18.277803,3.947941,30.755457,6.532166,3.252885,0.341260,245.372908,16.702449
cuda,sebotnet33ts_256,64,31.944272,28.723931,25.341772,17.453686,3.631128,26.590225,8.407617,3.329939,0.231271,61.272995,13.280853
cuda,selecsls42b,128,21.422820,19.844306,16.649297,10.767807,2.411768,17.838298,4.425924,2.132162,0.179634,62.525613,9.640580
cuda,spnasnet_100,128,28.614389,25.302380,21.908357,13.226073,3.561183,19.802681,4.657563,2.491618,0.305182,101.590196,10.380553
