dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,26.699477,24.515467,21.781692,14.214924,2.113110,25.623723,3.512284,1.344866,0.163753,7.321629,13.684032
cuda,AlbertForQuestionAnswering,4,24.673833,22.503708,19.797373,12.219378,1.870414,22.481997,3.556625,1.337797,0.161186,3.734038,12.293768
cuda,BartForCausalLM,4,30.056822,25.705907,22.972030,14.113958,2.372613,20.700893,4.545884,2.097654,0.245123,2.726710,9.194268
cuda,BartForConditionalGeneration,2,60.011252,48.508849,45.659692,22.643779,6.117274,29.918723,11.998875,5.601960,1.441260,0.417051,14.490396
cuda,BertForMaskedLM,16,31.652197,26.448850,23.404005,14.047137,2.649591,21.778364,4.523709,2.025630,0.340392,6.718891,10.619606
cuda,BertForQuestionAnswering,16,30.436708,25.694180,22.898307,13.329052,2.308591,19.859191,4.717431,1.977375,0.336945,6.336691,9.072274
cuda,BlenderbotForCausalLM,4,45.378989,36.096999,33.289941,16.007634,4.972071,24.713597,8.222661,4.613965,0.493509,8.385550,14.333411
cuda,BlenderbotSmallForCausalLM,64,22.863066,19.578160,16.695397,10.617289,1.640131,17.923175,2.944199,1.440725,0.170071,2.876588,9.107959
cuda,BlenderbotSmallForConditionalGeneration,64,41.582441,34.095692,31.172646,15.890530,4.088200,21.937631,8.091739,3.338756,0.755807,2.217535,10.526994
cuda,CamemBert,16,30.622301,25.812039,22.993094,13.245542,2.342626,19.271226,4.770546,2.001559,0.340674,5.424683,8.604595
cuda,DebertaForMaskedLM,4,37.606802,31.798709,28.571663,19.463645,2.455582,29.505937,4.958342,2.495739,0.318700,3.088246,12.820273
cuda,DebertaForQuestionAnswering,8,36.843799,30.738096,27.553671,19.252655,2.207321,30.316827,4.812356,2.407609,0.317359,3.640522,13.578251
cuda,DebertaV2ForMaskedLM,1,54.574613,41.120085,37.903406,21.275965,3.926399,30.353210,7.345886,3.462417,0.631457,1.343851,13.857840
cuda,DebertaV2ForQuestionAnswering,2,51.420233,37.684983,34.641091,18.163451,4.371668,26.923062,7.816913,4.572487,0.643846,13.738189
cuda,DistilBertForMaskedLM,128,19.085354,17.138218,14.403462,9.558888,1.244473,14.462138,2.672299,1.096094,0.148913,8.948819,6.271342
cuda,DistilBertForQuestionAnswering,256,18.860574,16.907648,14.227137,9.322493,1.222019,14.343710,2.714853,1.081464,0.140833,10.713046,6.364717
cuda,DistillGPT2,16,18.737365,16.650876,13.300874,8.996706,1.294250,13.802674,2.347972,0.996707,0.131806,2.344004,6.210717
cuda,ElectraForCausalLM,32,36.696263,31.337000,28.474291,18.989442,2.683104,33.167401,4.729109,2.099105,0.350090,14.108228,17.105836
cuda,ElectraForQuestionAnswering,64,31.182076,26.361420,23.477686,13.676129,2.359328,24.442372,4.885536,2.047675,0.348757,6.890801,13.367393
cuda,GPT2ForSequenceClassification,4,25.397862,22.022738,19.186742,11.194741,2.681098,15.109796,4.076177,1.790946,0.302601,2.244656,7.067078
cuda,LayoutLMForMaskedLM,16,32.762436,27.910668,25.076285,15.030823,2.405427,24.188246,4.896282,2.074357,0.346489,6.665838,11.810681
cuda,LayoutLMForSequenceClassification,16,32.419728,27.589608,24.762136,14.863371,2.369471,24.100114,4.802396,2.039965,0.345022,9.042568,11.848997
cuda,M2M100ForConditionalGeneration,16,77.553716,59.100795,56.148540,30.596811,8.368087,40.697271,13.210740,6.446085,0.851375,23.005698,19.403047
