dev,name,batch_size,speedup,start_latency,peak_memory
cuda,adv_inception_v3,128,0.9994,1.5204,7.4377
cuda,beit_base_patch16_224,64,0.9996,1.5208,8.0692
cuda,botnet26t_256,128,0.9505,1.4674,6.5217
cuda,cait_m36_384,2,0.9994,3.2278,8.0413
cuda,coat_lite_mini,128,0.9994,1.4947,7.0991
cuda,convit_base,32,0.9905,2.2850,6.3527
cuda,convmixer_768_32,32,0.9996,1.7585,6.9720
cuda,convnext_base,32,1.0016,1.5918,5.1093
cuda,crossvit_9_240,64,1.0030,1.5067,3.1842
cuda,cspdarknet53,64,0.8310,2.0989,5.6139
cuda,deit_base_distilled_patch16_224,64,0.9997,1.2630,7.6514
cuda,densenet121,64,0.9930,3.1547,4.4762
cuda,dla102,64,0.9988,1.4628,5.3789
cuda,dm_nfnet_f0,128,0.9991,2.2008,7.7262
cuda,dpn107,32,0.8109,3.6482,6.1943
cuda,eca_botnext26ts_256,64,0.9122,1.4111,4.3979
cuda,eca_halonext26ts,64,0.9164,1.4488,4.4066
cuda,ese_vovnet19b_dw,128,0.9040,1.1030,5.2823
cuda,fbnetc_100,128,0.8263,1.8812,3.7517
cuda,fbnetv3_b,128,0.8029,3.0313,5.8102
cuda,gernet_l,128,0.8438,1.8369,4.6214
cuda,ghostnet_100,128,1.0036,1.9883,3.0082
cuda,gluon_inception_v3,128,0.9996,1.5451,7.4377
cuda,gluon_xception65,32,0.9990,1.5002,7.3145
cuda,gmixer_24_224,64,0.9988,1.4285,4.6461
cuda,gmlp_s16_224,64,0.9988,1.3843,6.1801
cuda,hrnet_w18,2,1.0057,4.5416,0.3863
cuda,inception_v3,128,0.9993,1.5122,7.4377
cuda,jx_nest_base,32,0.9996,2.1691,8.8201
cuda,lcnet_050,128,0.8649,0.9714,1.2885
cuda,mixer_b16_224,64,0.9993,0.9945,5.1209
cuda,mixnet_l,64,0.8846,5.2412,3.9585
cuda,mnasnet_100,128,0.8419,1.5936,3.1759
cuda,mobilenetv2_100,128,0.8406,1.6053,5.3401
cuda,mobilenetv3_large_100,128,0.8512,1.5852,3.1807
cuda,mobilevit_s,32,0.9114,1.6194,3.5753
cuda,nfnet_l0,64,1.0073,1.7633,3.3424
cuda,pit_b_224,64,0.9995,1.4808,10.7894
cuda,pnasnet5large,16,1.0052,4.1024,10.0043
cuda,poolformer_m36,64,0.9991,2.1127,10.7585
cuda,regnety_002,128,0.9775,1.4447,1.4935
cuda,repvgg_a2,128,0.8169,1.8251,3.0873
cuda,res2net101_26w_4s,64,1.0024,2.3227,5.9703
cuda,res2net50_14w_8s,2,0.9999,1.9958,0.4236
cuda,res2next50,2,1.0027,1.2512,0.4213
cuda,resmlp_12_224,128,0.9996,0.9142,4.3859
cuda,resnest101e,32,1.0016,2.6707,4.6859
cuda,resnet18,128,0.9986,0.5574,1.9207
cuda,rexnet_100,128,0.9281,1.7973,6.2404
cuda,sebotnet33ts_256,64,0.9194,1.6583,7.0820
cuda,selecsls42b,128,0.9990,0.8105,3.5557
cuda,spnasnet_100,128,0.8088,1.8209,3.4740
cuda,swin_base_patch4_window7_224,64,0.9999,3.0786,10.5962
cuda,swsl_resnext101_32x16d,32,0.9989,1.5237,8.6530
cuda,tf_efficientnet_b0,128,0.8869,1.8004,6.0296
cuda,tf_mixnet_l,64,0.8922,5.6175,4.3266
cuda,tinynet_a,128,0.8380,1.9820,5.0126
cuda,tnt_s_patch16_224,64,0.9993,2.2478,7.1548
cuda,twins_pcpvt_base,32,1.0038,2.6526,4.0947
cuda,visformer_small,128,0.9992,1.1377,6.9635
cuda,vit_base_patch16_224,64,0.9995,1.2486,7.5757
cuda,volo_d1_224,64,0.9994,1.7384,7.4762
cuda,xcit_large_24_p8_224,5,1.0002,2.8751,6.7489
