dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,BERT_pytorch,16,1.954028,6.448287
cuda,Background_Matting,4,0.914412,3.996159
cuda,LearningToPaint,96,0.576856,1.130220
cuda,Super_SloMo,6,1.116343,3.539330
cuda,alexnet,128,0.369340,0.349986
cuda,attention_is_all_you_need_pytorch,256,1.713453,7.050234
cuda,dcgan,32,0.350504,0.233959
cuda,demucs,4,0.670814
cuda,densenet121,4,2.163083,10.778137
cuda,drq,1,0.396942,0.361535
cuda,fastNLP_Bert,6,1.893819,5.536157
cuda,hf_Albert,8,1.451469,5.851743
cuda,hf_Bart,4,2.030989,7.341138
cuda,hf_Bert,4,1.757330,5.297736
cuda,hf_DistilBert,8,0.879926,2.586105
cuda,hf_GPT2,4,1.774007,5.206348
cuda,hf_Reformer,4,1.885285,0.115488
cuda,mnasnet1_0,32,0.935794,3.148198
cuda,mobilenet_v2,96,0.913561,3.025345
cuda,mobilenet_v3_large,32,0.983115,3.379276
cuda,moco,32,2.009134,0.016344
cuda,nvidia_deeprecommender,256,0.383524,0.181923
cuda,pytorch_CycleGAN_and_pix2pix,1,0.569004,1.927418
cuda,pytorch_stargan,16,0.568965,1.668481
cuda,pytorch_struct,200,0.448253,0.566926
cuda,pytorch_unet,1,0.619812,1.276086
cuda,resnet18,16,0.562656,1.227473
cuda,resnet50,32,0.948695,3.345118
cuda,resnext50_32x4d,8,0.946298,3.264974
cuda,shufflenet_v2_x1_0,128,1.053462,3.769930
cuda,soft_actor_critic,256,0.319154,0.136904
cuda,squeezenet1_1,32,0.511903,1.132802
cuda,tacotron2,64,12.655335,10.152732
cuda,timm_efficientdet,1,19.552974,25.666415
cuda,timm_efficientnet,32,1.760154,4.974757
cuda,timm_nfnet,128,2.114015,5.759099
cuda,timm_regnet,32,2.332300,6.128721
cuda,timm_resnest,32,0.646403,1.823164
cuda,timm_vision_transformer,8,1.082028,3.619401
cuda,timm_vovnet,32,1.511004,2.640670
cuda,tts_angular,64,0.500578,0.049052
cuda,vgg16,64,0.418124,0.688607
cuda,yolov3,16,6.127144,5.844742
