dev,name,batch_size,speedup,start_latency,peak_memory
cuda,BERT_pytorch,16,0.8345,7.7292,2.9681
cuda,Background_Matting,4,1.0189,4.9315,6.2312
cuda,LearningToPaint,96,0.9798,1.6634,0.8707
cuda,Super_SloMo,6,0.9967,4.5779,3.8697
cuda,alexnet,128,0.9962,0.7278,1.5979
cuda,attention_is_all_you_need_pytorch,256,0.9222,7.8057,3.8181
cuda,dcgan,32,0.9021,0.5808,0.0727
cuda,demucs,4,0.9985,0.8325,4.5417
cuda,densenet121,4,0.9084,11.6338,0.4251
cuda,dlrm,2048,0.9276,0.9871,5.0293
cuda,drq,1,0.7903,0.7579,0.0622
cuda,fastNLP_Bert,0,0.0000
cuda,hf_Albert,8,0.9557,6.8102,6.2918
cuda,hf_Bart,4,0.8114,8.6588,6.0723
cuda,hf_Bert,4,0.8313,6.4859,3.8837
cuda,hf_BigBird,2,0.7898,13.3718,5.4075
cuda,hf_DistilBert,8,0.9704,3.3373,3.6191
cuda,hf_GPT2,4,0.9802,6.1569,5.2681
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,0.9982,2.1952,1.4406
cuda,hf_T5,8,0.9448,10.0636,15.3696
cuda,mnasnet1_0,32,0.9815,3.6052,0.9499
cuda,mobilenet_v2,96,0.9872,3.6047,5.2071
cuda,mobilenet_v3_large,32,0.9763,4.1270,0.9919
cuda,moco,32,0.9932,2.3862,2.4100
cuda,nvidia_deeprecommender,256,0.9962,0.5509,3.9916
cuda,pytorch_CycleGAN_and_pix2pix,1,0.8998,2.4286,0.3896
cuda,pytorch_stargan,16,1.0415,2.1548,0.6778
cuda,pytorch_struct,200,0.7154,0.9610,1.3901
cuda,pytorch_unet,1,0.9933,1.8710,2.2842
cuda,resnet18,16,0.9867,1.7612,0.4711
cuda,resnet50,32,0.9842,3.8792,2.0393
cuda,resnext50_32x4d,8,0.9329,3.9770,0.8889
cuda,shufflenet_v2_x1_0,128,0.9872,4.3012,1.9115
cuda,soft_actor_critic,256,0.7449,0.4470,0.0268
cuda,speech_transformer,0,0.0000
cuda,squeezenet1_1,32,0.9259,1.6294,0.5871
cuda,tacotron2,64,0.8281,36.0178,20.6483
cuda,timm_efficientdet,1,0.7336,38.5011,1.1982
cuda,timm_efficientnet,32,0.6881,6.3607,2.0149
cuda,timm_nfnet,128,0.9969,7.6252,8.3684
cuda,timm_regnet,32,0.9220,7.8022,4.3395
cuda,timm_resnest,32,1.0104,2.3616,1.5900
cuda,timm_vision_transformer,8,0.8563,4.5390,0.7651
cuda,timm_vovnet,32,0.5859,3.9801,2.0473
cuda,tts_angular,64,0.9322,0.5810,0.3380
cuda,vgg16,64,0.9979,1.1563,6.4559
cuda,yolov3,16,0.9645,11.5142,5.3918
