dev,name,batch_size,speedup,start_latency,peak_memory
cuda,adv_inception_v3,128,1.1983,92.2566,8.7226
cuda,beit_base_patch16_224,64,0.9883,16.7675,9.4009
cuda,botnet26t_256,128,1.2865,47.7929,8.3635
cuda,cait_m36_384,2,1.2612,56.8770,8.9447
cuda,coat_lite_mini,128,1.1755,27.8693,11.0617
cuda,convit_base,0,0.0000
cuda,convmixer_768_32,32,1.0532,14.6083,7.1709
cuda,convnext_base,32,1.1107,27.7652,6.4886
cuda,crossvit_9_240,64,1.0313,34.8374,3.9085
cuda,cspdarknet53,64,0.8010,36.4962,7.1232
cuda,deit_base_distilled_patch16_224,64,1.0362,13.4831,9.4682
cuda,densenet121,64,1.2503,139.0931,4.7613
cuda,dla102,64,1.3806,79.8659,5.4364
cuda,dm_nfnet_f0,128,1.1744,37.8534,7.6456
cuda,dpn107,32,0.8551,92.9313,7.0496
cuda,eca_botnext26ts_256,64,1.0460,60.2182,5.6295
cuda,eca_halonext26ts,64,1.0399,64.5290,5.6067
cuda,ese_vovnet19b_dw,128,1.1249,36.9486,5.7685
cuda,fbnetc_100,128,1.1269,55.0758,5.0871
cuda,fbnetv3_b,128,1.0111,88.3760,6.9252
cuda,gernet_l,128,0.9964,40.8233,5.5810
cuda,ghostnet_100,128,1.5122,83.2179,3.1616
cuda,gluon_inception_v3,128,1.1984,92.3180,8.7226
cuda,gluon_xception65,32,1.0625,55.7731,8.2382
cuda,gmixer_24_224,64,1.0033,18.0077,4.7252
cuda,gmlp_s16_224,64,1.0268,16.5497,6.6144
cuda,hrnet_w18,2,1.3739,354.3585,0.4564
cuda,inception_v3,128,1.1986,92.8224,8.7226
cuda,jx_nest_base,32,1.1179,50.8249,10.6765
cuda,lcnet_050,128,1.3447,33.0927,1.6392
cuda,mixer_b16_224,64,0.9871,11.3691,5.9665
cuda,mixnet_l,64,0.9638,76.6745,5.0690
cuda,mnasnet_100,128,1.1519,47.0315,3.8417
cuda,mobilenetv2_100,128,0.7727,37.0273,5.7648
cuda,mobilenetv3_large_100,128,1.1479,75.0391,3.9301
cuda,mobilevit_s,32,1.1035,49.6248,4.6969
cuda,nfnet_l0,64,1.1366,32.5893,4.0655
cuda,pit_b_224,64,0.9855,20.3030,14.4964
cuda,pnasnet5large,16,1.1368,181.8751,8.9650
cuda,poolformer_m36,0,0.0000
cuda,regnety_002,128,1.4079,52.8954,1.9067
cuda,repvgg_a2,128,0.9536,57.6079,4.5168
cuda,res2net101_26w_4s,64,1.3845,109.0526,6.9889
cuda,res2net50_14w_8s,2,1.4134,94.6507,0.5117
cuda,res2next50,2,1.3883,53.3627,0.5037
cuda,resmlp_12_224,0,0.0000
cuda,resnest101e,32,1.4170,93.4579,5.5590
cuda,resnet18,128,1.3116,28.9950,2.8581
cuda,rexnet_100,128,0.9939,114.5928,7.2077
cuda,sebotnet33ts_256,64,1.0524,64.5656,9.5080
cuda,selecsls42b,128,1.3576,47.5224,4.0110
cuda,spnasnet_100,128,1.0590,53.1272,4.1420
cuda,swin_base_patch4_window7_224,64,1.0334,64.4251,12.9996
cuda,swsl_resnext101_32x16d,32,1.0757,47.1484,10.3385
cuda,tf_efficientnet_b0,128,0.9890,75.0241,7.1260
cuda,tf_mixnet_l,64,0.9657,77.4779,5.1278
cuda,tinynet_a,128,0.9544,75.8981,6.3028
cuda,tnt_s_patch16_224,64,1.7650,35.5050,8.2502
cuda,twins_pcpvt_base,32,1.3876,59.4047,5.2241
cuda,visformer_small,128,1.0745,29.9962,8.0838
cuda,vit_base_patch16_224,64,0.9508,13.2617,9.3682
cuda,volo_d1_224,64,1.1142,35.9037,8.8543
cuda,xcit_large_24_p8_224,0,0.0000
