dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,0.878731,20.847127,8.599698,3.216034,13.261203,8.770012,3.460534,0.301207,93.948294,102.024610
cuda,botnet26t_256,128,0.953305,10.450133,5.997677,1.955083,7.592872,5.288700,1.676806,0.125023,89.677969,93.489011
cuda,cait_m36_384,2,2.679565,33.438514,8.746855,5.008048,20.085424,14.447923,4.507294,0.594509,78.915847,95.650815
cuda,convmixer_768_32,32,0.655443,11.394485,2.895917,1.607478,3.725751,2.309085,1.059070,0.176742,8.956514,11.531081
cuda,convnext_base,32,1.175691,15.186027,4.677839,2.507664,11.004561,7.599250,2.636019,0.267639,130.657091,139.666354
cuda,cspdarknet53,64,1.820792,13.288883,4.864720,1.801378,6.528897,4.142860,1.630686,0.208517,2.183265,6.059889
cuda,densenet121,64,2.741189,27.020276,11.139954,3.976699,16.346352,10.625643,4.048428,0.410461,106.852609,116.328498
cuda,dm_nfnet_f0,128,1.554098,16.747009,4.556640,2.095024,7.689236,5.570510,1.420406,0.214357,1.079123,6.503710
cuda,eca_botnext26ts_256,64,1.001215,10.950131,6.008690,2.199272,8.142011,5.464863,1.713555,0.133324,115.327849,119.742642
cuda,eca_halonext26ts,64,1.055578,13.291883,8.076306,2.909603,11.052066,8.020026,2.326506,0.143648,97.228422,103.200532
cuda,ese_vovnet19b_dw,128,0.747154,6.780183,3.268401,0.867218,5.037805,3.234196,1.260589,0.104688,0.174677,2.866917
cuda,fbnetc_100,128,1.502919,12.264596,4.664713,1.641694,6.432792,3.793509,1.623506,0.196165,50.242149,53.774541
cuda,fbnetv3_b,128,2.528805,21.473726,7.885976,3.144241,11.317260,7.585781,2.628094,0.355340,70.447729,77.240573
cuda,gernet_l,128,1.491083,10.178094,3.232133,1.285168,4.541290,2.841543,1.162639,0.164982,26.000452,28.705206
cuda,ghostnet_100,128,1.553565,18.606610,7.461261,2.708862,11.781270,7.735832,2.871055,0.295964,0.563282,7.768718
cuda,gluon_inception_v3,128,0.862367,20.355377,8.449564,3.154770,12.803297,8.401694,3.395295,0.294638,1.401152,9.095271
cuda,gluon_xception65,32,1.021596,22.200802,6.378869,2.865614,9.131262,6.310996,2.011919,0.342823,34.487640,40.340461
cuda,gmixer_24_224,64,1.050577,11.209553,3.173815,1.492806,7.753258,5.458341,1.767632,0.212440,0.272504,6.480633
cuda,gmlp_s16_224,64,0.977551,16.684080,6.873803,2.091302,11.510571,8.579571,2.426748,0.206854,0.381047,7.285342
cuda,hrnet_w18,2,3.740115,68.013780,14.970337,6.235317,26.422185,19.293541,5.336780,0.822463,86.024897,104.335304
cuda,inception_v3,128,0.866551,20.288310,8.419795,3.110372,12.803937,8.377512,3.427877,0.297230,1.407954,9.088251
cuda,jx_nest_base,32,1.613995,21.196331,8.485970,3.180051,14.568207,10.102255,3.451831,0.351316,137.948940,147.885319
cuda,lcnet_050,128,0.676131,6.716301,3.033575,1.010218,4.105376,2.643884,1.013839,0.107194,16.850493,18.996580
cuda,mixer_b16_224,64,0.527525,7.321348,2.209722,1.109509,4.620051,3.274131,0.983368,0.108621,44.080349,47.691189
cuda,mixnet_l,64,4.875319,17.181658,6.147573,2.043087,9.734877,6.145996,2.516028,0.338471,0.360570,6.459622
cuda,mnasnet_100,128,1.193808,10.017882,4.101098,1.565568,5.300020,3.275517,1.376156,0.160808,25.873950,28.737075
cuda,mobilenetv2_100,128,1.203248,10.670910,4.653060,1.681054,5.677311,3.652757,1.376508,0.171269,16.583818,19.391792
cuda,mobilenetv3_large_100,128,1.167025,11.304462,4.666377,1.527248,6.510183,4.115560,1.611105,0.195273,24.349592,27.827677
cuda,mobilevit_s,32,1.340015,17.613130,10.025216,3.997097,17.415978,11.465649,4.770271,0.225324,0.303884,11.818449
cuda,nfnet_l0,64,1.273618,11.224933,3.075069,1.340594,5.492707,3.779895,1.093400,0.204832,39.252712,43.138861
cuda,pit_b_224,64,0.758433,9.144849,3.094758,1.708170,5.725916,3.852976,1.309919,0.169997,0.231847,4.672705
cuda,pnasnet5large,16,3.137832,51.212812,16.780796,5.656260,26.578499,18.082162,6.588138,0.714353,92.463943,108.374350
cuda,poolformer_m36,64,1.433203,25.490964,10.998569,3.623271,17.783528,13.138593,3.759252,0.309786,40.705471,51.734721
cuda,regnety_002,128,1.164285,10.428241,3.645622,1.275875,5.198241,3.285392,1.297345,0.174122,41.848322,44.783893
cuda,repvgg_a2,128,1.454133,9.530466,3.144211,1.158564,4.099686,2.709329,0.951730,0.143968,14.262490,16.476421
cuda,res2net101_26w_4s,64,1.879844,36.688111,12.166163,4.586883,18.594726,12.846030,4.427166,0.536240,0.737589,12.092761
cuda,res2net50_14w_8s,2,1.679546,29.833025,8.935091,2.963871,14.440137,9.925734,3.187207,0.436888,0.611046,9.918607
cuda,res2next50,2,0.906818,15.910527,4.849559,2.021349,7.998777,5.179060,1.984734,0.252654,0.353681,5.691859
cuda,resmlp_12_224,128,0.496914,4.585777,1.074065,0.723796,2.822908,1.762118,0.775527,0.093499,43.357428,45.889958
cuda,resnet18,128,0.277334,4.392974,1.998147,0.567999,2.594356,1.694105,0.566486,0.062558,13.836569,15.039839
cuda,rexnet_100,128,1.374704,14.625146,6.124471,2.240875,9.168237,5.775664,2.120299,0.250759,130.436446,135.860982
cuda,sebotnet33ts_256,64,1.294632,14.071669,7.578134,2.608049,10.565112,7.564145,2.225285,0.169662,91.462087,97.409704
cuda,selecsls42b,128,0.400701,8.336780,3.388094,1.184619,6.263682,4.060877,1.602247,0.136580,0.207534,4.346765
cuda,spnasnet_100,128,1.484318,12.135401,4.667683,1.626932,6.426335,3.801155,1.613355,0.197150,4.461273,7.967111
cuda,swin_base_patch4_window7_224,64,2.468295,24.668833,9.909961,4.510897,18.748518,12.908409,4.620691,0.347714,283.285043,296.897881
cuda,swsl_resnext101_32x16d,32,0.976528,18.272777,4.656417,2.009392,7.433208,5.097292,1.665320,0.271558,10.594467,15.580718
cuda,tf_efficientnet_b0,128,1.399463,12.281019,4.681722,1.624167,7.489890,4.834919,1.811521,0.210694,37.672006,42.225745
cuda,tf_mixnet_l,64,5.206330,17.644204,6.530943,2.070625,10.257832,6.433958,2.723761,0.338989,0.371139,6.676200
cuda,tinynet_a,128,1.592564,14.638591,5.651020,2.126651,8.343810,5.460151,1.997841,0.246359,60.557447,65.518566
cuda,twins_pcpvt_base,32,2.048762,27.140080,8.209313,4.315435,17.434969,12.144158,3.930025,0.469785,0.876820,14.726331
cuda,visformer_small,128,0.606004,9.686204,3.477929,1.470457,4.679523,3.012826,1.042029,0.155234,66.163566,68.936934
