dev,name,batch_size,speedup,start_latency,peak_memory
cuda,adv_inception_v3,128,1.0001,3.4878,7.4633
cuda,beit_base_patch16_224,64,0.9950,17.3851,12.3788
cuda,botnet26t_256,128,0.8336,21.2114,9.1974
cuda,cait_m36_384,2,1.1402,49.3573,10.6211
cuda,coat_lite_mini,128,1.2216,46.4817,10.8704
cuda,convit_base,32,1.0508,47.9236,10.8090
cuda,convmixer_768_32,32,1.0624,9.1118,7.0556
cuda,convnext_base,32,1.1130,26.3640,7.4273
cuda,crossvit_9_240,64,1.0591,40.2674,4.7042
cuda,cspdarknet53,64,0.8057,8.7302,5.6588
cuda,deit_base_distilled_patch16_224,64,1.0232,15.2509,11.2979
cuda,densenet121,64,1.0283,17.0170,4.8923
cuda,dla102,64,1.0020,3.6568,5.3950
cuda,dm_nfnet_f0,128,0.9993,2.9264,7.7288
cuda,dpn107,32,0.6919,13.0779,11.7681
cuda,eca_botnext26ts_256,64,0.8064,23.2095,5.6269
cuda,eca_halonext26ts,64,0.8065,24.7701,5.6107
cuda,ese_vovnet19b_dw,128,0.8603,7.4715,6.5835
cuda,fbnetc_100,128,0.8647,28.7453,3.7438
cuda,fbnetv3_b,128,0.8437,41.2684,6.1063
cuda,gernet_l,128,0.7764,15.0844,6.0093
cuda,ghostnet_100,128,1.0505,26.7750,3.0737
cuda,gluon_inception_v3,128,0.9998,3.5008,7.4633
cuda,gluon_xception65,32,1.0006,32.5400,8.1501
cuda,gmixer_24_224,64,1.0872,14.4650,7.3491
cuda,gmlp_s16_224,64,0.8631,12.6180,8.6925
cuda,hrnet_w18,2,1.1190,25.5935,0.4089
cuda,inception_v3,128,1.0000,3.4751,7.4633
cuda,jx_nest_base,32,1.1583,37.5699,13.4937
cuda,lcnet_050,128,0.8905,5.1028,1.2929
cuda,mixer_b16_224,64,0.9705,11.0256,7.6469
cuda,mixnet_l,64,0.9155,40.0750,5.1962
cuda,mnasnet_100,128,0.9034,22.6449,3.1725
cuda,mobilenetv2_100,128,0.8933,23.2547,5.3364
cuda,mobilenetv3_large_100,128,0.9015,28.7779,3.4041
cuda,mobilevit_s,32,1.0188,28.2976,4.0351
cuda,nfnet_l0,64,1.1011,25.3211,4.6843
cuda,pit_b_224,64,0.9773,26.9606,17.2368
cuda,pnasnet5large,16,1.0049,8.3299,9.9780
cuda,poolformer_m36,64,1.0429,15.5374,14.6055
cuda,regnety_002,128,1.0494,28.9791,1.8768
cuda,repvgg_a2,128,0.7202,25.7231,5.5025
cuda,res2net101_26w_4s,64,1.0559,8.4613,6.0241
cuda,res2net50_14w_8s,2,1.0483,7.6128,0.4421
cuda,res2next50,2,1.0734,5.1719,0.4360
cuda,resmlp_12_224,128,1.2560,9.6063,6.5224
cuda,resnest101e,32,1.0934,17.2383,5.6897
cuda,resnet18,128,0.9992,1.3904,1.9239
cuda,rexnet_100,128,0.9867,47.2640,7.0255
cuda,sebotnet33ts_256,64,0.8277,28.8936,9.9164
cuda,selecsls42b,128,0.9996,1.9881,3.5583
cuda,spnasnet_100,128,0.8571,28.4630,3.4698
cuda,swin_base_patch4_window7_224,64,1.0901,57.8903,15.3877
cuda,swsl_resnext101_32x16d,32,0.9907,4.1650,8.9869
cuda,tf_efficientnet_b0,128,0.8869,2.9103,6.0303
cuda,tf_mixnet_l,64,0.8915,7.3518,4.3302
cuda,tinynet_a,128,0.8695,37.5293,5.5045
cuda,tnt_s_patch16_224,64,1.7031,32.3765,10.3548
cuda,twins_pcpvt_base,32,1.1243,79.3694,5.7512
cuda,visformer_small,128,0.9981,36.5432,9.9486
cuda,vit_base_patch16_224,64,0.9357,14.9687,11.2036
cuda,volo_d1_224,64,1.0359,36.1179,10.9496
cuda,xcit_large_24_p8_224,5,0.9985,5.3467,6.7485
