dev,name,batch_size,speedup,start_latency,peak_memory
cuda,adv_inception_v3,128,1.5151,227.8006,8.4120
cuda,beit_base_patch16_224,0,0.0000
cuda,botnet26t_256,128,1.3274,201.1580,7.9663
cuda,cait_m36_384,2,1.8509,183.4198,9.3920
cuda,coat_lite_mini,0,0.0000
cuda,convit_base,0,0.0000
cuda,convmixer_768_32,32,1.0524,29.6122,7.0971
cuda,convnext_base,32,0.7296,274.4548,5.6175
cuda,crossvit_9_240,0,0.0000
cuda,cspdarknet53,64,1.1488,132.0998,6.6693
cuda,deit_base_distilled_patch16_224,0,0.0000
cuda,densenet121,64,1.8854,280.3272,6.7798
cuda,dla102,0,0.0000
cuda,dm_nfnet_f0,128,1.5042,26.4301,6.9298
cuda,dpn107,0,0.0000
cuda,eca_botnext26ts_256,64,1.2076,219.1197,3.9531
cuda,eca_halonext26ts,64,1.2085,184.8951,3.9813
cuda,ese_vovnet19b_dw,128,1.2264,86.9495,5.6092
cuda,fbnetc_100,128,1.0954,116.3247,4.4620
cuda,fbnetv3_b,128,1.0672,159.3675,6.0299
cuda,gernet_l,128,0.9471,58.6925,5.3722
cuda,ghostnet_100,128,1.5970,248.6479,2.9488
cuda,gluon_inception_v3,128,1.5211,32.2283,8.4120
cuda,gluon_xception65,32,1.1125,94.2220,8.2131
cuda,gmixer_24_224,64,1.3495,174.6686,3.7143
cuda,gmlp_s16_224,64,1.3611,113.1673,5.9955
cuda,hrnet_w18,2,4.3172,224.1319,0.6242
cuda,inception_v3,128,1.5233,32.1668,8.4120
cuda,jx_nest_base,32,1.4892,242.6791,7.4453
cuda,lcnet_050,128,1.5594,41.8043,1.5461
cuda,mixer_b16_224,64,1.1382,97.1871,5.5919
cuda,mixnet_l,64,1.0861,213.5777,4.5093
cuda,mnasnet_100,128,1.1776,65.3423,3.7289
cuda,mobilenetv2_100,128,1.1763,44.2606,5.3043
cuda,mobilenetv3_large_100,128,1.2057,58.6495,3.5540
cuda,mobilevit_s,32,1.1605,348.0739,3.0989
cuda,nfnet_l0,64,1.6215,85.5142,2.8480
cuda,pit_b_224,64,1.3865,145.1104,9.3979
cuda,pnasnet5large,16,1.2705,242.0884,8.9183
cuda,poolformer_m36,64,1.3143,126.2649,9.7515
cuda,regnety_002,128,1.9818,89.8867,1.8108
cuda,repvgg_a2,128,0.9539,34.9086,3.9281
cuda,res2net101_26w_4s,64,1.1629,163.4525,6.6912
cuda,res2net50_14w_8s,2,1.0822,175.1388,0.5991
cuda,res2next50,2,1.1095,85.8130,0.5921
cuda,resmlp_12_224,128,1.4219,73.7520,4.4496
cuda,resnest101e,0,0.0000
cuda,resnet18,128,1.4025,28.6406,2.6120
cuda,rexnet_100,128,1.1978,282.7529,5.4250
cuda,sebotnet33ts_256,64,1.2789,181.9193,6.7790
cuda,selecsls42b,128,1.3934,76.5241,3.6223
cuda,spnasnet_100,128,1.0825,25.1274,4.0290
cuda,swin_base_patch4_window7_224,64,1.4840,457.2385,11.2050
cuda,swsl_resnext101_32x16d,32,1.1151,44.8591,10.9594
cuda,tf_efficientnet_b0,128,1.1887,92.4615,5.1352
cuda,tf_mixnet_l,64,1.0702,74.7141,4.5859
cuda,tinynet_a,128,1.0523,133.6722,3.6469
cuda,tnt_s_patch16_224,0,0.0000
cuda,twins_pcpvt_base,32,1.0999,516.0195,4.4443
cuda,visformer_small,128,1.2287,148.3592,7.1080
cuda,vit_base_patch16_224,0,0.0000
cuda,volo_d1_224,0,0.0000
cuda,xcit_large_24_p8_224,0,0.0000
