dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,mnasnet1_0,32,19.052275,16.637172,8.300418,2.963560,10.089777,4.369264,1.906965,0.260181,4.874853,2.411701
cuda,mobilenet_v2,96,20.643295,18.452601,9.288951,2.962208,10.841126,4.847889,2.355382,0.299881,4.647445
cuda,mobilenet_v3_large,32,21.020372,18.306588,9.110024,3.071781,11.818877,5.258703,2.151958,0.297225,5.911626,28.839144
cuda,nvidia_deeprecommender,256,2.512934,2.297700,1.751690,0.137276,2.850114,0.163987,0.089356,0.012893,1.244751,0.420764
cuda,phlippe_densenet,128,19.886468,17.681685,8.952983,2.921000,11.502349,5.273716,2.307955,0.284064,5.595042
cuda,phlippe_resnet,128,7.729125,6.821373,3.625712,1.234559,4.155309,1.300311,0.692971,0.090321,1.935585
cuda,pytorch_CycleGAN_and_pix2pix,1,7.718008,6.943080,3.461127,1.471341,5.535606,2.198085,0.875678,0.087518,3.595855
cuda,pytorch_stargan,16,8.044185,7.248033,3.790354,1.189709,4.804602,1.467707,0.520933,0.072829,38.072958,2.379087
cuda,pytorch_struct,200,2.834216,2.450529,1.509148,0.198423,2.836645,0.339203,0.185318,0.027759,1.541099,14.602530
cuda,pytorch_unet,1,9.598525,8.568814,4.627707,1.374239,6.551713,2.849718,1.154699,0.105070,3.354428
cuda,resnet152,32,52.231311,44.521624,18.036193,9.207439,19.846523,11.084131,4.484959,1.169326,11.381299,2.366869
cuda,resnet18,16,8.719141,7.848629,4.615350,1.279124,5.676870,1.976412,0.838231,0.090341,2.387060,2.515174
cuda,resnet50,32,18.440184,16.208514,7.571274,2.835034,9.414164,4.136533,1.772428,0.262218,5.017048,2.387172
cuda,resnext50_32x4d,8,18.080520,15.553098,6.851074,2.901550,8.500337,3.634133,1.796289,0.243984,4.675048,2.603963
cuda,shufflenet_v2_x1_0,128,21.568763,19.127467,9.421318,3.708555,11.136518,5.500387,2.671638,0.350838,5.562140
cuda,soft_actor_critic,256,2.718855,2.519104,2.206069,0.071681,3.161679,0.095673,0.054653,0.008571,1.033149
cuda,speech_transformer,32,26.671365,22.388572,10.943736,2.989610,15.193893,6.409353,2.893858,0.346685,7.397539
cuda,squeezenet1_1,32,4.755828,4.181847,2.974822,0.539102,4.773861,1.861469,0.758678,0.061654,2.358948
cuda,timm_efficientdet,1,81.516063,64.867084,28.171327,14.655966,50.567635,23.017101,7.471824,1.706343,42.900694,38.422081
cuda,timm_efficientnet,32,24.346085,20.726675,10.274505,3.829028,13.272623,6.382511,2.531378,0.370174,6.982132,35.286021
cuda,timm_nfnet,128,22.930522,18.983647,8.176780,4.265852,12.206248,6.234781,2.751410,0.336147,8.459831
cuda,timm_regnet,32,26.155238,21.659720,9.166803,4.302808,11.653267,5.390820,2.343286,0.429239,6.968554,19.558336
cuda,timm_resnest,32,12.586224,11.149109,6.804219,1.778735,9.608564,3.688914,1.551606,0.124455,39.612421,4.648197
cuda,timm_vision_transformer,8,14.477229,12.345412,6.185629,2.011628,12.261616,3.656994,1.689716,0.268888,17.073667,8.176349
cuda,timm_vision_transformer_large,8,44.011787,36.571525,15.801918,6.145334,33.806664,12.661593,5.878244,1.641766,10.976456,25.705930
cuda,timm_vovnet,32,16.206650,13.556439,7.007088,2.481418,9.776895,4.569124,1.821399,0.189574,5.345174,2.342008
cuda,tts_angular,64,1.930602,1.703122,1.531836,0.068993,2.003329,0.063776,0.035303,0.004499,0.544205
cuda,vgg16,64,3.605175,3.231589,2.382353,0.457822,3.518303,1.053593,0.449962,0.037478,1.607682
cuda,yolov3,16,29.911703,26.369066,12.883292,5.132526,15.659793,7.662813,3.085803,0.428081,4.186819,8.094993
