dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,1.4501,111.8976,47.9019,1.0123
cuda,beit_base_patch16_224,64,1.2597,107.7217,25.7080,1.0587
cuda,botnet26t_256,128,1.3301,78.0314,30.4994,0.9925
cuda,cait_m36_384,4,1.1446,146.6224,91.5541,0.9287
cuda,coat_lite_mini,128,1.9026,60.9870,59.9950,1.0201
cuda,convit_base,64,1.6035,113.4849,33.1468,1.1764
cuda,convmixer_768_32,32,1.0501,282.5373,27.8448,0.9862
cuda,convnext_base,64,1.4879,82.1791,62.0364,1.0009
cuda,crossvit_9_240,128,1.4268,76.8108,49.5539,1.1028
cuda,cspdarknet53,64,1.3271,68.4091,32.5342,1.0265
cuda,deit_base_distilled_patch16_224,64,1.2518,75.6839,27.0680,1.0309
cuda,dla102,128,1.5269,117.3350,46.3526,1.0154
cuda,dm_nfnet_f0,128,1.4805,89.1891,31.7095,1.0380
cuda,dpn107,32,1.1489,92.9918,57.1491,0.9385
cuda,eca_botnext26ts_256,128,1.3045,84.2136,37.0239,1.2540
cuda,eca_halonext26ts,0,0.0000
cuda,ese_vovnet19b_dw,128,1.3681,48.2348,17.0714,1.0629
cuda,fbnetc_100,128,1.3616,61.7202,30.7155,0.9857
cuda,fbnetv3_b,128,1.3808,83.8714,52.9884,1.0375
cuda,gernet_l,128,1.0673,70.9268,25.8786,0.9596
cuda,ghostnet_100,128,1.6457,56.6344,47.6405,1.0613
cuda,gluon_inception_v3,128,1.4592,111.8267,47.1193,1.0123
cuda,gluon_xception65,32,1.1057,89.2069,54.6612,0.9706
cuda,gmixer_24_224,128,1.4997,80.2970,40.1271,1.3957
cuda,gmlp_s16_224,128,1.5744,86.7122,42.1500,1.3465
cuda,hrnet_w18,128,1.3303,218.5309,143.6074,1.0030
cuda,inception_v3,128,1.4453,112.0759,47.4825,1.0123
cuda,jx_nest_base,32,1.3197,90.1009,63.8933,0.9923
cuda,lcnet_050,128,1.5666,19.5968,18.2418,0.9398
cuda,mixer_b16_224,128,1.3138,90.4446,23.6950,0.9807
cuda,mixnet_l,128,1.1737,156.4839,44.2357,1.0203
cuda,mnasnet_100,128,1.4416,46.5091,25.5997,0.9763
cuda,mobilenetv2_100,128,1.4034,46.0067,26.8426,1.1508
cuda,mobilenetv3_large_100,128,1.4499,43.6065,28.5902,1.0225
cuda,mobilevit_s,64,1.3636,64.5144,65.9320,1.3161
cuda,nfnet_l0,128,1.4941,71.0810,31.1163,1.1884
cuda,pit_b_224,64,1.3098,118.0366,26.9022,1.2024
cuda,pnasnet5large,16,1.1510,178.5500,96.0168,1.3095
cuda,poolformer_m36,64,1.2672,118.2105,56.3273,1.4050
cuda,regnety_002,128,1.4177,29.9580,25.7004,1.0011
cuda,repvgg_a2,128,1.1445,65.8526,25.7712,0.9534
cuda,res2net101_26w_4s,64,1.1217,90.6819,82.1189,0.9443
cuda,res2net50_14w_8s,128,1.3663,107.0862,74.8287,0.9621
cuda,res2next50,128,1.3254,105.1158,41.6135,0.9551
cuda,resmlp_12_224,128,1.1846,57.7847,24.3200,1.0344
cuda,resnest101e,64,1.3833,119.6333,89.3752,1.1491
cuda,rexnet_100,128,1.2572,69.9722,37.6315,1.4110
cuda,sebotnet33ts_256,64,1.2132,66.4739,39.3439,1.1997
cuda,selecsls42b,128,1.3876,45.4561,22.5628,0.9582
cuda,spnasnet_100,128,1.3792,52.8120,30.2979,0.9807
cuda,swin_base_patch4_window7_224,64,1.5136,97.1967,81.8959,0.9135
cuda,swsl_resnext101_32x16d,32,1.0364,115.4612,45.4921,0.9158
cuda,tf_efficientnet_b0,128,1.3377,65.6422,32.5958,1.3509
cuda,tf_mixnet_l,128,1.1844,161.9068,44.2347,1.1000
cuda,tinynet_a,128,1.1995,60.5155,37.6166,1.4977
cuda,tnt_s_patch16_224,128,2.0807,175.1819,46.8188,1.1645
cuda,twins_pcpvt_base,64,1.7894,69.7510,100.9428,1.0870
cuda,visformer_small,128,1.1224,87.8551,30.9606,1.3447
cuda,vit_base_patch16_224,64,1.1749,102.9647,25.4894,1.0297
cuda,volo_d1_224,64,1.5878,84.5430,45.2341,1.1442
cuda,xcit_large_24_p8_224,5,1.7936,71.2795,90.6895,0.9103
