dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,20.940743,17.611130,7.508582,3.197712,10.534501,4.760274,2.026582,0.363802,13.449646,6.359437
cuda,Background_Matting,4,18.662136,16.283103,7.756129,3.126576,11.245274,5.941938,3.059716,0.283217,6.733928
cuda,LearningToPaint,96,7.462051,6.545439,3.070201,1.349199,3.766675,1.475574,0.719227,0.094491,2.095293
cuda,Super_SloMo,6,18.738939,16.694636,8.742838,3.140428,11.773959,6.623086,2.569508,0.175646,6.270463
cuda,alexnet,128,2.032951,1.812319,1.330755,0.197030,2.436734,0.984356,0.315244,0.020165,1.310752
cuda,attention_is_all_you_need_pytorch,256,22.350888,19.398656,9.295015,3.054422,12.064181,5.346272,2.211653,0.427030,13.932333,6.180473
cuda,dcgan,32,1.951407,1.759825,1.138963,0.220136,1.493741,0.243261,0.108009,0.016147,0.584287
cuda,demucs,4,1.922340,1.171658,0.961175,0.128837,0.825840,0.169279,0.084610,0.012882
cuda,densenet121,4,48.793191,43.222468,20.123448,7.980609,25.500987,15.086129,5.199515,0.776080,13.661681
cuda,drq,1,2.281690,1.939191,1.340075,0.156791,1.868692,0.227814,0.119760,0.020391,0.695802
cuda,fastNLP_Bert,6,21.723757,18.222069,8.817659,2.412021,12.530534,4.968733,2.149869,0.364788,5.714607,6.488508
cuda,functorch_dp_cifar10,64,6.935479,6.213173,3.235281,1.526507,5.819432,2.573837,0.853914,0.082941,4.159982,0.638119
cuda,hf_Albert,8,14.697973,12.722020,4.813149,2.308633,7.339341,3.186659,1.334686,0.159606,3.552598,5.210843
cuda,hf_Bart,4,26.765829,22.160383,9.879158,3.250839,13.859346,5.440310,2.515409,0.498325,4.024975,7.383194
cuda,hf_Bert,4,19.382516,15.617070,6.401976,2.501487,9.315699,4.171744,1.928998,0.348454,2.067057,5.531155
cuda,hf_Bert_large,4,37.970797,30.794763,12.404620,5.330544,17.537798,8.670235,4.231332,0.952250,1.872400,10.693373
cuda,hf_DistilBert,8,10.986921,9.391658,4.724697,1.341947,6.707964,2.353588,1.048986,0.143335,5.141418,3.387297
cuda,hf_GPT2,4,17.135452,14.178531,6.000745,2.324797,9.054972,3.942202,1.991111,0.297959,3.583833,5.482673
cuda,hf_GPT2_large,4,51.895297,42.098003,17.487278,7.243263,27.167744,13.891227,5.165101,1.544586,2.676107,17.642858
cuda,hf_Longformer,2,63.104648,53.853481,29.760557,6.778444,37.476697,18.532614,6.037410,0.448663,4.689362,15.126027
cuda,hf_Reformer,4,12.428183,9.892764,7.676753,0.894366,8.310293,1.625676,0.771070,0.069751,3.143405,1.573266
cuda,hf_T5,8,22.487266,18.968316,8.777049,2.932581,12.438944,5.544575,2.074037,0.356539,6.733743,6.730088
cuda,hf_T5_large,2,90.298695,73.788034,32.836257,12.337007,46.574267,25.978099,8.072751,2.892889,25.046774,28.054647
cuda,lennard_jones,1000,1.256419,1.092161,0.727003,0.077073,1.033480,0.103776,0.063996,0.008988,0.388737
cuda,mnasnet1_0,32,18.771800,16.582561,8.148601,3.288745,9.432279,4.317972,1.941635,0.263191,4.874013,2.217438
cuda,mobilenet_v2,96,20.939479,18.301215,8.592692,2.940428,9.773724,4.794621,2.072089,0.293307,4.247277
cuda,mobilenet_v3_large,32,20.404070,17.655586,8.258922,3.055853,11.025330,5.199649,2.152844,0.298260,6.172050,26.990318
cuda,nvidia_deeprecommender,256,1.703547,1.481939,0.929318,0.134906,1.758091,0.162039,0.088309,0.012516,0.972429,0.419755
cuda,phlippe_densenet,128,19.180350,16.914050,8.295220,3.068273,10.620442,4.876029,2.561899,0.284510,5.715494
cuda,phlippe_resnet,128,7.010680,6.113500,2.917038,1.173814,3.557940,1.409835,0.685309,0.089433,1.860476
cuda,pytorch_CycleGAN_and_pix2pix,1,7.166959,6.365783,2.801899,1.304398,4.787819,2.339011,0.881695,0.090631,3.338420
cuda,pytorch_stargan,16,7.759974,6.947870,3.436657,1.154037,4.401407,1.768455,0.516763,0.076764,34.006602,2.167945
cuda,pytorch_struct,200,2.218586,1.826833,0.889971,0.188795,2.002843,0.334488,0.185367,0.027489,1.315048,13.479471
cuda,pytorch_unet,1,9.146005,7.897344,3.934661,1.324708,5.695930,2.502560,1.303775,0.103761,3.142013
cuda,resnet152,32,51.197731,44.194419,17.238459,8.370607,19.452129,11.359814,4.455672,1.123394,10.938303,2.293242
cuda,resnet18,16,7.955956,7.071070,3.849782,1.251871,4.891137,1.934615,0.830897,0.089666,2.338914,2.423036
cuda,resnet50,32,18.095172,15.831825,7.172670,2.973291,8.423149,4.071981,1.773307,0.262829,4.676795,2.206574
cuda,resnext50_32x4d,8,17.499790,15.220150,6.494206,2.571641,8.353908,4.112019,1.790403,0.245211,4.553071,2.419755
cuda,shufflenet_v2_x1_0,128,20.116033,17.629383,8.151469,3.192307,10.268876,5.094647,2.880314,0.351512,5.443417
cuda,soft_actor_critic,256,1.530820,1.335615,1.027993,0.066339,1.450850,0.087483,0.053667,0.008308,0.494701
cuda,speech_transformer,32,25.764839,21.246114,9.492980,2.980073,13.725352,6.066414,3.051925,0.344153,7.372429
cuda,squeezenet1_1,32,4.042581,3.329841,2.223992,0.482401,3.879138,1.678031,0.743792,0.061646,2.155952
cuda,timm_efficientdet,1,81.880396,65.780752,27.790535,15.356946,49.193028,22.029308,7.537510,1.704476,40.541125,37.284305
cuda,timm_efficientnet,32,23.725069,19.669167,9.056827,3.562378,12.396319,6.085221,2.512600,0.356736,7.054446,33.773414
cuda,timm_nfnet,128,21.787665,17.847268,6.926024,4.190326,10.939743,6.159489,2.272202,0.334005,8.367535
cuda,timm_regnet,32,25.434340,20.865716,8.923858,4.143919,10.805481,5.569736,2.328382,0.421525,6.446664,19.298062
cuda,timm_resnest,32,11.732255,10.491762,6.152219,1.523908,9.168623,3.859384,1.553669,0.123053,38.328872,4.602170
cuda,timm_vision_transformer,8,13.863729,11.682704,5.330276,2.013204,10.801890,3.586551,1.704971,0.262661,16.058305,7.574234
cuda,timm_vision_transformer_large,8,44.658229,36.249535,14.845873,6.806623,32.288188,13.054822,5.136562,1.606262,11.448282,24.543805
cuda,timm_vovnet,32,15.305018,12.938966,6.513649,2.137174,9.468393,4.986427,1.807924,0.189144,5.180630,2.325971
cuda,tts_angular,64,1.193346,0.966510,0.796223,0.066887,1.037729,0.061943,0.034575,0.004265,0.311992
cuda,vgg16,64,2.845459,2.466606,1.677848,0.289569,2.855848,1.151985,0.442318,0.036768,1.480942
cuda,yolov3,16,29.699194,26.084909,12.719113,4.490292,15.794525,8.723155,3.079521,0.421303,4.425076,7.752683
