dev,name,batch_size,speedup,start_latency,peak_memory
cuda,AlbertForMaskedLM,2,1.0002,1.7734,20.3013
cuda,AlbertForQuestionAnswering,2,1.0003,1.7512,19.5158
cuda,AllenaiLongformerBase,1,1.0211,4.1919,11.0648
cuda,BartForCausalLM,2,1.0003,1.3001,20.5681
cuda,BartForConditionalGeneration,1,1.0128,2.9120,28.9723
cuda,BertForMaskedLM,64,0.9995,1.6811,20.7248
cuda,BertForQuestionAnswering,64,1.0001,1.5646,11.7490
cuda,BigBird,1,0.9924,7.0237,11.0198
cuda,BlenderbotSmallForCausalLM,64,0.9997,1.1041,21.9567
cuda,BlenderbotSmallForConditionalGeneration,32,1.0099,2.0368,15.6116
cuda,CamemBert,1,1.0511,1.4146,7.5635
cuda,DebertaForMaskedLM,4,0.9569,3.0740,12.8997
cuda,DebertaForQuestionAnswering,4,0.9599,3.0659,9.2214
cuda,DistilBertForMaskedLM,16,1.0310,0.6767,6.7500
cuda,DistilBertForQuestionAnswering,32,1.0117,0.6997,5.2282
cuda,DistillGPT2,1,1.0332,0.7927,6.2342
cuda,ElectraForCausalLM,1,1.0587,1.4073,1.4782
cuda,ElectraForQuestionAnswering,64,1.0002,1.7598,10.8996
cuda,GPT2ForSequenceClassification,4,0.9998,1.7024,16.7641
cuda,GoogleFnet,1,0.9997,0.9232,5.7465
cuda,LayoutLMForMaskedLM,16,1.0000,1.9069,22.7218
cuda,LayoutLMForSequenceClassification,16,1.0000,1.7948,13.9761
cuda,M2M100ForConditionalGeneration,2,1.0136,2.8641,32.0775
cuda,MBartForCausalLM,16,1.0044,1.2644,19.1680
cuda,MBartForConditionalGeneration,8,1.0185,2.9064,27.2636
cuda,MT5ForConditionalGeneration,2,1.0276,3.2525,21.4465
cuda,MegatronBertForCausalLM,2,1.0552,2.8299,21.5419
cuda,MegatronBertForQuestionAnswering,8,1.0535,2.7890,21.2944
cuda,MobileBertForMaskedLM,16,1.0215,7.0001,5.5798
cuda,MobileBertForQuestionAnswering,32,1.0230,6.8588,3.7007
cuda,OPTForCausalLM,4,1.0146,1.2530,8.9567
cuda,PLBartForCausalLM,16,1.0130,0.7447,9.7050
cuda,PLBartForConditionalGeneration,8,1.0156,1.5562,10.9962
cuda,PegasusForCausalLM,8,1.0131,1.2532,16.2482
cuda,PegasusForConditionalGeneration,4,1.0145,2.7418,26.5574
cuda,RobertaForCausalLM,4,1.0471,1.4266,7.4352
cuda,RobertaForQuestionAnswering,64,1.0005,1.5739,11.7491
cuda,Speech2Text2ForCausalLM,64,1.0032,0.7888,5.0047
cuda,T5ForConditionalGeneration,4,0.9969,2.3374,13.6227
cuda,T5Small,1,1.0357,2.1272,5.9164
cuda,TrOCRForCausalLM,8,1.0124,1.1947,15.6486
cuda,XGLMForCausalLM,1,1.0168,2.3045,38.8550
cuda,XLNetLMHeadModel,4,0.9985,3.7710,29.1040
cuda,YituTechConvBert,1,1.0303,2.0094,7.3860
