,Compiler,torchbench,huggingface,timm_models
eager,eager,2.17,2.26,2.20
ts_nvfuser,ts_nvfuser,14.70,7.84,30.55
aot_eager,aot_eager,4.19,6.63,6.47
aot_cudagraphs,aot_cudagraphs,0.79,nan,nan
aot_nvfuser,aot_nvfuser,16.40,22.80,38.44
inductor_cudagraphs,inductor_cudagraphs,46.52,36.24,100.54
