dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,AlbertForMaskedLM,2,1.293126,3.459891
cuda,AlbertForQuestionAnswering,2,1.279437,3.325446
cuda,AllenaiLongformerBase,1,4.835624,11.043067
cuda,BartForCausalLM,2,1.392994,3.221703
cuda,BartForConditionalGeneration,1,3.573777,8.778195
cuda,BertForMaskedLM,64,1.617100,3.268904
cuda,BertForQuestionAnswering,64,1.631549,3.273475
cuda,BigBird,1,8.226270,3.416906
cuda,BlenderbotSmallForCausalLM,64,1.019773,2.164617
cuda,BlenderbotSmallForConditionalGeneration,32,2.256261,5.711566
cuda,CamemBert,1,1.605403,3.197378
cuda,DebertaForMaskedLM,4,3.377096,6.706118
cuda,DebertaForQuestionAnswering,4,3.410730,6.790979
cuda,DistilBertForMaskedLM,16,0.777418,1.728927
cuda,DistilBertForQuestionAnswering,32,0.771241,1.729325
cuda,DistillGPT2,1,0.919332,1.661988
cuda,ElectraForCausalLM,1,1.592179,3.172719
cuda,ElectraForQuestionAnswering,64,1.588650,3.206664
cuda,GPT2ForSequenceClassification,4,1.662746,3.181259
cuda,GoogleFnet,1,1.034493,1.981745
cuda,LayoutLMForMaskedLM,16,1.721413,3.253208
cuda,LayoutLMForSequenceClassification,16,1.732856,3.343478
cuda,M2M100ForConditionalGeneration,2,3.324525,8.417337
cuda,MBartForCausalLM,16,1.386787,3.138379
cuda,MBartForConditionalGeneration,8,3.516759,9.097715
cuda,MT5ForConditionalGeneration,2,3.479013,7.600044
cuda,MegatronBertForCausalLM,2,3.370269,6.794261
cuda,MegatronBertForQuestionAnswering,8,3.365761,6.606869
cuda,MobileBertForMaskedLM,16,7.749374,16.986970
cuda,MobileBertForQuestionAnswering,32,7.816338,16.794292
cuda,OPTForCausalLM,4,1.415602,3.099613
cuda,PLBartForCausalLM,16,0.821739,1.601122
cuda,PLBartForConditionalGeneration,8,1.808988,4.261121
cuda,PegasusForCausalLM,8,1.393641,3.175666
cuda,PegasusForConditionalGeneration,4,3.323313,8.019781
cuda,RobertaForCausalLM,4,1.593372,3.210584
cuda,RobertaForQuestionAnswering,64,1.592473,3.178277
cuda,Speech2Text2ForCausalLM,64,0.851298,1.591844
cuda,T5ForConditionalGeneration,4,2.453864,4.855858
cuda,T5Small,1,2.430035,4.764786
cuda,TrOCRForCausalLM,8,1.344147,3.201055
cuda,XGLMForCausalLM,1,2.614497,6.753792
cuda,XLNetLMHeadModel,4,4.170736,14.686106
cuda,YituTechConvBert,1,2.298217,5.356101
