dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,1.194317,19.524785,15.274177,1.257012,4.520568,3.144329,0.959547,0.162007,23.710763,14.306742
cuda,Background_Matting,4,0.449188,16.784359,14.377846,0.906053,4.628578,3.041100,1.260276,0.086433,34.116853,25.329738
cuda,LearningToPaint,96,0.261813,9.862209,8.958865,0.299536,1.042813,0.591382,0.253912,0.033756,26.306116,18.853013
cuda,Super_SloMo,6,0.591733,35.251792,32.529961,1.130728,5.019819,3.370282,1.243873,0.076956,45.993261,19.677437
cuda,alexnet,128,0.144737,4.343121,4.175491,0.111934,0.608166,0.342060,0.157145,0.011892,7.172878,3.721904
cuda,attention_is_all_you_need_pytorch,256,0.930499,52.497266,48.063116,1.397228,4.797461,3.147712,1.207181,0.187740,76.114448,34.351256
cuda,dcgan,32,0.140476,3.006146,2.813726,0.074749,0.224056,0.097790,0.042575,0.007572,6.543401,4.034050
cuda,densenet121,4,1.116496,74.329950,66.100681,1.966968,14.040743,9.365975,3.409812,0.204972,154.573344,104.649226
cuda,dlrm,2048,0.405778,3.042003,2.789801,0.289102,0.552957,0.351528,0.092140,0.014060,8.736517,6.795292
cuda,drq,1,0.210253,5.061402,4.837529,0.064458,0.222671,0.091216,0.038433,0.012448,9.429828,4.886736
cuda,hf_Albert,8,0.951098,13.451537,9.839581,1.163307,3.951899,2.780411,0.866180,0.118384,29.125115,24.481648
cuda,hf_Bart,4,1.194885,10.852548,6.006572,1.411840,4.893374,3.274369,1.218405,0.204520,17.614247,18.021650
cuda,hf_Bert,4,1.117450,13.061534,9.292203,1.162518,3.676921,2.241707,0.915388,0.155287,12.376111,8.010566
cuda,hf_BigBird,2,6.240015,67.936035,50.743785,7.274729,22.797923,15.138772,6.703613,0.603053,86.730808,66.698799
