,Compiler,torchbench,huggingface,timm_models
eager,eager,4.33,6.44,5.25
aot_eager,aot_eager,10.71,16.57,14.14
inductor,inductor,44.10,56.23,59.18
inductor_no_cudagraphs,inductor_no_cudagraphs,43.36,55.79,59.87
