dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,1.4537,111.9789,59.7004,1.0458
cuda,beit_base_patch16_224,64,1.2617,107.9003,41.8871,0.9892
cuda,botnet26t_256,128,1.3549,76.7186,44.6751,0.9742
cuda,cait_m36_384,4,1.1460,147.0997,114.6570,0.9909
cuda,coat_lite_mini,128,1.9177,60.5615,84.2831,1.0201
cuda,convit_base,64,1.6062,113.4877,46.6023,1.1572
cuda,convmixer_768_32,32,1.0499,283.9241,34.1716,0.9862
cuda,convnext_base,64,1.5045,81.4234,75.5507,1.0389
cuda,crossvit_9_240,128,1.4194,77.4480,64.0098,1.0028
cuda,cspdarknet53,64,1.3278,68.6532,43.3963,1.0581
cuda,deit_base_distilled_patch16_224,64,1.2474,76.1271,44.9941,0.9528
cuda,dla102,128,1.5248,117.6982,57.7258,1.0384
cuda,dm_nfnet_f0,128,1.4786,89.0704,41.6921,1.0893
cuda,dpn107,32,1.1460,93.2155,73.3238,0.9628
cuda,eca_botnext26ts_256,128,1.3641,80.6697,51.8698,1.0050
cuda,eca_halonext26ts,0,0.0000
cuda,ese_vovnet19b_dw,128,1.3672,48.3544,31.0218,1.0138
cuda,fbnetc_100,128,1.3638,61.8641,42.0403,1.0092
cuda,fbnetv3_b,128,1.4109,82.2898,66.6260,1.0030
cuda,gernet_l,128,1.0682,70.9842,34.4138,1.0075
cuda,ghostnet_100,128,1.7697,52.6203,63.2923,1.0571
cuda,gluon_inception_v3,128,1.4610,112.0128,66.6470,1.0458
cuda,gluon_xception65,32,1.1035,89.3637,65.8791,0.9705
cuda,gmixer_24_224,128,1.4988,80.3828,55.1470,1.1595
cuda,gmlp_s16_224,128,1.5936,85.9332,55.1212,1.2033
cuda,hrnet_w18,128,1.3749,212.1682,145.9500,1.0123
cuda,inception_v3,128,1.4511,111.9285,60.0440,1.0458
cuda,jx_nest_base,32,1.3181,90.7616,84.4518,0.9713
cuda,lcnet_050,128,1.5975,19.2661,28.0585,1.0000
cuda,mixer_b16_224,128,1.3182,90.1659,34.3643,0.9948
cuda,mixnet_l,128,1.1824,155.6584,60.6582,1.0155
cuda,mnasnet_100,128,1.4452,46.4978,36.0495,1.0054
cuda,mobilenetv2_100,128,1.4093,45.8323,37.3258,1.1730
cuda,mobilenetv3_large_100,128,1.4736,43.0464,42.1723,1.0034
cuda,mobilevit_s,64,1.4175,62.0450,81.5451,0.9910
cuda,nfnet_l0,128,1.5439,69.1224,40.9600,1.0002
cuda,pit_b_224,64,1.3069,118.6979,41.5144,1.0307
cuda,pnasnet5large,16,1.1534,179.2779,101.7381,1.2848
cuda,poolformer_m36,64,1.3695,109.5093,68.3029,1.1943
cuda,regnety_002,128,1.4258,29.3386,36.6465,1.0009
cuda,repvgg_a2,128,1.1423,66.1640,34.2186,1.0133
cuda,res2net101_26w_4s,64,1.1389,88.5890,92.0464,0.9797
cuda,res2net50_14w_8s,128,1.3658,107.5219,87.5554,0.9827
cuda,res2next50,128,1.3286,104.9945,50.6769,0.9750
cuda,resmlp_12_224,128,1.1834,57.9989,37.7146,1.0344
cuda,resnest101e,64,1.3847,120.1464,101.8588,1.0781
cuda,rexnet_100,128,1.3062,67.5613,58.4917,1.0868
cuda,sebotnet33ts_256,64,1.3152,61.3225,53.4882,1.1139
cuda,selecsls42b,128,1.3919,45.2919,32.9182,1.0151
cuda,spnasnet_100,128,1.3817,52.7603,42.7233,1.0052
cuda,swin_base_patch4_window7_224,64,1.4808,99.3452,100.5165,0.9289
cuda,swsl_resnext101_32x16d,32,1.0351,116.0017,54.1803,0.9793
cuda,tf_efficientnet_b0,128,1.3836,63.6379,46.3129,1.1119
cuda,tf_mixnet_l,128,1.1926,161.3287,61.9856,1.0952
cuda,tinynet_a,128,1.2782,56.4079,51.0979,1.1083
cuda,tnt_s_patch16_224,128,2.1901,166.7353,59.7590,1.0504
cuda,twins_pcpvt_base,64,1.7500,67.4470,118.1155,1.0544
cuda,visformer_small,128,1.1620,84.8107,44.3588,1.0188
cuda,vit_base_patch16_224,64,1.1717,103.5560,38.3493,0.9550
cuda,volo_d1_224,64,1.5845,84.9395,59.6742,0.9729
cuda,xcit_large_24_p8_224,5,1.7132,69.8523,109.5489,0.9732
