dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,19.083941,15.854930,7.882069,2.457856,10.729810,4.685978,1.767607,0.292984,10.603749,5.655443
cuda,Background_Matting,4,17.618691,15.393582,7.848463,2.878565,10.965606,5.361163,2.810253,0.256396,6.106889
cuda,LearningToPaint,96,7.406789,6.546896,3.556035,1.014256,4.369504,1.520601,0.625719,0.085754,1.872396
cuda,Super_SloMo,6,17.420942,15.293178,8.887927,3.069495,11.099537,5.416507,2.233268,0.147766,5.516004
cuda,alexnet,128,2.734560,2.527898,2.145855,0.191123,3.479542,0.779756,0.438624,0.017101,1.532631
cuda,attention_is_all_you_need_pytorch,256,20.458757,17.780895,9.373999,2.404233,12.446540,5.141961,1.917419,0.354571,11.588539,5.875047
cuda,dcgan,32,2.606814,2.430422,1.922300,0.189450,2.473100,0.202281,0.090768,0.014014,0.748805
cuda,demucs,4,2.403406,1.731483,1.530979,0.127311,1.397400,0.164973,0.083087,0.023548
cuda,densenet121,4,44.680351,39.489298,19.939607,8.068265,24.108203,13.832694,4.716953,0.738881,12.526613
cuda,dlrm,1024,1.616829,1.444019,1.019213,0.161679,1.955035,0.345476,0.113441,0.014882,1.104895
cuda,drq,1,3.061404,2.758065,2.323638,0.134767,3.288102,0.162657,0.084321,0.017274,1.108964
cuda,fastNLP_Bert,6,18.969207,15.657923,8.531822,2.132869,11.701330,4.125382,1.710976,0.289484,5.441497,5.414472
cuda,functorch_dp_cifar10,64,6.708875,6.067047,3.503642,1.204807,6.191104,2.405925,0.729104,0.068817,3.937704,0.574625
cuda,hf_Albert,8,11.609591,10.040329,4.372110,1.659754,7.629986,3.283405,1.161920,0.149825,4.044714,4.994169
cuda,hf_Bart,4,24.015773,20.344877,11.089965,3.351891,14.403991,5.013277,2.124835,0.414092,3.582816,7.052372
