dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,0.8279,55.5227,8.9886,0.7888
cuda,Background_Matting,4,0.1842,987.3010,11.0239,0.8099
cuda,LearningToPaint,96,0.8070,17.5695,2.7437,0.6668
cuda,Super_SloMo,6,0.2405,485.5253,8.5341,0.8801
cuda,alexnet,128,0.9671,12.7115,0.5586,0.7436
cuda,attention_is_all_you_need_pytorch,256,0.9360,77.9470,8.6230,0.8838
cuda,dcgan,32,0.7695,2.8427,0.5929,0.7438
cuda,demucs,4,0.9778,77.3543,0.9549,0.8204
cuda,densenet121,4,0.6199,79.6045,17.6451,0.8451
cuda,detectron2_fcos_r_50_fpn,0,0.0000
cuda,dlrm,1024,0.9326,3.8084,0.6050,0.9940
cuda,drq,1,0.7085,3.4498,0.7821,0.7235
cuda,fastNLP_Bert,6,0.9646,62.1982,8.3468,0.8516
cuda,functorch_dp_cifar10,64,0.8970,9.0569,1.8969,0.7379
cuda,hf_Albert,8,0.9915,75.7930,5.9215,0.9426
cuda,hf_Bart,4,0.9599,57.5768,10.3818,0.8003
cuda,hf_Bert,4,0.9780,40.1852,8.2093,0.8149
cuda,hf_Bert_large,4,0.9687,96.5190,16.6569,0.8019
cuda,hf_BigBird,0,0.0000
cuda,hf_DistilBert,8,0.9130,42.7617,4.1005,0.8499
cuda,hf_GPT2,4,0.9673,54.8220,8.0569,0.8343
cuda,hf_GPT2_large,4,0.9578,251.4166,23.0522,0.7906
cuda,hf_Longformer,2,0.6266,222.1346,26.7080,0.7251
cuda,hf_Reformer,4,0.9848,85.0941,3.8284,0.8833
cuda,hf_T5,8,0.8187,224.0988,10.3600,0.9299
cuda,hf_T5_large,2,0.8752,225.9615,42.1477,0.7412
cuda,lennard_jones,1000,0.7387,1.6098,0.3968,0.9988
cuda,mnasnet1_0,32,0.7492,35.3594,6.4606,0.8908
cuda,mobilenet_v2,96,0.8341,85.1205,6.8950,0.7617
cuda,mobilenet_v2_quantized_qat,96,0.8094,182.2808,12.9263,0.8296
cuda,mobilenet_v3_large,32,0.7730,34.3905,7.1112,0.8510
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.8487,10.0645,0.5235,0.6958
cuda,phlippe_densenet,128,0.7465,33.5676,6.7487,0.8667
cuda,phlippe_resnet,128,0.7233,12.2002,2.5835,0.8503
cuda,pytorch_CycleGAN_and_pix2pix,1,0.9571,13.1911,2.5502,0.8371
cuda,pytorch_stargan,16,0.9427,25.0240,3.0517,0.9822
cuda,pytorch_struct,200,0.7230,5.1175,0.9757,0.5034
cuda,pytorch_unet,1,0.2713,215.8470,4.2198,0.8062
cuda,resnet152,32,0.7795,108.2168,20.5371,0.8823
cuda,resnet18,16,0.7397,12.6435,2.6292,0.7387
cuda,resnet50,32,0.8386,46.0557,6.7126,0.8457
cuda,resnet50_quantized_qat,32,0.7682,118.3039,12.6919,0.9009
cuda,resnext50_32x4d,8,0.6546,30.6050,6.7022,0.8167
cuda,shufflenet_v2_x1_0,128,0.7609,45.8459,7.4265,0.8925
cuda,soft_actor_critic,256,0.6817,1.6742,0.4410,0.8205
cuda,speech_transformer,32,0.8216,58.6529,10.3156,0.8024
cuda,squeezenet1_1,32,0.9751,9.6326,1.2776,0.8112
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,0.6487,186.6171,36.5388,0.8094
cuda,timm_efficientnet,32,0.6843,55.1037,9.2419,0.7624
cuda,timm_nfnet,128,0.9943,197.3704,9.6946,0.8711
cuda,timm_regnet,32,0.8653,106.5658,10.8607,0.8354
cuda,timm_resnest,32,0.8693,35.8323,3.6082,0.8635
cuda,timm_vision_transformer,8,0.8418,28.4676,5.6410,0.7910
cuda,timm_vision_transformer_large,8,0.9616,206.7577,19.0420,0.6868
cuda,timm_vovnet,32,0.8123,46.2418,5.8902,0.8007
cuda,tts_angular,64,0.9448,9.9588,0.4043,0.9106
cuda,vgg16,64,0.9914,107.1430,0.8479,0.6371
cuda,yolov3,16,0.8377,121.5242,10.1700,0.8105
