dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,1.3036,173.7066,43.9611,0.9138
cuda,beit_base_patch16_224,64,1.0950,118.6673,24.0473,1.1929
cuda,botnet26t_256,128,1.2586,119.2773,31.7798,0.8605
cuda,cait_m36_384,4,1.1058,197.2374,83.8149,1.0800
cuda,coat_lite_mini,128,1.4056,136.2916,66.9732,0.9485
cuda,convit_base,64,1.4337,137.4591,31.0331,0.7405
cuda,convmixer_768_32,32,1.0664,342.1328,26.1853,0.9848
cuda,convnext_base,64,1.0731,245.5531,44.2223,1.0452
cuda,crossvit_9_240,128,1.3146,75.0097,44.0113,0.6932
cuda,cspdarknet53,64,1.2048,103.8617,30.2476,0.9463
cuda,deit_base_distilled_patch16_224,64,1.0764,112.5775,23.1888,1.1969
cuda,dla102,128,1.3549,199.1179,42.8768,0.9639
cuda,dm_nfnet_f0,128,1.4240,144.6744,29.6734,1.0328
cuda,dpn107,32,1.1414,160.6112,54.3724,0.9066
cuda,eca_botnext26ts_256,128,1.2418,129.5710,37.1168,1.1387
cuda,eca_halonext26ts,128,1.2285,135.9388,51.0419,1.1383
cuda,ese_vovnet19b_dw,128,1.2237,79.7222,15.7062,0.9518
cuda,fbnetc_100,128,1.2201,97.8431,28.5824,0.9058
cuda,fbnetv3_b,128,1.2552,125.1602,48.0065,0.9951
cuda,gernet_l,128,1.0607,151.6767,23.8824,0.7913
cuda,ghostnet_100,128,1.7822,64.5624,43.0664,0.9872
cuda,gluon_inception_v3,128,1.3034,173.8266,43.8263,0.9138
cuda,gluon_xception65,32,1.0494,174.7659,52.1421,0.9410
cuda,gmixer_24_224,128,1.2522,117.1792,35.9188,1.5798
cuda,gmlp_s16_224,128,1.2571,121.3886,39.3699,1.0086
cuda,hrnet_w18,128,1.3103,318.3027,126.3612,0.9392
cuda,inception_v3,128,1.3053,173.8311,44.6228,0.9138
cuda,jx_nest_base,32,1.1818,103.0336,56.6735,1.0536
cuda,lcnet_050,128,1.5869,23.0982,16.8329,0.9119
cuda,mixer_b16_224,128,1.0768,148.9705,21.4828,1.4678
cuda,mixnet_l,128,1.1558,210.8746,39.6169,0.9067
cuda,mnasnet_100,128,1.2362,77.3108,23.7983,0.9331
cuda,mobilenetv2_100,128,1.3020,72.4954,24.6231,1.1759
cuda,mobilenetv3_large_100,128,1.3028,63.5485,25.8219,0.9424
cuda,mobilevit_s,64,1.1564,99.2148,88.0172,1.1804
cuda,nfnet_l0,128,1.3752,128.2280,28.1729,1.2991
cuda,pit_b_224,64,1.1674,135.8160,24.3576,0.9579
cuda,pnasnet5large,16,1.0350,280.4313,85.8126,1.2355
cuda,poolformer_m36,64,1.1002,159.1528,52.7177,1.4674
cuda,regnety_002,128,1.2520,36.7307,23.1957,0.8632
cuda,repvgg_a2,128,1.1494,106.6866,24.1678,0.7654
cuda,res2net101_26w_4s,64,1.1548,132.1128,75.1718,0.9297
cuda,res2net50_14w_8s,128,1.3004,176.4116,69.0383,0.8824
cuda,res2next50,128,1.2758,162.2085,38.7110,0.9075
cuda,resmlp_12_224,128,0.9156,78.0815,22.7560,1.2271
cuda,resnest101e,64,1.2554,183.1067,76.5279,1.0037
cuda,rexnet_100,128,1.1818,98.1373,34.6415,1.2642
cuda,sebotnet33ts_256,64,1.2572,88.8426,41.5277,0.9925
cuda,selecsls42b,128,1.2336,72.5919,20.7445,0.9028
cuda,spnasnet_100,128,1.2084,84.4401,28.0327,0.9386
cuda,swin_base_patch4_window7_224,64,1.1259,210.8632,83.0387,1.0974
cuda,swsl_resnext101_32x16d,32,1.0687,205.5246,41.6552,0.8671
cuda,tf_efficientnet_b0,128,1.2297,106.5720,29.5805,1.2070
cuda,tf_mixnet_l,128,1.1689,216.5392,41.4548,0.9767
cuda,tinynet_a,128,1.1585,92.0559,33.3481,1.3533
cuda,tnt_s_patch16_224,0,0.0000
cuda,twins_pcpvt_base,64,1.2031,114.5515,82.9873,1.3065
cuda,visformer_small,128,1.0136,126.8174,27.4639,1.1931
cuda,vit_base_patch16_224,64,1.0669,112.7771,22.1894,1.2037
cuda,volo_d1_224,64,1.3622,112.9583,41.2633,1.1239
cuda,xcit_large_24_p8_224,5,1.3028,104.7034,84.4990,1.0196
