dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,1.3551,28.9079,0.8986
cuda,beit_base_patch16_224,64,1.0108,13.3753,0.9807
cuda,botnet26t_256,128,1.2232,16.5158,0.8241
cuda,cait_m36_384,2,1.0675,51.8242,0.9693
cuda,coat_lite_mini,0,0.0000
cuda,convit_base,32,1.2449,18.2071,1.1205
cuda,convmixer_768_32,32,1.0616,13.4567,1.2752
cuda,convnext_base,32,1.1705,31.5037,0.9351
cuda,crossvit_9_240,64,1.1994,19.4292,0.6682
cuda,cspdarknet53,64,1.0956,18.4854,0.8748
cuda,deit_base_distilled_patch16_224,64,1.1081,10.7217,0.9806
cuda,dla102,0,0.0000
cuda,dm_nfnet_f0,128,1.4464,23.2666,1.0182
cuda,dpn107,0,0.0000
cuda,eca_botnext26ts_256,64,1.1721,17.2064,1.0900
cuda,eca_halonext26ts,64,1.1651,20.2521,1.0799
cuda,ese_vovnet19b_dw,128,1.1571,10.4731,0.9899
cuda,fbnetc_100,128,1.0910,17.9955,0.8510
cuda,fbnetv3_b,128,1.0481,30.0770,1.0011
cuda,gernet_l,128,1.0067,14.3396,0.7919
cuda,ghostnet_100,128,1.7501,25.5658,1.1484
cuda,gluon_inception_v3,128,1.3557,28.0240,0.8986
cuda,gluon_xception65,32,1.0454,27.3853,1.1251
cuda,gmixer_24_224,64,1.0875,17.6134,1.3095
cuda,gmlp_s16_224,64,1.1185,21.5108,0.9398
cuda,hrnet_w18,2,4.2317,81.6566,0.7092
cuda,inception_v3,128,1.3548,28.5251,0.8986
cuda,jx_nest_base,32,1.2736,30.9672,0.9183
cuda,lcnet_050,128,1.3684,10.2051,0.9626
cuda,mixer_b16_224,0,0.0000
cuda,mixnet_l,64,1.0140,27.0370,1.0079
cuda,mnasnet_100,128,1.1165,14.1653,0.9237
cuda,mobilenetv2_100,128,1.0782,15.0468,1.0092
cuda,mobilenetv3_large_100,128,1.1535,16.2561,1.0159
cuda,mobilevit_s,32,1.1010,28.2349,1.0009
cuda,nfnet_l0,64,1.3544,16.9410,1.2966
cuda,pit_b_224,64,1.2301,12.8454,0.8356
cuda,pnasnet5large,16,1.1905,65.5702,1.2806
cuda,poolformer_m36,64,1.1551,38.8815,1.0511
cuda,regnety_002,128,1.4784,14.7025,0.8596
cuda,repvgg_a2,128,1.0573,13.0713,0.7662
cuda,res2net101_26w_4s,64,1.2059,45.8719,0.9236
cuda,res2net50_14w_8s,2,1.0691,38.4708,0.7979
cuda,res2next50,2,1.0818,21.4433,0.7982
cuda,resmlp_12_224,128,0.8451,9.7808,0.9843
cuda,resnest101e,32,1.2992,41.9891,0.9273
cuda,rexnet_100,128,1.1589,21.7393,1.1165
cuda,sebotnet33ts_256,64,1.1697,20.7047,1.0011
cuda,selecsls42b,128,1.2314,13.0318,0.9992
cuda,spnasnet_100,128,1.0560,17.0953,0.9302
cuda,swin_base_patch4_window7_224,64,1.1446,38.6315,0.9135
cuda,swsl_resnext101_32x16d,32,1.0949,22.2692,0.8715
cuda,tf_efficientnet_b0,128,1.1595,18.3584,1.1228
cuda,tf_mixnet_l,64,1.0364,27.8193,1.0812
cuda,tinynet_a,128,1.0337,21.2857,1.1275
cuda,tnt_s_patch16_224,64,1.4472,25.4085,0.7401
cuda,twins_pcpvt_base,32,1.0108,43.0825,0.9615
cuda,visformer_small,128,1.0328,12.8508,0.9336
cuda,vit_base_patch16_224,64,1.0995,10.6384,0.9836
cuda,volo_d1_224,0,0.0000
cuda,xcit_large_24_p8_224,5,1.2575,52.5872,1.0399
