dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,1.0102,1.4589,1.0000
cuda,Background_Matting,4,1.0004,0.7505,0.9998
cuda,LearningToPaint,96,1.0004,0.4277,0.9442
cuda,Super_SloMo,6,1.0001,1.0130,1.0024
cuda,alexnet,128,0.9993,0.1445,0.9542
cuda,attention_is_all_you_need_pytorch,256,1.0001,1.1225,0.9476
cuda,dcgan,32,0.9837,0.1677,0.9754
cuda,demucs,4,1.0003,0.3029,0.9886
cuda,densenet121,4,1.0020,2.0854,0.9904
cuda,dlrm,0,0.0000
cuda,drq,1,1.0126,0.1368,0.9870
cuda,fastNLP_Bert,6,0.9990,1.4803,1.0011
cuda,functorch_dp_cifar10,64,1.0026,0.3534,0.9961
cuda,hf_Albert,8,1.0015,1.0142,0.9333
cuda,hf_Bart,4,1.0139,1.4354,0.9618
cuda,hf_Bert,4,1.0263,1.3986,0.9683
cuda,hf_BigBird,2,0.9955,7.3116,0.9604
cuda,hf_DistilBert,8,1.0008,0.4805,0.9211
cuda,hf_GPT2,4,1.0115,1.2849,0.9548
cuda,hf_GPT2_large,4,1.0005,4.9466,0.9360
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,0.9966,2.4077,0.3011
cuda,hf_T5,8,1.0017,2.0550,0.9527
cuda,hf_T5_large,2,1.0249,12.6314,0.9220
cuda,lennard_jones,1000,0.9749,0.1388,0.9995
cuda,mnasnet1_0,32,1.0006,0.7748,0.9869
cuda,mobilenet_v2,96,0.9999,0.7851,0.9928
cuda,mobilenet_v2_quantized_qat,0,0.0000
cuda,mobilenet_v3_large,32,1.0056,0.8558,0.9878
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.9997,0.1907,0.5598
cuda,pytorch_CycleGAN_and_pix2pix,1,0.9988,0.3790,0.9986
cuda,pytorch_stargan,16,0.9988,0.3849,0.9975
cuda,pytorch_struct,200,0.9985,0.2404,1.0000
cuda,pytorch_unet,1,0.9996,0.4315,0.9985
cuda,resnet18,16,1.0028,0.3990,0.9831
cuda,resnet50,32,0.9994,0.8401,0.9942
cuda,resnet50_quantized_qat,0,0.0000
cuda,resnext50_32x4d,8,1.0026,0.8621,0.9954
cuda,shufflenet_v2_x1_0,128,1.0006,0.9024,0.9739
cuda,soft_actor_critic,256,0.9761,0.1968,0.9997
cuda,speech_transformer,32,1.0064,1.6279,0.9982
cuda,squeezenet1_1,32,0.9955,0.2226,0.9749
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,0.9790,19.5002,1.0111
cuda,timm_efficientnet,32,0.9556,1.7224,0.9937
cuda,timm_nfnet,128,0.9994,1.9232,0.9358
cuda,timm_regnet,32,0.9654,2.2098,0.9985
cuda,timm_resnest,32,0.9995,0.5492,0.9935
cuda,timm_vision_transformer,8,1.0086,0.7856,0.9943
cuda,timm_vision_transformer_large,8,1.0000,2.2943,0.9997
cuda,timm_vovnet,32,0.9113,1.4643,0.9933
cuda,tts_angular,64,0.9795,0.2095,0.9884
cuda,vgg16,64,0.9998,0.1795,0.9944
cuda,yolov3,16,0.9999,2.8733,0.9957
