,Compiler,torchbench,huggingface,timm_models
eager,eager,"89%, 49/55","98%, 42/43","100%, 61/61"
aot_eager,aot_eager,"89%, 49/55","98%, 42/43","97%, 59/61"
aot_cudagraphs,aot_cudagraphs,"73%, 40/55","49%, 21/43","38%, 23/61"
aot_nvfuser,aot_nvfuser,"58%, 32/55","2%, 1/43","87%, 53/61"
inductor,inductor,"85%, 47/55","93%, 40/43","97%, 59/61"
inductor_no_cudagraphs,inductor_no_cudagraphs,"91%, 50/55","93%, 40/43","95%, 58/61"
