dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,0.9993,9.4095,0.8617
cuda,beit_base_patch16_224,64,0.9813,5.7288,0.9545
cuda,botnet26t_256,128,0.9855,5.0458,0.8434
cuda,cait_m36_384,4,1.0260,19.1316,0.9340
cuda,coat_lite_mini,128,0.9980,5.4638,0.8777
cuda,convit_base,64,0.9990,6.2959,0.8838
cuda,convmixer_768_32,32,1.0000,6.8275,0.9854
cuda,convnext_base,64,0.9987,6.4828,0.9169
cuda,crossvit_9_240,128,0.9994,8.4784,0.8657
cuda,cspdarknet53,64,0.9533,7.9743,0.8528
cuda,deit_base_distilled_patch16_224,64,0.9992,4.5007,0.9442
cuda,dla102,128,1.0009,10.6583,0.9170
cuda,dm_nfnet_f0,128,1.0002,8.0742,0.8936
cuda,dpn107,32,0.9509,16.4250,0.9271
cuda,eca_botnext26ts_256,128,0.7726,5.4191,0.7675
cuda,eca_halonext26ts,128,0.7789,5.8122,0.7687
cuda,ese_vovnet19b_dw,128,0.9780,3.3443,0.8877
cuda,fbnetc_100,128,0.9633,7.1516,0.8518
cuda,fbnetv3_b,128,0.9590,11.6415,0.7828
cuda,gernet_l,128,0.9725,6.7529,0.7892
cuda,ghostnet_100,128,0.9952,10.2258,0.8768
cuda,gluon_inception_v3,128,0.9987,9.4799,0.8617
cuda,gluon_xception65,32,0.9971,11.8212,0.9365
cuda,gmixer_24_224,128,0.8347,7.7269,0.9716
cuda,gmlp_s16_224,128,0.9990,6.7098,0.9783
cuda,hrnet_w18,128,0.9986,33.7365,0.9252
cuda,inception_v3,128,0.9988,9.3880,0.8617
cuda,jx_nest_base,32,0.9953,10.0410,0.8966
cuda,lcnet_050,128,0.9497,3.7510,0.7521
cuda,mixer_b16_224,128,1.0003,3.4742,0.9661
cuda,mixnet_l,128,0.8860,13.2173,0.8450
cuda,mnasnet_100,128,0.9638,5.6900,0.9019
cuda,mobilenetv2_100,128,0.9640,5.6349,0.7621
cuda,mobilenetv3_large_100,128,0.9602,5.8597,0.8589
cuda,mobilevit_s,64,0.7621,7.5357,0.7668
cuda,nfnet_l0,128,0.7892,7.9310,0.8272
cuda,pit_b_224,64,0.9997,5.1661,0.7947
cuda,pnasnet5large,16,0.9985,24.2050,1.0110
cuda,poolformer_m36,64,0.9997,9.9587,0.9512
cuda,regnety_002,128,0.9853,6.1735,0.8104
cuda,repvgg_a2,128,0.9628,6.4737,0.8054
cuda,res2net101_26w_4s,64,0.9980,18.2967,0.9278
cuda,res2net50_14w_8s,128,0.9998,16.4188,0.9049
cuda,res2next50,128,1.0010,9.4079,0.9153
cuda,resmlp_12_224,128,1.0007,2.9707,0.9430
cuda,resnest101e,64,1.0032,17.9608,0.9519
cuda,rexnet_100,128,0.8172,7.8668,0.7843
cuda,sebotnet33ts_256,64,0.8077,6.6615,0.7084
cuda,selecsls42b,128,0.9993,4.1823,0.8896
cuda,spnasnet_100,128,0.9576,7.0371,0.9109
cuda,swin_base_patch4_window7_224,64,0.9791,13.0683,0.9288
cuda,swsl_resnext101_32x16d,32,0.9995,10.4396,0.8972
cuda,tf_efficientnet_b0,128,0.7840,7.1564,0.7688
cuda,tf_mixnet_l,128,0.8902,13.4479,0.8570
cuda,tinynet_a,128,0.7757,8.4806,0.7796
cuda,tnt_s_patch16_224,128,0.9991,11.0684,0.9769
cuda,twins_pcpvt_base,64,0.9995,13.6124,0.9195
cuda,visformer_small,128,1.0029,4.6798,0.9381
cuda,vit_base_patch16_224,64,0.9974,4.6713,0.9434
cuda,volo_d1_224,64,0.9961,8.0443,0.9213
cuda,xcit_large_24_p8_224,5,0.9974,18.1337,0.9194
