,Compiler,torchbench,huggingface,timm_models
eager,eager,1.78,2.15,1.94
aot_eager,aot_eager,6.47,9.29,9.22
aot_cudagraphs,aot_cudagraphs,6.79,12.09,16.48
aot_nvfuser,aot_nvfuser,20.61,9.84,51.45
inductor,inductor,62.14,53.79,73.53
inductor_no_cudagraphs,inductor_no_cudagraphs,61.41,48.85,72.55
