dev,name,batch_size,speedup
cuda,adv_inception_v3,128,0.9962
cuda,beit_base_patch16_224,64,0.9775
cuda,botnet26t_256,128,0.9979
cuda,cait_m36_384,2,0.7075
cuda,coat_lite_mini,128,0.9955
cuda,convit_base,32,0.9965
cuda,convmixer_768_32,32,0.9990
cuda,convnext_base,32,0.8148
cuda,crossvit_9_240,64,0.8494
cuda,cspdarknet53,64,0.9953
cuda,deit_base_distilled_patch16_224,64,0.9948
cuda,densenet121,64,0.8928
cuda,dla102,64,0.9426
cuda,dm_nfnet_f0,128,0.9975
cuda,dpn107,32,0.9925
cuda,eca_botnext26ts_256,64,0.8260
cuda,eca_halonext26ts,64,0.8305
cuda,ecaresnet101d,64,0.8979
cuda,ese_vovnet19b_dw,128,0.9970
cuda,fbnetc_100,128,0.9947
cuda,fbnetv3_b,128,0.9756
cuda,gernet_l,128,0.9966
cuda,ghostnet_100,128,0.9366
cuda,gluon_inception_v3,128,0.9962
cuda,gluon_senet154,32,0.8665
cuda,gluon_xception65,32,0.9938
cuda,gmixer_24_224,64,0.7209
cuda,gmlp_s16_224,64,0.9829
cuda,hardcorenas_a,128,0.9940
cuda,hrnet_w18,2,0.8748
cuda,inception_v3,128,0.9965
cuda,jx_nest_base,32,0.9936
cuda,lcnet_050,128,0.9606
cuda,legacy_senet154,32,0.8834
cuda,mixer_b16_224,64,0.9932
cuda,mixnet_l,64,0.8393
cuda,mnasnet_100,128,0.9954
cuda,mobilenetv2_100,128,0.9929
cuda,mobilenetv3_large_100,128,0.9764
cuda,mobilevit_s,0,0.0000
cuda,nasnetalarge,16,0.9504
cuda,nfnet_l0,64,0.7739
cuda,pit_b_224,64,0.9966
cuda,pnasnet5large,16,0.9367
cuda,poolformer_m36,64,0.9984
cuda,regnety_002,128,0.9175
cuda,repvgg_a2,128,0.9962
cuda,res2net101_26w_4s,64,0.9032
cuda,res2net50_14w_8s,2,0.8328
cuda,res2next50,2,0.8447
cuda,resmlp_12_224,128,0.9956
cuda,resnest101e,32,0.8702
cuda,resnet18,128,0.9952
cuda,rexnet_100,128,0.8614
cuda,sebotnet33ts_256,64,0.8631
cuda,selecsls42b,128,0.9956
cuda,spnasnet_100,128,0.9977
cuda,swin_base_patch4_window7_224,64,0.9567
cuda,swsl_resnext101_32x16d,32,0.9944
cuda,tf_efficientnet_b0,128,0.8343
cuda,tf_mixnet_l,64,0.8485
cuda,tinynet_a,128,0.7808
cuda,tnt_s_patch16_224,64,0.9947
cuda,twins_pcpvt_base,32,0.7523
cuda,visformer_small,128,1.0039
cuda,vit_base_patch16_224,64,0.9962
cuda,volo_d1_224,64,0.9955
cuda,xcit_large_24_p8_224,5,0.7391
