dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,adv_inception_v3,128,2.491939,3.642111
cuda,beit_base_patch16_224,64,2.475993,3.767220
cuda,botnet26t_256,128,2.580578,1.823121
cuda,cait_m36_384,2,9.867584,16.919625
cuda,convnext_base,32,3.483978,5.350587
cuda,cspdarknet53,64,5.452590,2.968493
cuda,densenet121,64,14.166815,5.929937
cuda,dm_nfnet_f0,128,10.104117,4.409180
cuda,dpn107,32,14.220320,5.741854
cuda,eca_botnext26ts_256,64,2.833999,2.149437
cuda,eca_halonext26ts,64,3.036795,2.341800
cuda,ecaresnet101d,64,5.085744,5.573936
cuda,gernet_l,128,4.518807,2.018885
cuda,gluon_inception_v3,128,2.548825,3.660061
cuda,gluon_senet154,32,10.423301,10.298123
cuda,gluon_xception65,32,2.601827,4.437866
cuda,gmlp_s16_224,64,2.886044,5.181189
cuda,inception_v3,128,2.479031,3.656781
cuda,lcnet_050,128,1.380871,1.516716
cuda,regnety_002,128,3.818755,2.309697
cuda,repvgg_a2,128,4.242079,1.755434
cuda,res2net101_26w_4s,64,6.416966,8.194335
cuda,res2net50_14w_8s,2,4.492111,7.263193
cuda,res2next50,2,2.443904,3.682539
cuda,resnet18,128,0.570386,0.806708
cuda,sebotnet33ts_256,64,3.949808,2.856705
cuda,selecsls42b,128,0.912047,1.456951
cuda,swsl_resnext101_32x16d,32,2.752029,3.836108
cuda,tf_efficientnet_b0,128,4.017577,2.828842
cuda,tf_mixnet_l,64,13.963459,4.731406
cuda,tinynet_a,128,4.361595,3.322746
cuda,twins_pcpvt_base,32,7.068043,11.598543
cuda,vit_base_patch16_224,64,1.678115,3.068071
