dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,2,1.0008
cuda,AlbertForQuestionAnswering,2,1.0002
cuda,AllenaiLongformerBase,1,1.0169
cuda,BartForCausalLM,2,0.9996
cuda,BartForConditionalGeneration,1,1.0126
cuda,BertForMaskedLM,64,0.9995
cuda,BertForQuestionAnswering,64,0.9987
cuda,BigBird,1,0.9949
cuda,BlenderbotSmallForCausalLM,64,1.0028
cuda,BlenderbotSmallForConditionalGeneration,32,1.0132
cuda,CamemBert,1,1.0409
cuda,DebertaForMaskedLM,4,0.9593
cuda,DebertaForQuestionAnswering,4,0.9676
cuda,DistilBertForMaskedLM,16,1.0331
cuda,DistilBertForQuestionAnswering,32,1.0309
cuda,DistillGPT2,1,1.0339
cuda,ElectraForCausalLM,1,1.0402
cuda,ElectraForQuestionAnswering,64,1.0001
cuda,GPT2ForSequenceClassification,4,0.9999
cuda,LayoutLMForMaskedLM,16,0.9994
cuda,LayoutLMForSequenceClassification,16,0.9996
cuda,M2M100ForConditionalGeneration,2,1.0091
cuda,MBartForCausalLM,16,1.0141
cuda,MBartForConditionalGeneration,8,1.0127
cuda,MT5ForConditionalGeneration,2,1.0192
cuda,MegatronBertForCausalLM,2,1.0417
cuda,MegatronBertForQuestionAnswering,8,1.0390
cuda,MobileBertForMaskedLM,16,1.0180
cuda,MobileBertForQuestionAnswering,32,1.0147
cuda,OPTForCausalLM,4,1.0150
cuda,PLBartForCausalLM,16,1.0131
cuda,PLBartForConditionalGeneration,8,1.0147
cuda,PegasusForCausalLM,8,1.0111
cuda,PegasusForConditionalGeneration,4,1.0122
cuda,RobertaForCausalLM,4,1.0398
cuda,RobertaForQuestionAnswering,64,0.9996
cuda,Speech2Text2ForCausalLM,64,1.0076
cuda,T5ForConditionalGeneration,4,0.9977
cuda,T5Small,1,1.0216
cuda,TrOCRForCausalLM,8,1.0116
cuda,XGLMForCausalLM,1,1.0142
cuda,XLNetLMHeadModel,4,1.0005
cuda,YituTechConvBert,1,1.0256
