dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,adv_inception_v3,128,2.506190,2.683700
cuda,beit_base_patch16_224,64,2.437211,2.463004
cuda,botnet26t_256,128,2.586593,1.214081
cuda,cait_m36_384,2,9.970470,11.329921
cuda,coat_lite_mini,128,2.385446,2.623907
cuda,convit_base,32,1.080120,2.122858
cuda,convmixer_768_32,32,1.406983,1.798454
cuda,convnext_base,32,3.516345,3.368216
cuda,crossvit_9_240,64,3.475370,3.767967
cuda,cspdarknet53,64,5.548071,1.750311
cuda,deit_base_distilled_patch16_224,64,1.692695,2.125814
cuda,densenet121,64,13.993616,4.708554
cuda,dla102,64,2.918591,3.150772
cuda,dm_nfnet_f0,128,10.107822,2.701423
cuda,dpn107,32,14.032291,4.215097
cuda,eca_botnext26ts_256,64,2.820813,1.426934
cuda,eca_halonext26ts,64,3.039274,1.497721
cuda,ecaresnet101d,64,5.046793,4.175123
cuda,ese_vovnet19b_dw,128,1.499858,0.820832
cuda,fbnetc_100,128,3.989303,1.443889
cuda,fbnetv3_b,128,7.811274,2.532848
cuda,gernet_l,128,4.530428,1.399678
cuda,ghostnet_100,128,2.198470,2.600026
cuda,gluon_inception_v3,128,2.456100,2.681650
cuda,gluon_senet154,32,10.510575,8.169144
cuda,gluon_xception65,32,2.607971,3.212123
cuda,gmixer_24_224,64,2.973071,3.839235
cuda,gmlp_s16_224,64,2.875447,3.366018
cuda,hardcorenas_a,128,1.972880,1.015989
cuda,hrnet_w18,2,20.741896,12.828470
cuda,inception_v3,128,2.455513,2.695570
cuda,jx_nest_base,32,4.715873,4.675242
cuda,lcnet_050,128,1.385709,0.651430
cuda,legacy_senet154,32,6.801592,8.053114
cuda,mixer_b16_224,64,1.319616,1.489666
cuda,mixnet_l,64,10.588036,3.357004
cuda,mnasnet_100,128,2.830652,1.145967
cuda,mobilenetv2_100,128,2.847019,1.004423
cuda,mobilenetv3_large_100,128,2.840683,1.254449
cuda,nasnetalarge,16,32.084623,13.650335
cuda,nfnet_l0,64,6.351716,2.946977
cuda,pit_b_224,64,1.995013,2.394636
cuda,pnasnet5large,16,24.060787,9.044235
cuda,poolformer_m36,64,6.220904,3.352203
cuda,regnety_002,128,3.813127,1.615513
cuda,repvgg_a2,128,4.265571,1.119115
cuda,res2net101_26w_4s,64,6.348745,6.576231
cuda,res2net50_14w_8s,2,4.487949,6.121706
cuda,res2next50,2,2.407047,2.766910
cuda,resmlp_12_224,128,1.286130,1.360505
cuda,resnest101e,32,8.802032,6.496620
cuda,resnet18,128,0.569705,0.535856
cuda,rexnet_100,128,4.566261,1.970422
cuda,sebotnet33ts_256,64,4.058362,2.019395
cuda,selecsls42b,128,0.908894,1.037045
cuda,spnasnet_100,128,3.972836,1.551215
cuda,swin_base_patch4_window7_224,64,9.567608,5.939550
cuda,swsl_resnext101_32x16d,32,2.718602,2.863606
cuda,tf_efficientnet_b0,128,4.014025,1.997224
cuda,tf_mixnet_l,64,13.899896,3.406801
cuda,tinynet_a,128,4.396125,2.389085
cuda,tnt_s_patch16_224,64,4.416088,5.722999
cuda,twins_pcpvt_base,32,6.985933,7.707757
cuda,visformer_small,128,1.585041,1.414871
cuda,vit_base_patch16_224,64,1.671845,2.085048
cuda,volo_d1_224,64,3.288962,3.830060
cuda,xcit_large_24_p8_224,5,7.846177,9.680893
