dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,2,0.8065
cuda,AlbertForQuestionAnswering,2,0.8061
cuda,AllenaiLongformerBase,1,0.5829
cuda,BartForCausalLM,2,0.9635
cuda,BartForConditionalGeneration,1,0.7047
cuda,BertForMaskedLM,64,0.9570
cuda,BertForQuestionAnswering,64,0.9609
cuda,BigBird,1,0.7691
cuda,BlenderbotSmallForCausalLM,64,0.9094
cuda,BlenderbotSmallForConditionalGeneration,32,0.7276
cuda,CamemBert,1,0.6923
cuda,DebertaForMaskedLM,4,0.6506
cuda,DebertaForQuestionAnswering,4,0.6710
cuda,DistilBertForMaskedLM,16,0.7150
cuda,DistilBertForQuestionAnswering,32,0.7123
cuda,DistillGPT2,1,0.7362
cuda,ElectraForCausalLM,1,0.6970
cuda,ElectraForQuestionAnswering,64,0.9841
cuda,GPT2ForSequenceClassification,4,0.9678
cuda,LayoutLMForMaskedLM,16,0.9700
cuda,LayoutLMForSequenceClassification,16,0.9802
cuda,M2M100ForConditionalGeneration,2,0.6680
cuda,MBartForCausalLM,16,0.8062
cuda,MBartForConditionalGeneration,8,0.6994
cuda,MT5ForConditionalGeneration,2,0.7360
cuda,MegatronBertForCausalLM,2,0.6989
cuda,MegatronBertForQuestionAnswering,8,0.7058
cuda,MobileBertForMaskedLM,16,0.6895
cuda,MobileBertForQuestionAnswering,32,0.6797
cuda,OPTForCausalLM,4,0.6981
cuda,PLBartForCausalLM,16,0.7389
cuda,PLBartForConditionalGeneration,8,0.6853
cuda,PegasusForCausalLM,8,0.6788
cuda,PegasusForConditionalGeneration,4,0.6866
cuda,RobertaForCausalLM,4,0.6900
cuda,RobertaForQuestionAnswering,64,0.9525
cuda,Speech2Text2ForCausalLM,64,0.6913
cuda,T5ForConditionalGeneration,4,0.9012
cuda,T5Small,1,0.7686
cuda,TrOCRForCausalLM,8,0.7071
cuda,XGLMForCausalLM,1,0.6635
cuda,XLNetLMHeadModel,4,0.8729
cuda,YituTechConvBert,1,0.6963
