dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,Background_Matting,4,1.594864
cuda,LearningToPaint,96,0.792262
cuda,Super_SloMo,6,1.789347
cuda,alexnet,128,0.493000
cuda,attention_is_all_you_need_pytorch,256,3.594144
cuda,dcgan,32,0.447028
cuda,demucs,4,0.967224
cuda,densenet121,4,5.765791
cuda,dlrm,2048,0.803366
cuda,drq,1,0.526056
cuda,fastNLP_Bert,6,5.553834
cuda,hf_Albert,8,2.245799
cuda,hf_Bart,4,4.633201
cuda,hf_Bert,4,6.266938
cuda,hf_BigBird,2,63.823254
cuda,hf_DistilBert,8,1.674690
cuda,hf_GPT2,4,5.078222
cuda,hf_Longformer,2,12.297836
cuda,hf_Reformer,4,3.373970
cuda,hf_T5,8,8.646348
cuda,mnasnet1_0,32,1.477231
cuda,mobilenet_v2,96,1.462158
cuda,mobilenet_v3_large,32,1.785721
cuda,moco,32,3.389791
cuda,nvidia_deeprecommender,256,213.136986
cuda,pytorch_stargan,16,0.751722
cuda,pytorch_struct,200,0.483134
cuda,pytorch_unet,1,1.033245
cuda,resnet18,16,0.816276
cuda,resnet50,32,1.568889
cuda,resnext50_32x4d,8,1.588798
cuda,shufflenet_v2_x1_0,128,1.802137
cuda,soft_actor_critic,256,0.378006
cuda,speech_transformer,32,4.091478
cuda,squeezenet1_1,32,0.785841
cuda,timm_efficientnet,32,4.145730
cuda,timm_nfnet,128,10.225044
cuda,timm_regnet,32,7.871259
cuda,timm_resnest,32,1.141866
cuda,timm_vision_transformer,8,2.128133
cuda,timm_vovnet,32,2.944631
cuda,tts_angular,64,1.060839
cuda,vgg16,64,0.601752
