dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,AlbertForMaskedLM,2,2.335689,3.297505
cuda,AlbertForQuestionAnswering,2,2.345361,3.240536
cuda,AllenaiLongformerBase,1,10.862152,9.882799
cuda,BartForCausalLM,2,2.750911,2.753459
cuda,BartForConditionalGeneration,1,11.627754,8.601158
cuda,BertForMaskedLM,64,5.527042,2.822428
cuda,BertForQuestionAnswering,64,5.594171,2.815638
cuda,BigBird,1,10.355429,2.635131
cuda,BlenderbotSmallForCausalLM,64,1.714928,1.785463
cuda,BlenderbotSmallForConditionalGeneration,32,6.223575,5.216811
cuda,CamemBert,1,5.539290,2.835111
cuda,DebertaForMaskedLM,4,4.227242,3.430352
cuda,DebertaForQuestionAnswering,4,4.245068,3.455607
cuda,DistilBertForMaskedLM,16,1.344946,1.403618
cuda,DistilBertForQuestionAnswering,32,1.379287,1.404379
cuda,DistillGPT2,1,1.971190,1.272249
cuda,ElectraForCausalLM,1,5.742108,2.856119
cuda,ElectraForQuestionAnswering,64,5.707028,2.885820
cuda,GPT2ForSequenceClassification,4,4.943439,2.680054
cuda,LayoutLMForMaskedLM,16,5.845884,2.927354
cuda,LayoutLMForSequenceClassification,16,5.808002,2.791572
cuda,M2M100ForConditionalGeneration,2,7.543554,7.716983
cuda,MBartForCausalLM,16,2.892614,2.772758
cuda,MBartForConditionalGeneration,8,11.700293,8.576493
cuda,MT5ForConditionalGeneration,2,14.322145,6.778916
cuda,MegatronBertForCausalLM,2,17.663820,6.164936
cuda,MegatronBertForQuestionAnswering,8,17.878875,6.118492
cuda,MobileBertForMaskedLM,16,69.458166,17.842087
cuda,MobileBertForQuestionAnswering,32,70.125364,17.635457
cuda,OPTForCausalLM,4,2.868196,3.035472
cuda,PLBartForCausalLM,16,1.403055,1.366926
cuda,PLBartForConditionalGeneration,8,4.314976,3.915580
cuda,PegasusForCausalLM,8,2.654268,2.806042
cuda,PegasusForConditionalGeneration,4,7.473525,7.422030
cuda,RobertaForCausalLM,4,5.828651,2.773902
cuda,RobertaForQuestionAnswering,64,5.707687,2.719886
cuda,Speech2Text2ForCausalLM,64,1.346270,1.396160
cuda,T5ForConditionalGeneration,4,8.266236,4.339479
cuda,T5Small,1,8.234415,4.155971
cuda,TrOCRForCausalLM,8,2.669705,2.727579
cuda,XGLMForCausalLM,1,7.188009,6.069149
cuda,XLNetLMHeadModel,4,15.604569,11.704996
cuda,YituTechConvBert,1,8.960157,4.702664
