dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,2.784717,7.055831,3.040803,10.346919,4.101967,1.652184,0.311503,0.000010,9.426080,6.458146
cuda,Background_Matting,4,1.760313,6.496749,2.428652,11.854065,5.188808,2.153431,0.218254,6.346937,8.207791,14.225380
cuda,LearningToPaint,96,0.708562,4.121794,1.000323,6.604626,1.611108,0.664628,0.078670,13.954514,23.792679,17.476432
cuda,Super_SloMo,6,1.954240,8.218812,2.989323,11.080327,5.944587,2.143955,0.140012,0.395830,6.339540
cuda,alexnet,128,0.140150,1.666869,0.222417,2.856625,0.796687,0.277746,0.015742,0.134377,1.553324
cuda,attention_is_all_you_need_pytorch,256,2.260415,7.322191,2.124133,10.286798,4.455553,1.762752,0.354707,0.421631,9.153663,5.634842
cuda,dcgan,32,0.142696,1.981075,0.197489,2.612800,0.212503,0.088171,0.013783,0.108427,7.058305,0.949916
cuda,demucs,4,0.277408
cuda,densenet121,4,4.047181,20.162839,6.825861,35.023504,18.128790,5.607371,0.766105,182.512151,341.212723,204.726538
cuda,drq,1,0.258112,1.867031,0.149058,2.889769,0.167111,0.084770,0.015147,0.375516,1.556220
cuda,fastNLP_Bert,6,2.716421,8.651425,2.152435,11.511757,4.006902,1.667260,0.303124,0.847469,4.281269,6.160854
cuda,hf_Albert,8,2.193583,3.725828,1.857191,7.031897,3.175297,1.146646,0.144026,3.425765,8.676275,3.066440
cuda,hf_Bart,4,3.150942,8.975055,3.144120,12.980771,4.870240,1.982124,0.402303,3.434105,4.148845,10.972854
cuda,hf_Bert,4,2.643862,5.225253,2.390038,8.030763,3.751398,1.500757,0.292872,0.796739,6.102734,0.423650
cuda,hf_DistilBert,8,1.177031,3.418531,1.283679,5.542144,1.990292,0.847375,0.119381,2.148236,5.613000,1.848677
cuda,hf_GPT2,4,2.490206,4.902864,1.978409,7.936900,3.162032,1.734368,0.257764,2.335087,7.440527,2.016209
cuda,hf_Reformer,4,2.163914,7.647389,0.735414,8.357255,1.153180,0.589662,0.051317,2.354419,3.157769,3.837449
cuda,hf_T5,8,3.400063,7.109133,2.231299,11.181349,4.464997,1.577337,0.293949,2.740756,5.929769,9.169246
cuda,hf_T5_large,2,18.010102,22.803155,9.408399,37.528709,20.576040,5.906600,2.357064,5.855643,25.132347,30.495521
cuda,lennard_jones,1000,0.105903,0.956556,0.072365,1.507697,0.071284,0.045404,0.006575,0.098717,0.726840
cuda,mnasnet1_0,32,1.584548,8.684915,2.728312,13.011271,5.076301,2.022964,0.252830,54.132833,96.372010,61.280693
cuda,mobilenet_v2,96,1.689189,8.923398,2.569187,13.595782,5.516569,2.123443,0.282987,30.484287,53.625563,37.830612
cuda,mobilenet_v3_large,32,1.746249,8.939676,2.792402,15.021105,5.793980,2.188733,0.279716,93.283765,141.155237,102.258164
cuda,nvidia_deeprecommender,256,0.188494,1.122506,0.130655,2.174710,0.122902,0.072241,0.010123,0.576701,1.766185,0.447145
cuda,pytorch_CycleGAN_and_pix2pix,1,0.668586,2.585928,1.058936,4.696226,1.866666,0.722245,0.075997,0.208778,3.423253
cuda,pytorch_stargan,16,0.657068,2.186850,0.923809,3.487017,0.955440,0.334263,0.048310,20.879219,23.139482,20.724651
cuda,pytorch_struct,200,0.288069,1.182739,0.147372,2.726449,0.262279,0.134908,0.023050,15.995037,17.697582,15.858096
cuda,pytorch_unet,1,0.805768,3.996960,1.181364,6.761603,2.110275,0.994370,0.083256,0.528491,0.644797,4.520162
cuda,resnet152,32,4.871634,16.414476,7.160348,23.832536,11.613799,4.674811,1.270162,30.413532,50.377609,45.278672
cuda,resnet18,16,0.667123,4.730182,1.121963,7.277390,1.966897,0.800244,0.073547,19.462789,30.244381,23.168749
cuda,resnet50,32,1.671784,7.978126,2.438991,12.957512,4.769691,1.947890,0.258167,29.128654,49.897557,36.641807
cuda,resnext50_32x4d,8,1.691281,7.516936,2.329573,12.510133,4.394795,1.958447,0.251434,48.684217,81.048971,56.103378
cuda,shufflenet_v2_x1_0,128,1.868099,8.269734,2.567295,13.971998,5.990558,2.509230,0.313478,27.046011,51.704335,35.420318
cuda,soft_actor_critic,256,0.150331,1.540390,0.068720,2.492357,0.069468,0.041388,0.006503,0.307107,1.332864
cuda,speech_transformer,32,3.231152,8.112638,2.625369,12.494946,4.674435,2.174655,0.292076,0.144652,7.283542
cuda,squeezenet1_1,32,0.305870,3.479865,0.530856,6.273916,1.727600,0.783190,0.048719,28.301173,45.876381,31.641572
cuda,timm_efficientdet,1,22.901262,23.473672,11.242394,38.836740,21.487547,6.924243,1.783975,77.675136,199.572571,104.708282
cuda,timm_efficientnet,32,2.716594,9.178905,3.371803,15.313339,6.422525,2.597749,0.347294,91.541184,128.303907,101.168999
cuda,timm_nfnet,128,2.954032,9.739366,6.258284,15.623733,7.544600,2.436125,0.299639,17.546532,29.323416,29.882685
cuda,timm_regnet,32,3.468819,8.563874,3.339746,14.204334,5.913651,2.434180,0.435082,39.664861,51.820749,48.785762
cuda,timm_resnest,32,0.931810,6.752525,1.475561,11.805388,4.221046,1.883197,0.113114,36.592812,59.821790,43.169903
cuda,timm_vision_transformer,8,1.531927,4.844000,2.072890,10.515400,3.375103,1.373534,0.203133,11.793150,14.902378,19.623077
cuda,timm_vision_transformer_large,8,5.108759,11.947836,7.180323,28.015770,11.097980,4.089360,1.196475,11.550798,11.895404,35.094563
cuda,timm_vovnet,32,2.074066,6.562500,2.035000,11.653470,4.724810,1.706719,0.163343,64.064983,69.351523,71.265320
cuda,tts_angular,64,0.112580,0.927081,0.045294,1.422798,0.026766,0.014215,0.001505,0.095336,0.638404
cuda,vgg16,64,0.215622,1.786288,0.324707,2.923858,0.859102,0.363556,0.027239,0.185322,1.658077
cuda,yolov3,16,4.122263,40.467277,4.500538,1025.286681,16.910248,7.236369,0.410002,36.782336,48.628140,1026.247083
