dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,0.8546,188.8679,14.3150,0.3342
cuda,beit_base_patch16_224,0,0.0000
cuda,botnet26t_256,128,0.8127,127.8482,9.4619,0.3308
cuda,cait_m36_384,0,0.0000
cuda,coat_lite_mini,128,0.8475,137.1014,8.9556,0.3514
cuda,convit_base,64,0.8336,217.5441,10.2747,0.3333
cuda,convmixer_768_32,32,0.9230,321.5114,10.8134,0.3454
cuda,convnext_base,64,0.8009,151.6839,12.2267,0.3509
cuda,crossvit_9_240,128,0.8380,130.5031,14.4626,0.3347
cuda,cspdarknet53,64,0.7570,119.7237,19.5916,0.3241
cuda,deit_base_distilled_patch16_224,64,0.7973,118.0714,7.8577,0.3590
cuda,dla102,128,0.8389,213.2210,16.4176,0.3362
cuda,dm_nfnet_f0,128,0.8773,148.8832,11.9115,0.3556
cuda,dpn107,32,0.7656,143.7642,40.4321,0.3531
cuda,eca_botnext26ts_256,128,0.6697,164.2932,11.3663,0.2672
cuda,eca_halonext26ts,128,0.6795,167.8366,11.1230,0.2673
cuda,ese_vovnet19b_dw,128,0.7680,85.9866,7.1184,0.3273
cuda,fbnetc_100,128,0.7943,105.5185,17.6700,0.3307
cuda,fbnetv3_b,128,0.7883,150.1218,29.7770,0.3151
cuda,gernet_l,128,0.7681,98.6784,15.7821,0.3444
cuda,ghostnet_100,128,0.8857,107.9392,15.5518,0.3370
cuda,gluon_inception_v3,128,0.8541,188.9401,14.3674,0.3342
cuda,gluon_xception65,32,0.7551,129.5096,19.4815,0.3349
cuda,gmixer_24_224,128,0.7220,166.5415,14.6899,0.3052
cuda,gmlp_s16_224,128,0.7869,173.5270,13.1125,0.3561
cuda,hrnet_w18,128,0.8666,345.6694,61.1018,0.3347
cuda,inception_v3,128,0.8540,188.5273,14.5251,0.3342
cuda,jx_nest_base,32,0.8026,148.1263,16.2418,0.3399
cuda,lcnet_050,128,0.8536,38.7650,7.8529,0.3359
cuda,mixer_b16_224,128,0.8032,147.8330,6.4593,0.3472
cuda,mixnet_l,128,0.7940,230.2744,27.3875,0.2716
cuda,mnasnet_100,128,0.7876,84.9519,13.9225,0.3349
cuda,mobilenetv2_100,128,0.7232,89.0555,13.8240,0.3109
cuda,mobilenetv3_large_100,128,0.7834,80.5805,13.7831,0.3302
cuda,mobilevit_s,64,0.6565,133.6958,15.9353,0.2734
cuda,nfnet_l0,128,0.7134,148.6650,11.6792,0.2680
cuda,pit_b_224,64,0.8216,188.5666,9.1289,0.3260
cuda,pnasnet5large,16,0.8485,259.2211,43.8375,0.3633
cuda,poolformer_m36,64,0.8070,184.4450,13.1055,0.3413
cuda,regnety_002,128,1.1681,47.6851,14.1090,0.3403
cuda,repvgg_a2,128,0.7995,94.2230,16.0178,0.3407
cuda,res2net101_26w_4s,64,0.9706,126.4067,30.4733,0.3336
cuda,res2net50_14w_8s,128,0.8104,179.9084,26.6844,0.3232
cuda,res2next50,128,0.8315,166.2847,13.8623,0.3202
cuda,resmlp_12_224,128,0.7826,87.1849,5.2174,0.2624
cuda,resnest101e,64,0.8121,199.9947,29.4294,0.3473
cuda,rexnet_100,128,0.6897,127.2470,17.7138,0.2849
cuda,sebotnet33ts_256,64,0.6804,118.4585,13.7656,0.3213
cuda,selecsls42b,128,0.8421,74.6770,6.1907,0.3528
cuda,spnasnet_100,128,0.7784,93.2783,17.3709,0.3343
cuda,swin_base_patch4_window7_224,0,0.0000
cuda,swsl_resnext101_32x16d,32,0.8085,145.8708,15.8604,0.3676
cuda,tf_efficientnet_b0,128,0.6660,131.5152,16.7705,0.2664
cuda,tf_mixnet_l,128,0.7952,240.3870,27.6586,0.2877
cuda,tinynet_a,128,0.6852,111.5523,21.1879,0.2766
cuda,tnt_s_patch16_224,0,0.0000
cuda,twins_pcpvt_base,64,0.9168,138.1791,27.4260,0.3403
cuda,visformer_small,128,0.8431,116.7070,6.6784,0.3468
cuda,vit_base_patch16_224,64,0.8349,144.4813,7.8413,0.3593
cuda,volo_d1_224,64,0.8465,159.2025,13.1631,0.3421
cuda,xcit_large_24_p8_224,0,0.0000
