dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,2.711040,6.924071,2.928460,10.262031,4.062966,1.625132,0.307561,9.429805,6.382869
cuda,Background_Matting,4,1.738454,6.443006,2.657469,11.754649,5.123384,2.136161,0.219985,7.906782,8.057394
cuda,LearningToPaint,96,0.706106,4.225475,1.247081,6.805520,1.660599,0.701589,0.078154,23.194603,3.863317
cuda,Super_SloMo,6,1.968774,8.187741,2.974222,11.164573,5.909126,2.125166,0.137930,6.039797
cuda,alexnet,128,0.140526,1.639829,0.223312,2.986634,0.914208,0.279162,0.015488,1.576733
cuda,attention_is_all_you_need_pytorch,256,2.205642,7.250143,2.426182,9.926197,4.112318,1.739390,0.357984,9.140999,5.224605
cuda,dcgan,32,0.140501,2.021834,0.192172,2.659693,0.212521,0.087978,0.013399,6.916666,0.837708
cuda,demucs,4,0.283621
cuda,densenet121,4,4.078743,20.131533,6.885760,35.452702,17.681692,6.505296,0.766744,340.692278,23.254179
cuda,drq,1,0.249894,1.778680,0.147484,2.854021,0.167925,0.085364,0.015051,1.231070
cuda,fastNLP_Bert,6,2.732090,8.400249,2.142802,11.362322,3.946251,1.647637,0.297188,4.271616,5.208853
cuda,hf_Albert,8,2.199792,3.713180,1.861611,7.007506,3.209478,1.136241,0.145883,5.243015,2.912800
cuda,hf_Bart,4,3.148160,8.980074,3.102102,12.965963,4.786028,1.955667,0.396328,3.961018,7.465662
cuda,hf_Bert,4,2.672784,5.199364,2.394632,8.014879,3.751443,1.515459,0.289631,5.314572,0.408072
cuda,hf_DistilBert,8,1.160620,3.297288,1.267304,5.358603,1.949425,0.832296,0.118900,3.382189,2.090211
cuda,hf_GPT2,4,2.467411,4.808006,1.971919,7.767455,3.405563,1.394378,0.253076,5.018275,1.954363
cuda,hf_GPT2_large,4,8.423686,13.294892,6.171731,20.946596,10.936403,4.035714,1.282776,14.955527,1.353848
cuda,hf_Reformer,4,2.338978,7.786067,0.739635,8.471436,1.324970,0.590256,0.051193,3.154041,1.460691
