dev,name,batch_size,speedup
cuda,BERT_pytorch,16,1.8751
cuda,Background_Matting,4,0.8993
cuda,LearningToPaint,96,1.1755
cuda,Super_SloMo,6,0.8881
cuda,alexnet,128,0.8017
cuda,attention_is_all_you_need_pytorch,256,0.8579
cuda,dcgan,32,1.6983
cuda,demucs,4,0.9996
cuda,densenet121,4,2.5794
cuda,dlrm,2048,0.6151
cuda,drq,0,0.0000
cuda,fastNLP_Bert,0,0.0000
cuda,hf_Albert,8,0.7756
cuda,hf_Bart,4,0.9795
cuda,hf_Bert,4,1.0762
cuda,hf_BigBird,2,0.8999
cuda,hf_DistilBert,8,0.7354
cuda,hf_GPT2,4,0.8110
cuda,hf_Longformer,2,0.9001
cuda,hf_Reformer,0,0.0000
cuda,hf_T5,0,0.0000
cuda,mnasnet1_0,32,1.2861
cuda,mobilenet_v2,96,0.7716
cuda,mobilenet_v2_quantized_qat,0,0.0000
cuda,mobilenet_v3_large,32,1.4256
cuda,moco,32,0.9964
cuda,nvidia_deeprecommender,256,0.6544
cuda,pytorch_CycleGAN_and_pix2pix,0,0.0000
cuda,pytorch_stargan,16,0.9965
cuda,pytorch_struct,200,1.1216
cuda,pytorch_unet,1,0.8725
cuda,resnet18,16,1.5678
cuda,resnet50,32,1.0464
cuda,resnet50_quantized_qat,0,0.0000
cuda,resnext50_32x4d,8,1.7946
cuda,shufflenet_v2_x1_0,128,0.9486
cuda,soft_actor_critic,0,0.0000
cuda,speech_transformer,0,0.0000
cuda,squeezenet1_1,32,1.5026
cuda,tacotron2,64,1.0098
cuda,timm_efficientdet,0,0.0000
cuda,timm_efficientnet,32,1.2632
cuda,timm_nfnet,0,0.0000
cuda,timm_regnet,32,0.9799
cuda,timm_resnest,32,0.8917
cuda,timm_vision_transformer,8,1.9382
cuda,timm_vovnet,32,1.0250
cuda,tts_angular,64,0.9851
cuda,vgg16,64,0.8504
cuda,vision_maskrcnn,0,0.0000
cuda,yolov3,0,0.0000
