dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,adv_inception_v3,128,1.475788,2.569413
cuda,beit_base_patch16_224,64,1.581892,2.399775
cuda,botnet26t_256,128,1.178093,1.159073
cuda,cait_m36_384,2,4.016438,10.834467
cuda,coat_lite_mini,128,1.448430,2.314375
cuda,convit_base,32,0.975504,2.015889
cuda,convmixer_768_32,32,1.271243,1.672492
cuda,convnext_base,32,1.773976,3.206725
cuda,crossvit_9_240,64,1.865424,3.707480
cuda,cspdarknet53,64,1.680547,1.738636
cuda,deit_base_distilled_patch16_224,64,1.179364,1.924426
cuda,densenet121,64,2.915089,4.469815
cuda,dla102,64,1.541506,3.089764
cuda,dm_nfnet_f0,128,2.213608,2.560608
cuda,dpn107,32,2.902879,3.933052
cuda,eca_botnext26ts_256,64,1.247827,1.366515
cuda,eca_halonext26ts,64,1.311037,1.458577
cuda,ecaresnet101d,64,2.089556,3.858581
cuda,ese_vovnet19b_dw,128,0.895038,0.689832
cuda,fbnetc_100,128,1.596396,1.391033
cuda,fbnetv3_b,128,2.448687,2.560584
cuda,gernet_l,128,1.459057,1.332153
cuda,ghostnet_100,128,1.330557,2.443740
cuda,gluon_inception_v3,128,1.465445,2.566859
cuda,gluon_senet154,32,3.360805,7.749081
cuda,gluon_xception65,32,1.625771,2.993350
cuda,gmixer_24_224,64,1.661176,3.776593
cuda,gmlp_s16_224,64,1.710169,3.227373
cuda,hardcorenas_a,128,1.125434,1.034674
cuda,hrnet_w18,2,5.221874,11.692319
cuda,inception_v3,128,1.455239,2.556580
cuda,jx_nest_base,32,2.036036,4.443534
cuda,lcnet_050,128,0.915308,0.530771
cuda,legacy_senet154,32,3.069808,7.517565
cuda,mixer_b16_224,64,1.020810,1.477661
cuda,mixnet_l,64,4.025349,3.309968
cuda,mnasnet_100,128,1.318755,1.098728
cuda,mobilenetv2_100,128,1.305576,0.958703
cuda,mobilenetv3_large_100,128,1.355724,1.213808
cuda,nasnetalarge,16,5.590244,12.571094
cuda,nfnet_l0,64,1.949842,2.810189
cuda,pit_b_224,64,1.371457,2.362108
cuda,pnasnet5large,16,4.562242,8.536854
cuda,poolformer_m36,64,2.098490,3.180377
cuda,regnety_002,128,1.329512,1.638880
cuda,repvgg_a2,128,1.511252,1.090514
cuda,res2net101_26w_4s,64,2.699148,6.232642
cuda,res2net50_14w_8s,2,2.374614,5.658800
cuda,res2next50,2,1.486937,2.554560
cuda,resmlp_12_224,128,0.949533,1.335840
cuda,resnest101e,32,3.126786,6.132266
cuda,resnet18,128,0.508557,0.555032
cuda,rexnet_100,128,1.649356,1.925524
cuda,sebotnet33ts_256,64,1.545921,1.920777
cuda,selecsls42b,128,0.825443,1.019939
cuda,spnasnet_100,128,1.591166,1.354828
cuda,swin_base_patch4_window7_224,64,3.105785,6.005911
cuda,swsl_resnext101_32x16d,32,1.477730,2.835121
cuda,tf_efficientnet_b0,128,1.495004,1.949236
cuda,tf_mixnet_l,64,4.369685,3.362244
cuda,tinynet_a,128,1.701362,2.299718
cuda,tnt_s_patch16_224,64,2.191069,5.356008
cuda,twins_pcpvt_base,32,3.047558,7.439849
cuda,visformer_small,128,1.153516,1.360510
cuda,vit_base_patch16_224,64,1.176583,1.890830
cuda,volo_d1_224,64,1.780636,3.841309
cuda,xcit_large_24_p8_224,5,3.532142,8.961917
