dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,AlbertForMaskedLM,2,1.626903,3.157477
cuda,AlbertForQuestionAnswering,2,1.614926,3.137143
cuda,AllenaiLongformerBase,1,4.855473,9.386823
cuda,BartForCausalLM,2,1.495645,2.733430
cuda,BartForConditionalGeneration,1,3.732896,7.961118
cuda,BertForMaskedLM,64,1.736620,2.752236
cuda,BertForQuestionAnswering,64,1.722878,2.704441
cuda,BigBird,1,8.248979,2.426299
cuda,BlenderbotSmallForCausalLM,64,1.071642,1.766635
cuda,BlenderbotSmallForConditionalGeneration,32,2.456836,5.011273
cuda,CamemBert,1,1.701448,2.702104
cuda,DebertaForMaskedLM,4,3.670014,3.339598
cuda,DebertaForQuestionAnswering,4,3.616798,3.318445
cuda,DistilBertForMaskedLM,16,0.817191,1.345443
cuda,DistilBertForQuestionAnswering,32,0.819832,1.331946
cuda,DistillGPT2,1,0.937591,1.231092
cuda,ElectraForCausalLM,1,1.718100,2.732244
cuda,ElectraForQuestionAnswering,64,1.721108,2.762220
cuda,GPT2ForSequenceClassification,4,1.782609,2.575289
cuda,LayoutLMForMaskedLM,16,1.817525,2.745325
cuda,LayoutLMForSequenceClassification,16,1.836531,2.764263
cuda,M2M100ForConditionalGeneration,2,3.660170,7.576524
cuda,MBartForCausalLM,16,1.486104,2.706923
cuda,MBartForConditionalGeneration,8,3.838236,8.215881
cuda,MT5ForConditionalGeneration,2,3.694761,6.553640
cuda,MegatronBertForCausalLM,2,3.526906,5.928335
cuda,MegatronBertForQuestionAnswering,8,3.541948,5.798262
cuda,MobileBertForMaskedLM,16,8.518767,16.945791
cuda,MobileBertForQuestionAnswering,32,8.425345,16.845239
cuda,OPTForCausalLM,4,1.532379,2.767768
cuda,PLBartForCausalLM,16,0.850220,1.308999
cuda,PLBartForConditionalGeneration,8,2.049736,3.613649
cuda,PegasusForCausalLM,8,1.510948,2.727196
cuda,PegasusForConditionalGeneration,4,3.510871,7.443545
cuda,RobertaForCausalLM,4,1.777265,2.931963
cuda,RobertaForQuestionAnswering,64,1.753022,2.773925
cuda,Speech2Text2ForCausalLM,64,0.894802,1.333443
cuda,T5ForConditionalGeneration,4,2.448352,4.144595
cuda,T5Small,1,2.561755,4.002771
cuda,TrOCRForCausalLM,8,1.448904,2.636340
cuda,XGLMForCausalLM,1,2.895278,5.960965
cuda,XLNetLMHeadModel,4,4.463602,11.174126
cuda,YituTechConvBert,1,2.469133,4.520114
