dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,0.840736,41.244451,35.456929,3.926299,20.728974,12.314593,7.535222,0.287785,251.450507,240.771977
cuda,botnet26t_256,128,0.763844,79.220109,76.881585,2.925378,12.327865,8.303764,3.469107,0.123414,198.276694,136.699866
cuda,convit_base,32,0.629240,40.408055,37.391270,3.390186,11.307904,7.075805,3.814011,0.214024,95.302123,72.702147
cuda,convmixer_768_32,32,0.657280,10.403661,6.330851,1.793762,6.204740,3.593307,2.261823,0.191746,11.461478,13.217393
cuda,cspdarknet53,64,1.232303,26.307978,22.103213,3.078828,9.503367,5.749390,3.073305,0.212228,148.803130,139.375565
cuda,densenet121,64,2.366410,83.988013,75.099336,4.464792,41.761710,26.563795,13.499743,0.366579,343.747701,315.055914
cuda,dla102,64,0.949150,37.970089,31.601990,3.473575,15.436178,8.823210,5.764016,0.300519,140.579694,128.019681
cuda,dm_nfnet_f0,128,1.515501,19.019109,10.514169,4.770655,13.941029,9.362059,3.662623,0.320258,2.320468,10.687495
cuda,dpn107,32,2.255992,103.539232,95.387263,4.613370,19.350420,11.155249,7.041268,0.343299,306.851072,235.600382
cuda,eca_botnext26ts_256,64,0.806962,78.956264,76.230844,3.303692,12.825363,8.620075,3.629108,0.135943,237.810230,177.768789
cuda,eca_halonext26ts,64,0.837209,86.961282,84.184262,4.257244,17.097128,11.834477,4.645496,0.146466,187.984169,125.215669
cuda,ecaresnet101d,64,1.290658,24.216723,16.325980,4.165260,14.894356,8.796259,5.261323,0.377795,82.804116,85.702854
cuda,ese_vovnet19b_dw,128,0.531406,22.552712,20.857631,1.326466,8.928591,5.560110,2.891420,0.112285,116.652479,106.088920
cuda,fbnetc_100,128,1.073287,22.900854,19.445908,2.081399,8.120908,4.749748,2.789448,0.190827,112.786620,103.789318
cuda,fbnetv3_b,128,1.734427,44.326734,37.016638,4.871919,15.703450,9.205604,5.546611,0.385508,175.108367,158.827072
cuda,gernet_l,128,1.059447,13.200019,10.028593,1.709535,5.902691,3.479729,1.977857,0.160112,69.503705,67.156381
cuda,ghostnet_100,128,0.801581,51.515855,46.115089,3.042884,15.943751,9.585233,5.415709,0.291774,317.292802,290.279644
cuda,gluon_inception_v3,128,0.820624,15.182860,9.438167,3.949937,20.683722,12.279173,7.568817,0.289380,2.257129,17.574637
cuda,gluon_senet154,32,2.247648,38.673390,24.779704,5.783445,22.090876,13.692835,7.136123,0.667228,82.184922,85.553845
cuda,gluon_xception65,32,0.930069,27.156149,19.709866,3.354273,10.541154,6.102289,3.706414,0.353846,113.266043,107.608316
cuda,hardcorenas_a,128,0.660678,23.945299,21.383024,1.727064,7.845527,4.796332,2.475312,0.159237,116.969669,105.219916
cuda,hrnet_w18,2,3.566028,64.247151,39.158390,9.923876,33.608382,20.451722,11.478047,0.868124,269.624601,274.416127
cuda,inception_v3,128,0.804735,14.968826,9.325880,3.897529,20.513588,12.175058,7.508742,0.284154,2.205820,17.413067
cuda,lcnet_050,128,0.490479,11.928235,9.986174,1.728434,5.932191,3.684702,1.878904,0.110073,55.140043,52.859753
cuda,legacy_senet154,32,2.019168,26.192092,12.257806,5.795744,21.831979,13.501598,7.104084,0.660573,4.361789,20.000864
cuda,mixnet_l,64,3.480399,68.356714,62.729040,3.489244,15.925523,9.142647,5.781442,0.407822,256.072367,212.878291
cuda,mnasnet_100,128,0.853114,11.973072,9.124188,1.667663,7.180825,4.193094,2.497147,0.153009,57.410010,57.197630
