dev,name,batch_size,speedup
cuda,adv_inception_v3,128,1.3656
cuda,beit_base_patch16_224,64,0.9123
cuda,botnet26t_256,128,1.3893
cuda,cait_m36_384,2,1.0696
cuda,coat_lite_mini,128,1.0973
cuda,convit_base,0,0.0000
cuda,convmixer_768_32,32,1.0934
cuda,convnext_base,32,0.9690
cuda,crossvit_9_240,64,0.9737
cuda,cspdarknet53,64,1.1239
cuda,deit_base_distilled_patch16_224,64,0.9881
cuda,densenet121,64,1.1878
cuda,dla102,64,1.6148
cuda,dm_nfnet_f0,128,1.1001
cuda,dpn107,32,0.9509
cuda,eca_botnext26ts_256,128,1.3924
cuda,eca_halonext26ts,128,1.3711
cuda,ecaresnet101d,64,1.3638
cuda,ese_vovnet19b_dw,128,1.2741
cuda,fbnetc_100,128,1.2484
cuda,fbnetv3_b,128,0.8552
cuda,gernet_l,128,1.0975
cuda,ghostnet_100,128,1.4270
cuda,gluon_inception_v3,128,1.3662
cuda,gluon_senet154,32,1.2299
cuda,gluon_xception65,32,1.1606
cuda,gmixer_24_224,64,1.1070
cuda,gmlp_s16_224,64,1.0162
cuda,hardcorenas_a,128,1.1626
cuda,hrnet_w18,128,1.5196
cuda,inception_v3,128,1.3662
cuda,jx_nest_base,64,1.0929
cuda,lcnet_050,128,0.8749
cuda,legacy_senet154,32,1.2314
cuda,levit_128,128,1.1310
cuda,mixer_b16_224,64,0.9643
cuda,mixnet_l,64,0.9495
cuda,mnasnet_100,128,1.2722
cuda,mobilenetv2_100,128,0.8880
cuda,mobilenetv3_large_100,128,1.1347
cuda,mobilevit_s,64,1.2458
cuda,nasnetalarge,16,1.1674
cuda,nfnet_l0,128,1.1836
cuda,pit_b_224,64,0.9391
cuda,pnasnet5large,16,1.1948
cuda,poolformer_m36,64,1.0379
cuda,regnety_002,128,1.3202
cuda,repvgg_a2,128,0.9847
cuda,res2net101_26w_4s,64,1.2157
cuda,res2net50_14w_8s,128,1.3692
cuda,res2next50,128,1.2483
cuda,resmlp_12_224,128,1.3965
cuda,resnest101e,32,1.2054
cuda,resnet18,128,1.4819
cuda,rexnet_100,128,1.1168
cuda,sebotnet33ts_256,64,1.2041
cuda,selecsls42b,128,1.6190
cuda,spnasnet_100,128,1.1835
cuda,swin_base_patch4_window7_224,64,1.0545
cuda,swsl_resnext101_32x16d,32,1.2383
cuda,tf_efficientnet_b0,128,1.2054
cuda,tf_mixnet_l,64,0.9518
cuda,tinynet_a,128,1.1350
cuda,tnt_s_patch16_224,64,1.4177
cuda,twins_pcpvt_base,32,1.0802
cuda,visformer_small,128,1.0867
cuda,vit_base_patch16_224,64,0.9161
cuda,volo_d1_224,64,1.0958
cuda,xcit_large_24_p8_224,0,0.0000
