dev,name,batch_size,speedup
cuda,adv_inception_v3,128,0.9989
cuda,beit_base_patch16_224,64,0.9754
cuda,botnet26t_256,128,0.9501
cuda,cait_m36_384,2,0.7580
cuda,coat_lite_mini,128,0.9989
cuda,convit_base,0,0.0000
cuda,convmixer_768_32,32,0.9999
cuda,convnext_base,0,0.0000
cuda,crossvit_9_240,64,0.9240
cuda,cspdarknet53,64,0.8440
cuda,deit_base_distilled_patch16_224,64,0.9982
cuda,densenet121,64,0.8807
cuda,dla102,64,1.0004
cuda,dm_nfnet_f0,128,1.0069
cuda,dpn107,32,0.8089
cuda,eca_botnext26ts_256,128,0.8277
cuda,eca_halonext26ts,128,0.8323
cuda,ecaresnet101d,64,0.9966
cuda,ese_vovnet19b_dw,128,0.9078
cuda,fbnetc_100,128,0.8446
cuda,fbnetv3_b,128,0.8228
cuda,gernet_l,128,0.8503
cuda,ghostnet_100,128,0.9998
cuda,gluon_inception_v3,128,0.9988
cuda,gluon_senet154,32,0.9556
cuda,gluon_xception65,32,0.9991
cuda,gmixer_24_224,64,0.8425
cuda,gmlp_s16_224,64,0.9936
cuda,hardcorenas_a,128,0.9142
cuda,hrnet_w18,128,0.9984
cuda,inception_v3,128,0.9989
cuda,jx_nest_base,64,0.9993
cuda,lcnet_050,128,0.8745
cuda,legacy_senet154,32,0.9647
cuda,levit_128,128,0.8597
cuda,mixer_b16_224,64,0.9988
cuda,mixnet_l,64,0.7921
cuda,mnasnet_100,128,0.8591
cuda,mobilenetv2_100,128,0.8785
cuda,mobilenetv3_large_100,128,0.8680
cuda,mobilevit_s,64,0.8093
cuda,nasnetalarge,16,1.0014
cuda,nfnet_l0,128,0.8165
cuda,pit_b_224,64,0.9989
cuda,pnasnet5large,16,1.0037
cuda,poolformer_m36,64,0.9992
cuda,regnety_002,128,0.9096
cuda,repvgg_a2,128,0.8315
cuda,res2net101_26w_4s,64,0.9835
cuda,res2net50_14w_8s,128,1.0006
cuda,res2next50,128,0.9995
cuda,resmlp_12_224,128,1.0025
cuda,resnest101e,32,0.9417
cuda,resnet18,128,0.9974
cuda,rexnet_100,128,0.8540
cuda,sebotnet33ts_256,64,0.8183
cuda,selecsls42b,128,0.9984
cuda,spnasnet_100,128,0.8269
cuda,swin_base_patch4_window7_224,64,0.9989
cuda,swsl_resnext101_32x16d,32,0.9953
cuda,tf_efficientnet_b0,128,0.7908
cuda,tf_mixnet_l,64,0.8066
cuda,tinynet_a,128,0.7560
cuda,tnt_s_patch16_224,64,0.9970
cuda,twins_pcpvt_base,32,0.8320
cuda,visformer_small,128,1.0011
cuda,vit_base_patch16_224,64,0.9985
cuda,volo_d1_224,64,0.9977
cuda,xcit_large_24_p8_224,0,0.0000
