dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,18.413711,15.436059,7.281731,2.709356,10.275659,4.762153,1.813076,0.294442,10.334803,5.821219
cuda,Background_Matting,4,17.067707,14.757598,7.051411,2.989914,10.483989,5.694083,2.683582,0.253234,6.532273
cuda,LearningToPaint,96,6.828982,5.950502,2.867665,1.024999,3.683196,1.325537,0.849412,0.085394,1.885353
cuda,Super_SloMo,6,17.266005,15.044189,8.128560,3.052396,10.475825,5.578586,2.317107,0.147973,5.488977
cuda,alexnet,128,1.933611,1.609764,1.215117,0.192796,2.119905,0.778045,0.284705,0.016939,1.104488
cuda,attention_is_all_you_need_pytorch,256,19.965764,17.246755,8.695427,2.689340,11.813236,4.886759,1.982048,0.355135,12.931571,5.936994
cuda,dcgan,32,1.898156,1.717295,1.184398,0.193133,1.497559,0.209708,0.094345,0.014328,0.514947
cuda,demucs,4,1.763101,1.071276,0.859983,0.131470,0.722396,0.164447,0.084234,0.012920
cuda,densenet121,4,46.204446,40.160775,19.737305,7.288781,24.456703,14.644854,4.898340,0.740903,12.292429
cuda,dlrm,1024,1.103025,0.928885,0.483107,0.154679,1.155162,0.346066,0.115901,0.015058,0.834147
cuda,drq,1,2.003968,1.695011,1.249856,0.136421,1.734811,0.162169,0.087657,0.017184,0.630006
cuda,fastNLP_Bert,6,18.835217,15.705228,8.178029,2.457078,11.207656,4.287251,1.798374,0.297068,5.343019,5.598863
cuda,functorch_dp_cifar10,64,6.215658,5.550676,2.884206,1.217803,5.486805,2.451845,0.755154,0.069232,3.865257,0.637272
cuda,hf_Albert,8,11.566588,9.968032,4.004363,1.686672,7.175325,3.344216,1.220931,0.152570,3.198307,4.936023
cuda,hf_Bart,4,24.004274,20.203234,10.407277,3.050224,14.565982,5.383155,2.536304,0.421378,3.536383,7.352257
cuda,hf_Bert,4,16.381358,13.277628,5.933432,2.139729,8.882969,3.612870,1.934356,0.288460,1.885812,5.195847
cuda,hf_Bert_large,4,31.903348,25.520175,11.088240,4.657727,15.978112,8.483675,3.236287,0.727102,1.606704,9.758045
cuda,hf_DistilBert,8,9.595423,8.156461,4.390021,1.119138,6.179739,2.127500,0.906978,0.129563,4.988974,2.966505
cuda,hf_GPT2,4,17.119282,14.117189,7.487478,2.493495,9.644249,3.475110,1.604051,0.254699,3.917291,4.746601
cuda,hf_GPT2_large,4,47.827248,38.897551,18.703219,7.214525,23.825751,12.039696,4.647685,1.226947,2.696740,13.418064
cuda,hf_Longformer,2,59.887425,51.204032,29.537867,6.635440,36.930189,17.565724,6.384637,0.444903,4.463557,14.363546
cuda,hf_Reformer,4,11.655553,9.196164,6.978244,0.831068,7.697548,1.347244,0.690925,0.064205,3.603195,1.594516
cuda,hf_T5,8,20.399231,16.900523,7.888837,2.459068,10.833736,4.202906,1.779070,0.337197,5.896967,5.538594
cuda,hf_T5_large,2,81.115340,65.112695,27.939009,9.898720,40.052794,21.434162,6.869230,2.797830,24.445231,22.506861
cuda,lennard_jones,1000,1.077443,0.936242,0.686510,0.037817,0.999794,0.088287,0.042251,0.007684,0.355629
