dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,adv_inception_v3,128,2.447533
cuda,beit_base_patch16_224,64,2.387936
cuda,botnet26t_256,128,2.553872
cuda,cait_m36_384,2,9.693678
cuda,coat_lite_mini,128,2.254508
cuda,convit_base,32,1.064577
cuda,convmixer_768_32,32,1.389294
cuda,convnext_base,32,3.457673
cuda,crossvit_9_240,64,3.484143
cuda,cspdarknet53,64,5.435869
cuda,deit_base_distilled_patch16_224,64,1.655623
cuda,densenet121,64,14.002061
cuda,dla102,64,2.847875
cuda,dm_nfnet_f0,128,10.061532
cuda,dpn107,32,14.098732
cuda,eca_halonext26ts,64,3.024323
cuda,ecaresnet101d,64,5.062387
cuda,ese_vovnet19b_dw,128,1.481154
cuda,fbnetc_100,128,3.961139
cuda,fbnetv3_b,128,7.845974
cuda,gernet_l,128,4.428097
cuda,ghostnet_100,128,2.169349
cuda,gluon_inception_v3,128,2.404452
cuda,gluon_senet154,32,10.376821
cuda,gluon_xception65,32,2.635399
cuda,gmixer_24_224,64,2.948272
cuda,gmlp_s16_224,64,2.823890
cuda,hardcorenas_a,128,1.963332
cuda,hrnet_w18,2,20.527633
cuda,inception_v3,128,2.425467
cuda,jx_nest_base,32,4.601712
cuda,lcnet_050,128,1.359551
cuda,legacy_senet154,32,6.639818
cuda,mixer_b16_224,64,1.294192
cuda,mixnet_l,64,10.448155
cuda,mnasnet_100,128,2.812346
cuda,mobilenetv2_100,128,2.815144
cuda,mobilenetv3_large_100,128,2.827546
cuda,nasnetalarge,16,31.383116
cuda,nfnet_l0,64,6.327466
cuda,pit_b_224,64,1.926416
cuda,pnasnet5large,16,24.262263
cuda,poolformer_m36,64,6.120672
cuda,regnety_002,128,3.814803
cuda,repvgg_a2,128,4.225148
cuda,res2net101_26w_4s,64,6.385385
cuda,res2net50_14w_8s,2,4.399991
cuda,res2next50,2,2.415412
cuda,resmlp_12_224,128,1.235490
cuda,resnest101e,32,8.789560
cuda,resnet18,128,0.557496
cuda,rexnet_100,128,4.536364
cuda,sebotnet33ts_256,64,3.931512
cuda,selecsls42b,128,0.896055
cuda,spnasnet_100,128,3.841581
cuda,swin_base_patch4_window7_224,64,9.444299
cuda,swsl_resnext101_32x16d,32,2.688597
cuda,tf_efficientnet_b0,128,4.004232
cuda,tf_mixnet_l,64,13.694004
cuda,tinynet_a,128,4.387920
cuda,tnt_s_patch16_224,64,4.425652
cuda,twins_pcpvt_base,32,6.989567
cuda,visformer_small,128,1.548283
cuda,vit_base_patch16_224,64,1.733570
cuda,volo_d1_224,64,3.373744
cuda,xcit_large_24_p8_224,5,7.844377
