dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,BERT_pytorch,16,3.163817
cuda,Background_Matting,4,0.658260
cuda,LearningToPaint,96,0.493447
cuda,Super_SloMo,6,1.080904
cuda,alexnet,128,0.347564
cuda,attention_is_all_you_need_pytorch,256,2.524127
cuda,dcgan,32,0.334243
cuda,demucs,4,0.586305
cuda,densenet121,4,3.720524
cuda,dlrm,2048,0.601424
cuda,drq,1,0.423568
cuda,fastNLP_Bert,6,4.127793
cuda,hf_Albert,8,1.880479
cuda,hf_Bart,4,3.534576
cuda,hf_Bert,4,5.098361
cuda,hf_BigBird,2,8.551475
cuda,hf_DistilBert,8,0.985986
cuda,hf_GPT2,4,4.406407
cuda,hf_Longformer,2,9.821874
cuda,hf_Reformer,4,1.887921
cuda,hf_T5,8,7.380871
cuda,mnasnet1_0,32,0.649616
cuda,mobilenet_v2,96,0.662195
cuda,mobilenet_v3_large,32,0.838038
cuda,moco,32,1.786598
cuda,nvidia_deeprecommender,256,0.353075
cuda,pytorch_stargan,16,0.456190
cuda,pytorch_struct,200,0.393921
cuda,pytorch_unet,1,0.563773
cuda,resnet18,16,0.496823
cuda,resnet50,32,0.814069
cuda,resnext50_32x4d,8,0.809352
cuda,shufflenet_v2_x1_0,128,0.952130
cuda,soft_actor_critic,256,0.329701
cuda,speech_transformer,32,2.474880
cuda,squeezenet1_1,32,0.460952
cuda,tacotron2,64,16.117317
cuda,timm_efficientdet,1,51.866132
cuda,timm_efficientnet,32,3.022467
cuda,timm_nfnet,128,9.495486
cuda,timm_regnet,32,6.323016
cuda,timm_resnest,32,0.600417
cuda,timm_vision_transformer,8,1.208723
cuda,timm_vovnet,32,2.223996
cuda,tts_angular,64,0.452066
cuda,vgg16,64,0.382185
cuda,vision_maskrcnn,4,14.537631
cuda,yolov3,8,12.268209
