,Compiler,torchbench,huggingface,timm_models
eager,eager,"98%, 48/49","100%, 43/43","100%, 68/68"
ts_nvfuser,ts_nvfuser,"92%, 45/49","95%, 41/43","74%, 50/68"
aot_eager,aot_eager,"86%, 42/49","100%, 43/43","97%, 66/68"
aot_cudagraphs,aot_cudagraphs,"84%, 41/49","84%, 36/43","94%, 64/68"
aot_nvfuser,aot_nvfuser,"61%, 30/49","40%, 17/43","49%, 33/68"
inductor_cudagraphs,inductor_cudagraphs,"71%, 35/49","86%, 37/43","72%, 49/68"
