dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,BERT_pytorch,16,3.576570
cuda,Background_Matting,4,0.935740
cuda,LearningToPaint,96,0.600925
cuda,Super_SloMo,6,1.404143
cuda,alexnet,128,0.378869
cuda,attention_is_all_you_need_pytorch,256,3.027915
cuda,dcgan,32,0.362490
cuda,demucs,4,0.721375
cuda,densenet121,4,4.379235
cuda,dlrm,2048,0.641549
cuda,drq,1,0.453784
cuda,hf_Albert,8,2.150429
cuda,hf_Bart,4,4.075962
cuda,hf_Bert,4,5.467737
cuda,hf_BigBird,2,10.227516
cuda,hf_DistilBert,8,1.196349
cuda,hf_GPT2,4,4.903037
cuda,hf_Longformer,2,10.756711
cuda,hf_Reformer,4,2.422860
cuda,mnasnet1_0,32,0.884575
cuda,mobilenet_v2,96,0.894800
cuda,mobilenet_v3_large,32,1.099883
cuda,moco,32,2.213321
cuda,nvidia_deeprecommender,256,0.370866
cuda,pytorch_stargan,16,0.573323
cuda,pytorch_struct,200,0.454264
cuda,pytorch_unet,1,0.676202
cuda,resnet18,16,0.569743
cuda,resnet50,32,1.064364
cuda,resnext50_32x4d,8,1.067437
cuda,shufflenet_v2_x1_0,128,1.233217
cuda,soft_actor_critic,256,0.346713
cuda,squeezenet1_1,32,0.563457
cuda,tacotron2,64,17.415066
cuda,timm_efficientnet,32,3.312800
cuda,timm_regnet,32,6.782163
cuda,timm_resnest,32,0.742934
cuda,timm_vision_transformer,8,1.531227
cuda,timm_vovnet,32,2.416373
cuda,tts_angular,64,0.515922
cuda,vgg16,64,0.431148
