dev,name,batch_size,speedup
cuda,adv_inception_v3,128,0.9962
cuda,beit_base_patch16_224,64,0.9803
cuda,botnet26t_256,128,0.9981
cuda,cait_m36_384,2,0.7167
cuda,coat_lite_mini,128,0.9957
cuda,convit_base,32,0.9957
cuda,convmixer_768_32,32,0.9991
cuda,convnext_base,32,0.8260
cuda,crossvit_9_240,64,0.8499
cuda,cspdarknet53,64,0.9954
cuda,deit_base_distilled_patch16_224,64,0.9954
cuda,densenet121,64,0.8953
cuda,dla102,64,0.9457
cuda,dm_nfnet_f0,128,0.9983
cuda,dpn107,32,0.9738
cuda,eca_botnext26ts_256,0,0.0000
cuda,eca_halonext26ts,64,0.8304
cuda,ecaresnet101d,64,0.8991
cuda,ese_vovnet19b_dw,128,0.9972
cuda,fbnetc_100,128,0.9941
cuda,fbnetv3_b,128,0.9571
cuda,gernet_l,128,0.9962
cuda,ghostnet_100,128,0.9375
cuda,gluon_inception_v3,128,0.9963
cuda,gluon_senet154,32,0.8764
cuda,gluon_xception65,32,0.9937
cuda,gmixer_24_224,64,0.7239
cuda,gmlp_s16_224,64,0.9838
cuda,hardcorenas_a,128,0.9943
cuda,hrnet_w18,2,0.8694
cuda,inception_v3,128,0.9964
cuda,jx_nest_base,32,0.9931
cuda,lcnet_050,128,0.9607
cuda,legacy_senet154,32,0.8723
cuda,mixer_b16_224,64,0.9937
cuda,mixnet_l,64,0.8452
cuda,mnasnet_100,128,0.9951
cuda,mobilenetv2_100,128,0.9924
cuda,mobilenetv3_large_100,128,0.9777
cuda,mobilevit_s,0,0.0000
cuda,nasnetalarge,16,0.9506
cuda,nfnet_l0,64,0.7567
cuda,pit_b_224,64,0.9969
cuda,pnasnet5large,16,0.9413
cuda,poolformer_m36,64,0.9984
cuda,regnety_002,128,0.9082
cuda,repvgg_a2,128,0.9953
cuda,res2net101_26w_4s,64,0.9078
cuda,res2net50_14w_8s,2,0.8284
cuda,res2next50,2,0.8435
cuda,resmlp_12_224,128,0.9963
cuda,resnest101e,32,0.8716
cuda,resnet18,128,0.9953
cuda,rexnet_100,128,0.8617
cuda,sebotnet33ts_256,64,0.8632
cuda,selecsls42b,128,0.9958
cuda,spnasnet_100,128,0.9950
cuda,swin_base_patch4_window7_224,64,0.9580
cuda,swsl_resnext101_32x16d,32,0.9950
cuda,tf_efficientnet_b0,128,0.8330
cuda,tf_mixnet_l,64,0.8509
cuda,tinynet_a,128,0.7825
cuda,tnt_s_patch16_224,64,0.9947
cuda,twins_pcpvt_base,32,0.7633
cuda,visformer_small,128,1.0031
cuda,vit_base_patch16_224,64,0.9963
cuda,volo_d1_224,64,0.9948
cuda,xcit_large_24_p8_224,5,0.7468
