,Compiler,torchbench,huggingface,timm_models
eager,eager,2.27,2.47,2.17
ts_nvfuser,ts_nvfuser,12.24,12.47,15.13
aot_eager,aot_eager,4.45,7.93,7.11
aot_cudagraphs,aot_cudagraphs,0.85,nan,nan
aot_nvfuser,aot_nvfuser,17.56,43.09,41.37
inductor_cudagraphs,inductor_cudagraphs,89.86,59.13,184.85
