dev,name,batch_size,speedup,start_latency,peak_memory
cuda,BERT_pytorch,16,0.7362,5.7546,9.2091
cuda,Background_Matting,4,1.0157,2.5946,9.8693
cuda,LearningToPaint,96,0.9149,1.0574,1.5715
cuda,Super_SloMo,6,0.9952,2.9369,7.1937
cuda,alexnet,128,0.9949,0.5409,4.4527
cuda,attention_is_all_you_need_pytorch,256,0.7188,5.7306,9.6077
cuda,dcgan,32,0.8417,0.4496,0.2139
cuda,demucs,4,0.9991,0.8773,17.6423
cuda,densenet121,4,0.8325,7.0133,0.9675
cuda,dlrm,2048,0.8984,0.8757,16.2088
cuda,drq,1,0.7237,0.6098,0.2225
cuda,fastNLP_Bert,0,0.0000
cuda,hf_Albert,8,0.9557,4.9304,13.4025
cuda,hf_Bart,4,0.7107,6.1872,16.8472
cuda,hf_Bert,4,0.7231,4.7977,11.1711
cuda,hf_BigBird,2,0.7627,12.0294,13.0320
cuda,hf_DistilBert,8,0.9061,2.4131,9.5264
cuda,hf_GPT2,4,0.9474,4.5788,15.3547
cuda,hf_Longformer,2,0.7965,15.0336,18.2536
cuda,hf_Reformer,4,0.9994,2.5481,1.8182
cuda,hf_T5,8,0.9379,7.4709,30.9270
cuda,mnasnet1_0,32,0.9053,2.1128,1.7912
cuda,mobilenet_v2,96,0.9883,2.0124,8.0303
cuda,mobilenet_v3_large,32,0.8961,2.4328,1.9417
cuda,moco,32,0.9961,2.3457,3.8035
cuda,nvidia_deeprecommender,256,0.9959,0.4880,14.8097
cuda,pytorch_CycleGAN_and_pix2pix,1,0.7970,1.5521,1.1810
cuda,pytorch_stargan,16,0.9374,1.5198,1.9072
cuda,pytorch_struct,200,0.6966,0.7608,1.5203
cuda,pytorch_unet,1,0.9950,1.2595,3.9812
cuda,resnet18,16,0.8874,1.0285,1.1385
cuda,resnet50,32,0.9284,2.5030,4.4238
cuda,resnext50_32x4d,8,0.8519,2.4140,2.4660
cuda,shufflenet_v2_x1_0,128,0.9272,2.6338,2.8656
cuda,soft_actor_critic,256,0.6950,0.3842,0.0802
cuda,speech_transformer,32,0.7461,6.6902,3.2113
cuda,squeezenet1_1,32,0.8472,1.0651,0.7423
cuda,tacotron2,64,0.7249,33.5203,22.6982
cuda,timm_efficientdet,1,0.7550,24.3578,3.1320
cuda,timm_efficientnet,32,0.7899,3.6830,5.2372
cuda,timm_nfnet,128,0.9977,5.3650,17.7458
cuda,timm_regnet,32,0.9177,4.8289,9.4559
cuda,timm_resnest,32,0.9325,1.5558,2.7672
cuda,timm_vision_transformer,8,0.7238,3.3960,2.2583
cuda,timm_vovnet,32,0.9463,2.2672,3.6522
cuda,tts_angular,64,0.9283,0.5717,0.7849
cuda,vgg16,64,0.9980,0.8211,14.1100
cuda,vision_maskrcnn,0,0.0000
cuda,yolov3,16,0.9692,8.9825,11.6106
