dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,1.0148,44.6778,1.4115,1.0000
cuda,Background_Matting,4,0.9993,186.9717,0.7537,0.9998
cuda,LearningToPaint,96,0.9982,15.6528,0.4508,0.9450
cuda,Super_SloMo,6,0.9992,117.5684,1.1108,1.0033
cuda,alexnet,128,0.9968,11.9053,0.1746,0.9541
cuda,attention_is_all_you_need_pytorch,256,0.9985,72.0950,1.2998,0.9481
cuda,dcgan,32,0.9718,2.6844,0.1805,0.9747
cuda,demucs,4,0.9991,75.2412,0.3122,0.9871
cuda,densenet121,4,0.9989,63.9031,2.1571,0.9966
cuda,dlrm,1024,0.9994,3.5837,0.2710,0.9993
cuda,drq,1,0.9852,2.8610,0.3223,0.9853
cuda,fastNLP_Bert,6,0.9966,59.1233,1.4815,1.0002
cuda,functorch_dp_cifar10,64,0.9991,11.3785,0.3090,0.9957
cuda,hf_Albert,8,1.0003,75.1181,1.2461,1.0000
cuda,hf_Bart,4,1.0101,53.8592,1.7773,1.0000
cuda,hf_Bert,4,1.0282,37.5855,1.5637,1.0000
cuda,hf_Bert_large,4,1.0001,90.7866,2.9582,1.0000
cuda,hf_BigBird,2,0.9461,192.8619,3.5317,0.9020
cuda,hf_DistilBert,8,1.0001,38.4221,0.6803,1.0000
cuda,hf_GPT2,4,1.0100,49.0181,1.5770,1.0000
cuda,hf_GPT2_large,4,0.9994,234.1863,4.7474,1.0000
cuda,hf_Longformer,2,0.9245,159.2245,6.6276,1.0000
cuda,hf_Reformer,4,0.9969,83.4986,1.6653,0.9999
cuda,hf_T5,8,0.9997,183.0946,2.3309,1.0000
cuda,hf_T5_large,2,1.0223,186.0708,10.6009,1.0000
cuda,lennard_jones,1000,0.9391,1.1101,0.1511,0.9995
cuda,mnasnet1_0,32,0.9978,28.7585,0.8325,0.9880
cuda,mobilenet_v2,96,0.9978,71.6785,0.8126,0.9933
cuda,mobilenet_v2_quantized_qat,96,1.0007,148.6793,1.3822,0.9963
cuda,mobilenet_v3_large,32,1.0024,30.4173,0.9276,0.9901
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.9986,6.7374,0.1969,0.7282
cuda,phlippe_resnet,128,0.9957,11.1540,0.4229,0.9905
cuda,pytorch_CycleGAN_and_pix2pix,1,0.9960,16.1679,0.4272,0.9985
cuda,pytorch_stargan,16,0.9975,24.3028,0.4318,0.9974
cuda,pytorch_struct,200,0.9957,3.7749,0.2595,1.0000
cuda,pytorch_unet,1,0.9990,58.5905,0.4728,0.9982
cuda,resnet152,32,0.9997,89.4103,2.3681,0.9973
cuda,resnet18,16,0.9988,11.6063,0.4295,0.9834
cuda,resnet50,32,0.9983,38.5926,0.8867,0.9952
cuda,resnet50_quantized_qat,32,0.9998,96.0787,1.2613,0.9966
cuda,resnext50_32x4d,8,1.0012,26.1072,0.9183,0.9955
cuda,shufflenet_v2_x1_0,128,0.9998,37.2409,1.0740,0.9739
cuda,soft_actor_critic,256,0.9500,1.0835,0.2316,0.9997
cuda,speech_transformer,32,0.9918,49.0556,1.7000,1.0001
cuda,squeezenet1_1,32,0.9959,12.3575,0.2382,0.9757
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,0.9835,137.0357,9.7159,1.0104
cuda,timm_efficientnet,32,0.9552,43.6099,1.8230,0.9936
cuda,timm_nfnet,128,1.0000,205.4599,2.0278,0.9368
cuda,timm_regnet,32,0.9647,100.8809,2.2895,0.9978
cuda,timm_resnest,32,0.9981,31.6186,0.6159,0.9929
cuda,timm_vision_transformer,8,1.0016,22.5137,0.8508,0.9943
cuda,timm_vision_transformer_large,8,1.0004,192.6947,2.3377,1.0023
cuda,timm_vovnet,32,0.9096,42.4671,1.4159,0.9947
cuda,tts_angular,64,0.9774,9.4214,0.1844,0.9886
cuda,vgg16,64,0.9996,105.2795,0.1859,0.9940
cuda,yolov3,16,0.9991,102.1750,1.5873,0.9954
