dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,AlbertForMaskedLM,4,1.808868,0.000308
cuda,AlbertForQuestionAnswering,4,1.806489,0.000298
cuda,AllenaiLongformerBase,4,9.818392,0.004746
cuda,BartForCausalLM,4,4.268219,0.000860
cuda,BartForConditionalGeneration,2,10.920419,0.001341
cuda,BertForMaskedLM,16,4.727867,0.000575
cuda,BertForQuestionAnswering,16,4.780986,0.000623
cuda,BlenderbotForCausalLM,4,8.450819,0.001665
cuda,BlenderbotSmallForCausalLM,64,2.917035,0.000573
cuda,BlenderbotSmallForConditionalGeneration,64,6.639448,0.000939
cuda,CamemBert,16,4.741399,0.000580
cuda,DebertaForMaskedLM,4,5.290848,0.002458
cuda,DebertaForQuestionAnswering,8,5.289332,0.002482
cuda,DebertaV2ForMaskedLM,1,12.049100,0.004787
cuda,DebertaV2ForQuestionAnswering,2,12.015537,0.004955
cuda,DistilBertForMaskedLM,128,1.820307,0.000315
cuda,DistilBertForQuestionAnswering,256,1.792448,0.000298
cuda,DistillGPT2,16,1.655532,0.000307
cuda,ElectraForCausalLM,32,4.969517,0.000671
cuda,ElectraForQuestionAnswering,64,4.616051,0.000564
cuda,GPT2ForSequenceClassification,4,3.275472,0.000528
cuda,GoogleFnet,16,2.161159,0.000901
cuda,LayoutLMForMaskedLM,16,4.720358,0.000643
cuda,LayoutLMForSequenceClassification,16,4.592821,0.000634
cuda,M2M100ForConditionalGeneration,16,10.812685,0.001765
cuda,MBartForCausalLM,4,4.146373,0.000820
cuda,MBartForConditionalGeneration,2,11.145009,0.001379
cuda,MT5ForConditionalGeneration,16,6.199633,0.000911
cuda,MegatronBertForCausalLM,4,10.063906,0.001051
cuda,MegatronBertForQuestionAnswering,8,10.056283,0.000990
cuda,MobileBertForMaskedLM,64,12.215160,0.000627
cuda,MobileBertForQuestionAnswering,128,11.463935,0.000607
cuda,OPTForCausalLM,2,4.143685,0.000900
cuda,PLBartForCausalLM,8,2.353991,0.000492
cuda,PLBartForConditionalGeneration,4,6.061089,0.000921
cuda,PegasusForCausalLM,32,3.985513,0.000876
cuda,PegasusForConditionalGeneration,32,3.702550,0.000485
cuda,RobertaForCausalLM,16,4.668011,0.000561
cuda,RobertaForQuestionAnswering,16,4.663590,0.000551
cuda,Speech2Text2ForCausalLM,256,2.207921,0.000515
cuda,T5ForConditionalGeneration,4,4.308154,0.000644
cuda,T5Small,4,4.323436,0.000644
cuda,TrOCRForCausalLM,32,4.152537,0.000893
cuda,XGLMForCausalLM,8,8.133397,0.001678
cuda,XLNetLMHeadModel,8,9.729773,0.001592
cuda,YituTechConvBert,16,7.013420,0.000896
