dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,51.190332,46.251635,39.858793,25.800736,5.368021,37.663302,9.805326,5.022991,0.647947,99.288393,17.654821
cuda,beit_base_patch16_224,64,29.459383,26.276263,21.499261,15.115067,1.829597,21.908259,4.230433,1.834258,0.274966,2.924461,8.812853
cuda,botnet26t_256,128,33.538939,30.909705,25.481132,20.072663,2.415258,29.714433,6.457340,2.364433,0.154979,54.960607,12.217702
cuda,cait_m36_384,4,70.394220,54.802269,49.815092,27.381854,8.579842,42.406071,15.114649,7.227178,2.036621,20.985821,24.304623
cuda,coat_lite_mini,128,33.473725,30.891387,26.187907,20.208963,2.559802,37.279707,7.518323,2.655820,0.242535,41.343757,19.804625
cuda,convit_base,64,30.767906,27.483441,22.801635,15.839306,2.201202,26.047021,5.331090,2.248203,0.291493,9.781697,12.615990
cuda,convmixer_768_32,32,21.330709,20.057914,15.299742,6.904905,2.914575,13.863302,2.576941,1.490170,0.281244,10.367555,2.930974
cuda,convnext_base,64,35.927775,29.983160,24.903665,16.608779,3.705309,29.104960,5.924867,2.618050,0.516982,16.675157,16.680082
cuda,crossvit_9_240,128,40.474081,35.243538,28.921720,18.970989,3.102755,33.926301,7.220360,3.164628,0.441642,33.403439,18.825471
cuda,cspdarknet53,64,36.632668,32.209654,27.245908,17.167109,3.388452,26.416711,5.166653,2.383371,0.379547,55.766948,13.174692
cuda,deit_base_distilled_patch16_224,64,26.866418,24.144807,19.223900,13.669445,1.793442,22.132218,3.376104,1.654591,0.225593,3.576931,10.422234
cuda,dla102,128,48.361329,42.413268,36.934133,21.826823,5.854373,31.669098,8.466543,3.612628,0.610306,41.785955,16.166195
cuda,dm_nfnet_f0,128,33.761465,28.808821,24.022836,14.621231,3.999434,25.401168,5.972697,2.283264,0.329881,28.195834,15.312329
cuda,dpn107,32,58.042409,50.187099,45.318606,27.635953,5.689182,39.267213,8.766812,4.098455,0.610327,30.204847,18.180142
cuda,eca_botnext26ts_256,128,33.982124,31.544486,26.761083,20.824904,2.940656,29.859830,6.271649,2.572641,0.177217,60.276047,12.169262
cuda,eca_halonext26ts,128,39.287147,36.745247,31.937507,25.695873,3.090951,38.913118,12.077620,4.195016,0.189390,64.573980,16.496816
cuda,ese_vovnet19b_dw,128,23.654151,21.610378,16.893508,13.044754,1.482327,21.396791,3.484419,1.452271,0.133682,50.220294,9.951501
cuda,fbnetc_100,128,37.762195,33.641253,28.604634,19.836318,3.390545,28.632923,5.520448,2.333124,0.325262,89.911590,12.458310
cuda,fbnetv3_b,128,53.433039,46.200195,41.186251,24.988903,5.757146,36.486744,9.132513,3.775010,0.718395,103.476798,17.718744
cuda,gernet_l,128,30.834814,27.046398,22.098034,14.174243,2.830691,21.241119,3.500982,1.771690,0.263625,47.176821,10.419392
cuda,ghostnet_100,128,50.983312,44.962645,39.983833,26.885156,4.971288,42.240960,8.908102,3.874243,0.526575,176.846473,20.720708
cuda,gluon_inception_v3,128,48.534000,43.353906,38.520290,25.097039,5.324861,36.644933,9.557105,4.936827,0.633412,100.288146,17.281816
cuda,gluon_xception65,32,52.136630,44.608911,39.571992,21.516167,6.008680,28.559802,8.402813,3.376485,0.796213,32.860581,13.958369
cuda,gmixer_24_224,128,35.601467,30.977863,26.264469,16.579201,2.731127,25.885597,6.396487,2.839397,0.439532,6.440167,12.313860
cuda,gmlp_s16_224,128,36.611692,31.551505,26.821017,17.658246,3.012346,30.529609,6.747571,2.927349,0.434992,12.945496,16.167266
cuda,hrnet_w18,128,98.355039,91.950315,86.904068,41.668221,15.323820,60.797679,24.743779,9.599585,4.939221,87.214864,36.831765
cuda,inception_v3,128,48.704025,43.860489,38.984774,25.149192,5.336858,36.732823,9.581657,5.001140,0.629110,94.585976,17.337715
cuda,jx_nest_base,32,43.517050,38.139421,33.317004,21.322553,4.238927,35.436203,10.143794,3.976150,0.648649,19.753139,18.957243
cuda,lcnet_050,128,25.429078,23.548570,18.820580,14.153500,1.987811,21.537176,3.105831,1.360477,0.141388,71.328433,9.508672
cuda,mixer_b16_224,128,24.274369,21.901294,17.164181,12.691005,1.402168,20.374759,2.475307,1.148876,0.164276,5.756026,9.225096
cuda,mixnet_l,128,48.653197,42.019609,36.973940,24.393668,4.704385,36.833468,7.114835,3.827602,0.587577,97.636491,17.519747
cuda,mnasnet_100,128,33.755066,30.179712,25.412388,18.378344,2.691493,26.734137,4.012542,2.402900,0.240269,81.647295,11.266355
cuda,mobilenetv2_100,128,34.231049,30.678403,25.896684,18.389343,2.846666,26.895092,4.348458,1.924818,0.259030,92.990515,11.781679
cuda,mobilenetv3_large_100,128,35.454198,32.046389,27.254939,19.680383,3.286557,30.411547,5.043544,2.174866,0.281692,117.389495,14.248390
cuda,mobilevit_s,64,51.812934,47.641163,42.680413,33.601705,4.723425,51.311282,13.606136,6.196275,0.384852,127.575063,22.715758
cuda,nfnet_l0,128,32.392776,28.238801,23.475278,14.454969,3.409570,24.254322,5.219002,2.200456,0.331161,38.138823,13.732916
cuda,pit_b_224,64,28.645968,25.898900,21.144266,15.037037,1.810672,25.524748,4.406320,1.863730,0.250723,11.926109,12.476094
cuda,pnasnet5large,16,69.055838,64.305700,59.494998,30.578477,10.566247,48.160902,18.012190,8.361203,1.860021,43.273586,28.977591
cuda,poolformer_m36,64,48.162268,41.927602,37.004718,23.692110,8.887866,38.888987,16.674473,5.665375,0.637738,25.144152,24.514995
cuda,regnety_002,128,32.045655,28.325066,23.349273,16.387418,2.792342,24.238624,4.318853,1.864779,0.286144,70.788156,11.145120
cuda,repvgg_a2,128,30.930382,26.958364,22.067045,14.171213,3.050564,21.023295,3.932927,1.578448,0.243214,27.208399,10.145464
cuda,res2net101_26w_4s,64,75.196736,64.141354,59.060685,32.063766,9.986496,43.608516,14.955072,7.914175,1.612833,56.886238,22.327949
cuda,res2net50_14w_8s,128,68.864895,58.890352,53.834095,29.286803,7.924169,42.610815,14.795784,6.166761,1.346864,37.395153,22.951934
cuda,res2next50,128,42.559772,38.131656,33.223667,20.062965,4.558938,29.461894,7.751695,3.527348,0.538746,37.030381,15.195748
cuda,resmlp_12_224,128,24.151097,21.959307,17.245534,13.467373,1.169082,49.940749,2.798426,1.372158,0.159600,8.408777,37.754190
cuda,resnest101e,64,68.383281,56.733677,51.744000,28.309799,8.325045,41.448268,13.180826,6.344335,1.240094,73.956024,22.177551
cuda,rexnet_100,128,48.426581,43.570343,38.580764,28.236722,4.311898,45.334883,6.355632,3.291884,0.363387,231.502780,21.723201
cuda,sebotnet33ts_256,64,40.083005,36.870022,31.869615,24.321315,3.928832,34.499420,8.350188,3.184825,0.248358,68.362123,14.338916
cuda,selecsls42b,128,29.155258,27.161606,22.383439,16.490325,2.183193,25.769266,4.729624,1.976506,0.190312,58.952321,11.640412
cuda,spnasnet_100,128,38.663910,34.626718,29.626659,20.917272,3.299229,30.341772,5.264255,2.512314,0.316969,94.496729,12.992341
cuda,swin_base_patch4_window7_224,64,54.074752,46.609605,41.665194,27.440823,5.540094,47.624750,13.776787,6.115480,0.697334,35.967657,26.150815
cuda,swsl_resnext101_32x16d,32,43.546702,38.126551,33.080729,18.338285,5.360593,25.138333,6.928221,2.778580,0.531220,10.552068,12.600287
cuda,tf_efficientnet_b0,128,38.066449,33.392834,28.470924,19.855355,3.245597,31.475816,5.827472,2.459964,0.337749,104.559476,15.134653
cuda,tf_mixnet_l,128,50.265966,43.215612,38.117441,25.799538,4.986905,38.249484,7.394294,3.776960,0.574672,100.695963,17.820035
cuda,tinynet_a,128,41.794524,36.791868,31.858480,21.488584,4.701635,32.445155,6.389508,2.803058,0.428587,107.846080,15.982940
cuda,tnt_s_patch16_224,128,43.211488,37.126224,32.348300,19.367172,4.689372,30.507484,7.977003,3.420694,0.688055,13.011691,16.215010
cuda,twins_pcpvt_base,64,58.573828,48.005029,43.076808,26.265024,5.719259,42.126396,12.839217,4.943934,1.161699,58.177790,22.092841
cuda,visformer_small,128,28.117118,26.012497,21.294207,15.400819,2.459216,23.377045,3.354475,1.418185,0.209321,30.496194,10.620913
cuda,vit_base_patch16_224,64,25.890742,23.481292,18.697915,13.393911,1.931192,21.004790,3.134984,1.506785,0.214760,3.750660,9.705103
cuda,volo_d1_224,64,38.798345,34.145494,29.369112,19.607960,3.464802,32.386533,7.768432,3.208681,0.467213,22.408882,16.535444
cuda,xcit_large_24_p8_224,5,90.450897,68.809758,63.770462,37.019876,12.332284,51.129568,19.907279,8.039912,1.981970,34.831305,27.680891
