dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,BERT_pytorch,16,3.473393,0.000604
cuda,Background_Matting,4,2.672748,0.000416
cuda,LearningToPaint,96,1.048849,0.000211
cuda,Super_SloMo,6,2.149849,0.000301
cuda,alexnet,128,0.338487,0.000092
cuda,attention_is_all_you_need_pytorch,256,3.273751,0.000533
cuda,dcgan,32,0.316068,0.000082
cuda,demucs,4,0.967392,0.000259
cuda,densenet121,4,6.571225,0.000874
cuda,dlrm,1024,0.285970,0.000049
cuda,drq,1,0.494777,0.000128
cuda,fastNLP_Bert,6,3.965168,0.000703
cuda,functorch_dp_cifar10,64,0.890928,0.000189
cuda,hf_Albert,8,1.791691,0.000325
cuda,hf_Bart,4,6.837819,0.000944
cuda,hf_Bert,4,4.529292,0.000571
cuda,hf_Bert_large,4,9.748493,0.001014
cuda,hf_BigBird,2,10.319322,0.002626
cuda,hf_DistilBert,8,1.775522,0.000296
cuda,hf_GPT2,4,3.260721,0.000519
cuda,hf_GPT2_large,4,11.556461,0.001496
cuda,hf_Longformer,2,9.589428,0.004725
cuda,hf_Reformer,4,2.460896,0.000691
cuda,hf_T5,8,4.452125,0.000736
cuda,hf_T5_large,2,18.955267,0.002003
cuda,lennard_jones,1000,0.271916,0.000078
cuda,mnasnet1_0,32,2.455518,0.000372
cuda,mobilenet_v2,96,2.409144,0.000375
cuda,mobilenet_v2_quantized_qat,96,3.111949,0.000429
cuda,mobilenet_v3_large,32,2.644389,0.000417
cuda,moco,32,25.497722,0.680043
cuda,nvidia_deeprecommender,256,0.332386,0.000084
cuda,phlippe_densenet,128,2.473951,0.000381
cuda,phlippe_resnet,128,1.002321,0.000230
cuda,pytorch_CycleGAN_and_pix2pix,1,0.864501,0.000168
cuda,pytorch_stargan,16,0.934371,0.000181
cuda,pytorch_struct,200,0.504264,0.000129
cuda,pytorch_unet,1,1.184365,0.000222
cuda,resnet152,32,9.395047,0.001062
cuda,resnet18,16,0.998811,0.000184
cuda,resnet50,32,2.541877,0.000434
cuda,resnet50_quantized_qat,32,2.997518,0.000384
cuda,resnext50_32x4d,8,2.494982,0.000382
cuda,shufflenet_v2_x1_0,128,2.675719,0.000401
cuda,soft_actor_critic,256,0.308141,0.000093
cuda,speech_transformer,32,4.688039,0.001030
cuda,squeezenet1_1,32,0.752115,0.000165
cuda,timm_efficientdet,1,18.559866,0.001872
cuda,timm_efficientnet,32,4.229087,0.000691
cuda,timm_nfnet,128,4.782753,0.000697
cuda,timm_regnet,32,5.159633,0.000820
cuda,timm_resnest,32,1.390858,0.000253
cuda,timm_vision_transformer,8,2.327075,0.000428
cuda,timm_vision_transformer_large,8,9.743359,0.001209
cuda,timm_vovnet,32,2.564152,0.000448
cuda,tts_angular,64,0.297331,0.000079
cuda,vgg16,64,0.512019,0.000119
cuda,yolov3,16,4.258604,0.000532
