dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,29.641322,26.136376,22.528159,14.142801,3.068557,19.573567,4.807818,1.892217,0.291023,24.015497,8.729259
cuda,Background_Matting,4,28.713214,25.618572,20.694355,13.335896,2.734395,21.097811,5.737021,2.683060,0.243291,30.440520,10.718399
cuda,LearningToPaint,96,19.457453,18.378947,13.070678,10.050345,1.264027,15.885099,1.341480,0.689100,0.082613,24.488757,7.187998
cuda,Super_SloMo,6,25.503768,23.338248,18.653965,12.041221,2.802865,18.496382,5.429332,2.324569,0.148750,9.410428,8.246142
cuda,alexnet,128,9.558634,9.202523,4.569075,4.148314,0.211593,9.383748,0.952784,0.293815,0.016243,5.461668,4.315701
cuda,attention_is_all_you_need_pytorch,256,30.580940,27.289778,23.072298,14.181011,2.670655,21.418296,5.217044,2.221811,0.372876,30.482243,10.162530
cuda,dcgan,32,9.089032,8.767421,4.056165,3.525613,0.333368,4.835303,0.214316,0.101171,0.013846,1.661405
cuda,demucs,4,21.811050,20.805900,15.874793,14.528349,0.662953,22.326155,1.341089,0.632587,0.046839,9.219754,8.511079
cuda,densenet121,4,63.081845,56.114009,51.111471,32.324205,7.222125,45.416368,14.370605,5.145566,0.748122,58.303936,21.414356
cuda,dlrm,1024,5.788430,5.492010,1.926037,1.493442,0.160863,3.244697,0.471807,0.122529,0.014889,1.926085
cuda,drq,1,11.796477,11.284580,5.641826,5.151868,0.149662,7.883735,0.197497,0.096127,0.016946,2.898286
cuda,fastNLP_Bert,6,31.730860,27.611198,23.972528,16.552192,2.576256,21.734293,4.012083,1.817556,0.309382,6.527635,7.973379
cuda,functorch_dp_cifar10,64,17.185955,16.264846,11.655900,8.817650,1.444511,16.167895,2.200750,0.957800,0.069880,35.202305,8.877884
cuda,hf_Albert,8,27.364473,25.552727,21.830590,16.129357,1.860395,25.446431,3.036895,1.254769,0.157281,8.879437,11.324812
cuda,hf_Bart,4,39.050723,31.957596,28.137494,18.272783,3.261491,25.988230,4.688774,2.544708,0.323050,3.704362,11.258926
cuda,hf_Bert,4,30.188467,25.495087,21.746434,14.335572,2.150333,21.036397,4.409766,1.743168,0.300076,7.994258,9.068090
