dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,BERT_pytorch,16,2.794091
cuda,Background_Matting,4,1.735586
cuda,LearningToPaint,96,0.804623
cuda,alexnet,128,0.239021
cuda,dcgan,32,0.234640
cuda,demucs,4,0.373071
cuda,densenet121,4,4.073560
cuda,dlrm,2048,0.533494
cuda,drq,1,0.376254
cuda,hf_DistilBert,8,1.322932
cuda,hf_GPT2,4,2.571700
cuda,hf_Reformer,4,2.161345
cuda,hf_T5,8,3.577865
cuda,lennard_jones,1000,0.198236
cuda,mnasnet1_0,32,1.668021
cuda,mobilenet_v2,96,1.744375
cuda,mobilenet_v3_large,32,1.821340
cuda,nvidia_deeprecommender,256,0.300341
cuda,pytorch_struct,200,0.403382
cuda,pytorch_unet,1,0.753865
cuda,resnet18,16,0.752812
cuda,resnet50,32,1.744427
cuda,resnext50_32x4d,8,1.772357
cuda,shufflenet_v2_x1_0,128,1.973801
cuda,soft_actor_critic,256,0.242023
cuda,squeezenet1_1,32,0.407235
cuda,tacotron2,64,7.788882
cuda,timm_efficientnet,32,2.906358
cuda,timm_nfnet,128,3.069371
cuda,timm_regnet,32,3.797389
cuda,timm_resnest,32,1.061063
cuda,timm_vision_transformer,8,1.625700
cuda,timm_vovnet,32,2.223686
cuda,tts_angular,64,0.209479
cuda,vgg16,64,0.309935
