dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,adv_inception_v3,128,1.033948
cuda,beit_base_patch16_224,64,1.194816
cuda,botnet26t_256,128,0.971559
cuda,cait_m36_384,2,2.607692
cuda,coat_lite_mini,128,1.178366
cuda,convit_base,32,0.710113
cuda,convmixer_768_32,32,0.900480
cuda,convnext_base,32,1.224995
cuda,crossvit_9_240,64,1.398753
cuda,cspdarknet53,64,1.303663
cuda,deit_base_distilled_patch16_224,64,0.906927
cuda,densenet121,64,2.232086
cuda,dla102,64,1.054943
cuda,dm_nfnet_f0,128,1.782099
cuda,dpn107,32,2.193911
cuda,eca_botnext26ts_256,64,1.038948
cuda,eca_halonext26ts,64,1.108791
cuda,ecaresnet101d,64,1.413450
cuda,ese_vovnet19b_dw,128,0.795000
cuda,fbnetc_100,128,1.270195
cuda,fbnetv3_b,128,1.850407
cuda,gernet_l,128,1.150549
cuda,ghostnet_100,128,0.920742
cuda,gluon_inception_v3,128,1.083438
cuda,gluon_senet154,32,2.315480
cuda,gluon_xception65,32,1.055261
cuda,gmixer_24_224,64,1.153723
cuda,gmlp_s16_224,64,1.192597
cuda,hardcorenas_a,128,0.938748
cuda,hrnet_w18,2,3.724032
cuda,inception_v3,128,1.031796
cuda,jx_nest_base,32,1.453986
cuda,lcnet_050,128,0.724698
cuda,legacy_senet154,32,1.979423
cuda,mixer_b16_224,64,0.736710
cuda,mixnet_l,64,3.447182
cuda,mnasnet_100,128,1.065432
cuda,mobilenetv2_100,128,1.064110
cuda,mobilenetv3_large_100,128,1.075997
cuda,mobilevit_s,32,1.203046
cuda,nasnetalarge,16,3.782220
cuda,nfnet_l0,64,1.478731
cuda,pit_b_224,64,0.967346
cuda,pnasnet5large,16,3.037594
cuda,poolformer_m36,64,1.506381
cuda,regnety_002,128,1.130967
cuda,repvgg_a2,128,1.108021
cuda,res2net101_26w_4s,64,1.782845
cuda,res2net50_14w_8s,2,1.561496
cuda,res2next50,2,1.094309
cuda,resmlp_12_224,128,0.712625
cuda,resnest101e,32,2.239341
cuda,resnet18,128,0.401850
cuda,rexnet_100,128,1.140324
cuda,sebotnet33ts_256,64,1.226631
cuda,selecsls42b,128,0.615127
cuda,spnasnet_100,128,1.246243
cuda,swin_base_patch4_window7_224,64,2.280308
cuda,swsl_resnext101_32x16d,32,1.033350
cuda,tf_efficientnet_b0,128,1.267933
cuda,tf_mixnet_l,64,3.776738
cuda,tinynet_a,128,1.268502
cuda,tnt_s_patch16_224,64,1.479939
cuda,twins_pcpvt_base,32,2.047750
cuda,visformer_small,128,0.879687
cuda,vit_base_patch16_224,64,0.980747
cuda,volo_d1_224,64,1.336170
cuda,xcit_large_24_p8_224,5,2.347872
