dev,name,batch_size,speedup,start_latency,peak_memory
cuda,AlbertForMaskedLM,2,1.0001,2.4616,19.6374
cuda,AlbertForQuestionAnswering,2,1.0002,2.4408,19.0970
cuda,AllenaiLongformerBase,1,1.0309,11.0270,10.3431
cuda,BartForCausalLM,2,0.9992,2.4383,19.8393
cuda,BartForConditionalGeneration,1,1.0122,5.2913,30.3063
cuda,BertForMaskedLM,64,0.9998,2.6484,16.9844
cuda,BertForQuestionAnswering,64,0.9992,2.5281,10.4581
cuda,BigBird,1,0.9967,69.8251,10.6017
cuda,BlenderbotSmallForCausalLM,64,1.0022,1.6705,16.9924
cuda,BlenderbotSmallForConditionalGeneration,32,1.0105,3.4038,15.2740
cuda,CamemBert,1,1.0362,2.4642,7.4238
cuda,DebertaForMaskedLM,0,0.0000
cuda,DebertaForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,16,1.0269,1.3284,6.1027
cuda,DistilBertForQuestionAnswering,32,1.0324,1.3166,4.9372
cuda,DistillGPT2,1,1.0317,1.1654,6.0285
cuda,ElectraForCausalLM,1,1.0443,2.2123,1.3346
cuda,ElectraForQuestionAnswering,64,1.0001,2.5119,10.1032
cuda,GPT2ForSequenceClassification,4,1.0002,2.4003,16.0351
cuda,LayoutLMForMaskedLM,16,0.9997,2.9353,19.8829
cuda,LayoutLMForSequenceClassification,16,0.9993,2.9042,13.6330
cuda,M2M100ForConditionalGeneration,2,1.2489,80.7781,31.7861
cuda,MBartForCausalLM,16,1.0089,2.3849,17.7344
cuda,MBartForConditionalGeneration,8,1.0096,5.5561,27.2636
cuda,MT5ForConditionalGeneration,2,1.0159,4.8471,21.0459
cuda,MegatronBertForCausalLM,2,1.0384,5.0337,21.4824
cuda,MegatronBertForQuestionAnswering,8,1.0393,4.9358,21.2944
cuda,MobileBertForMaskedLM,16,1.0131,10.4942,4.7211
cuda,MobileBertForQuestionAnswering,32,1.0140,10.4735,3.2588
cuda,OPTForCausalLM,4,1.0182,2.1975,8.7063
cuda,PLBartForCausalLM,16,1.0147,1.3884,8.5880
cuda,PLBartForConditionalGeneration,8,1.0154,2.7380,11.0339
cuda,PegasusForCausalLM,8,1.1920,33.8741,15.6351
cuda,PegasusForConditionalGeneration,4,1.2302,43.8762,26.5574
cuda,RobertaForCausalLM,4,1.0412,2.4386,7.3323
cuda,RobertaForQuestionAnswering,64,0.9997,2.6225,10.4518
cuda,Speech2Text2ForCausalLM,64,1.1387,10.5102,3.8502
cuda,T5ForConditionalGeneration,4,0.9938,3.5560,12.7546
cuda,T5Small,1,1.0140,3.4254,5.8115
cuda,TrOCRForCausalLM,8,1.0143,2.2934,15.2368
cuda,XGLMForCausalLM,1,1.2291,136.8190,38.6175
cuda,XLNetLMHeadModel,4,1.0009,5.4973,28.7061
cuda,YituTechConvBert,1,1.0228,3.3088,7.2651
